,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.417175472046111,0.225235749177804,0.0348340584148935,0,0,-0.0939094169564389,0,0,0,0,0,0,0,0,0.0354778644961494,0,-0.0742122500566719,0,8.67361737988404e-19,0,0,0,0.03991629272069,0,0,0,0,0.101267021300763,0,0,0,0,0,0,0,0,0,0,0,0,0.408755238168968,0,0,-0.0442177046099524,0,0,-0.0534183862934392
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0.0251907189241186,-0.00638189025744643,0,0,0,0,0,0.100415678906962,0,0,0,0.430573546754008,0,0,0,0,0,0,0,0,0,0,0.0854423932228725,0,0.147745306453069,0,0,0,0,0.141288287112322,0,0,0,0,0,0,0,0,0,0,0.0376313661290094,0,0
X601939.CH.EQUITY,0,0,0,0,0.665864118382211,0,0,0,0,0.00634297001030659,0,0.30612259963084,0,-0.0368082629944966,0.0442018999027868,0.0245244245940858,0,0,0.0232541048271287,0,0,0,0,0.0277970600327816,0,0.0460492895145585,0.0209418207788141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05920646219223,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.16924230067765,0.176521076213029,0,0,0,0,0,0,0.345774481078386,0,0,0,0,0.114375370553493,0.0775661950327433,0,0,-0.0543378441185975,0,0,0,0.0295527572920478,0,0.0504337196740155,0,0,0.176497091737805,0,0,0,0,0,0,0,0,0,0,0,0.130427213473835,0,0,0
X601288.CH.EQUITY,0.175226762589195,0,0.831941709689034,0,0,0,0,-0.0739592535309843,0,0,0,0,0,0,0,0,0.022809173082315,0,0,0,0.0119677690793568,0,0,0,0,0,0,0,0,0.016685567464109,0,0,0,0,0,0.0556363768044214,0,0,-0.0192656564523661,0,-0.173372372819088,0,0,0,0,0,0,0,0,0.0264229864828919,-0.0146858717884226
X600036.CH.EQUITY,0.230231508787404,0.0383348920692792,0.216992364993272,0,0,0,0,0,0,0,0,0,0,0,0,0.183103390826713,0,0,0.0291736462272513,0,0,0,0,0,0,0.240880320833615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212772676898471,0,0,0.0101033838582351,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.14805873039325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631122756344231,0,0,0,0,0,-6.93889390390723e-18,0,0,0.00795006783128641,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509343050272899,0,-0.0404531170597473,-0.0647018585284666,0,0.916850406523734,0,-0.0796481722777968
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.270309909922572,0,0,0,0.10070859450243,0,0,0,0,0,0,0,0.216119557486344,0,0,0,0,0,0,0,-0.0781197715571305,0.0562856951640852,0,0,0,0,0,0.0462105425319924,0.059012877303002,0,0,0,0,0,0.167080019623316,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759081721541406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29567675280718,0.0648202262277113,0,0,0,0,0,-0.252996917223734,0,0,0,0,0,0,0.0697192617542246,0.341174344812231,0.104197137998246,0,0,0.0589183037309454,0,-1.73472347597681e-18,0
X388.HK.EQUITY,0,0.0077480577548947,0,0.13551338013899,0,0,0,0.122861889992865,0,0,0,0,0,0,0,0,0,0,0,0,0.109242575455076,0.426682049750044,0.0551609965636238,0,0,0,0,0,0,0,0,0,0,0.0658427233430958,0,0,0,0.0826907131700384,0.278762129441561,0,-0.305449320691904,0,0,0.0417915914633826,0,0,0,0.0160395067445065,0,0,0
X600030.CH.EQUITY,0,0,0,0.0209267102062515,0,0,0,0,0,0,0,0,0,0.40998588853972,0,0,0.006945028297289,0,0,0.12603302999857,-0.000997239436327542,0,0,0,0,0,0,0,0,0,0,0,0.00988487946554725,0.241278377254249,0,0,0,0,0.190614115679569,0,0,-0.0168932604280461,0,0.0364192676680798,0,0,0.11082963013722,-0.083269795819046,0,0,0
X601658.CH.Equity,0.146717599635956,0.0444298014494991,0.325879614534301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00212112941741439,0.0063404199111561,0,0,0,0,0,0,0,0.149447420677294,0,0,0,0.181299310959586,0,0,0,0,0,0,0,0.102392652220203,0,0,-0.0713418755575437,0.0642270600612984,0,0.0299020249284772,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0334933615765871,0,0.116441482992579,0,0,0,0,0,0,0,0.0296472240957056,0,0,0,0,0,0,0,0,0.0604885246675601,0.546615585142207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00494149449461483,0,0,0,0.125715985603353,0,0.0358023913992212
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.691827196617699,0,0,0,0.0591234331100906,0,0,0,0,-0.096018700184841,0,0.0485862380624672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342749696697544,-0.0440881217005273,0,0.191926641510055,0,0,0,0,0,0,0,0,0,0,0,-0.0375972146413087
