,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0158711318072293,0,0.23876293886712,0,0,0,0,0,0,0,0,-0.1329542926114,-0.113635704369811,0,0,0,-0.16496425838728,0,-0.178025655378536,0,0,-0.222161081343023,0.0296992713768378,0,0,0,0,0.750982611239752,0,0,0.227673294118972,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.196270274981277,0,0.176598509940159,0.0163018979430441,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.099669569684738,0.0922538344560465,0,0,0,0,0,0,0.000155022489864105,0.0694861554745291,0.0249314917974105,0,0,0,0,0.309237050863184,0,0,0,0,0,0,0.0989973779100574,0,0,0.0567307233053383,-0.0725348318348461,0,-0.0285516998227454,0
X601939.CH.EQUITY,0.129603326486104,0,0,0,0,0,0,0,0,0.266843014051746,0,0,0,0,0,0,0,0.115346779734643,0,0,0,0,0,0,0,0,0,0,0.0142390567141442,0.112196528524471,0,0,-0.215775887478291,0,-0.210861600884356,0,0,0.499325448195955,0.145525572081385,0,0,0,0,0.124165651143606,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.602564627798793,0.271186028963718,0.0290720842472901,0.668422540016065,0,0,0,0.170750764647587,0.414976591949919,-0.251321493392536,0,0,0,0,0,0,0,-0.2632206976872,0,0,0,0,0,0,0,0,-0.545829224380822,0,0,0,-0.185940887539766,-0.179320896031103,0,0,0.0598649931676626,0,0,0,0,0.545603795722143,0,0,0
X5.HK.EQUITY,-0.0762036978986109,-0.0241131431436954,0,0,0,0,0,0,0,0,0,0,0,0,0.461250073325468,0,0,0,0.448940952943377,0,0,0,0,0.0649027369128483,0.0124166757849274,0,0,0,-0.129131473043194,0,-0.135972796158912,0,0,0,0,0.128556361128154,0,0,0,0,-0.10024686888132,0,0.180541355614679,0,0,0,0,0,-0.1270225010859,0
X601988.CH.EQUITY,-0.262400340557869,0,0,0,0.348484967253578,0,0,0,0,0,0,0,0,0,0,0,0,0.188864196518827,0,0,0.638227901133809,0,0,0,-0.0193733355075179,0,0.00636244705132435,0,0,-0.485569133465324,0,0,0,0,0,0,0,0,0,0,0.0778754424095031,0,0,0.0803533169940463,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0472044593338059,0.411991975089514,-0.064625117746824,0,-0.0375176474403925,0,0,0,-0.00741811902599488,0.51411495056894,0,0.0765312408398243,0,0,0,0,0,0,0,0,0,-0.0615918989144125,0,0,0.218941171853487,0,0,0.0800096325394069,0,0,0.0806640258377088,0,-0.362939228396535,0,0,0,0,0,0,0,0,0.20883377988525,0.129171964401795,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0798367681911733,0,0,0.172488223064169,0.00420209615797343,0,0,0,0,0,-0.0160764591748915,0.0169403777369454,0,0,0.113704525890174,0,0,0,0,0,0,0,0,0,0.186995531071879,0,0,0,0,0,0.148344522731273,0,0,0,0,0,0,-0.0184283595954801,0,0,0,0,0.0105486452659532,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.163680505035472,0.06976341695309,0.128428037639483,0,0,0,0,0,0,0.0144003063349691,0,0.37690589274708,0,0,0,0,0,-0.00682412448775704,0,0.00551246050646117,0.0896883871271494,0,0,0,0,0,0,0,0.0065040272859433,-0.0445090368541506,0.025498371758835,0,0,0,0.0936361721552788,0.204073092710824,0,0,0,0,0,0.0642901458871343,0.065543106965521,0,-0.247258051560631,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.624527240510046,0,0,0,0,0,0,0,0,0.0175101778883926,0,0.0216752318799703,0,0,0,0,0,0,0.1469209782942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179625829474026,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0187277661878237,0,0.0579904684827964,0.287705620195388,0,0,0.057827272965147,0,0.0257479571893457,0,0,0.300440020412378,0,0,0.0554056314316531,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0265776652872616,0,0,0,0.184633876015376,0,0.116453588251005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096431377538555,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.550596681712478,0,0,0,0,0,0,-0.0418085459683552,0,0,0,0,0,0,0,0,0,0,0,0.250348522268354,0,0,0.0993046469217589,0,0.0429405067783086,0,0,0,0,0,-0.00767971828225165,0,0,-0.00683964891322372,0,0,-0.285055231880966,0,0,0,0,0,-0.111151252888473,0
