,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.124837417150661,0,0,0,0,0,0,-0.127918090121367,0,0,0,0,0,0,0.0121013012791135,0,0,0,-0.120664363390152,0,0.0734922675322652,0.485965146100698,0,0.51877568002255,0,-0.158447373951803,-0.0474414670545303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.231799048623005,0,0,0,-0.0485246585029918,0,0,0,0,0,0,0.0531542613894101,0,0.0264931453577774,0,0.0509058105303415,0,0,0,0,0,0,-8.67361737988404e-19,0.141109131645292,0,0.145296905632961,0,0,0,0,0.187004305967312,0.100206952464415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0241384218975969,0,0.789344506395906,0,0,0.00710716590767367,0,0,0.0431592356237332,0.0716458319679203,0,-0.0589238820849361,0,0,0,0.0688246844936155,0,0,0,0,0.00121558971840349,0,0,0.0407656926253646,0,0,0,0,0,0,0,0,0,0,0,0.111676411498627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301629765890973
X601288.CH.EQUITY,0.0447036721015188,0,0.955220813660496,0,-0.0303141040667581,0,0,-0.102004210848921,0,0.035586818887322,0,0,0,0,0,0.0248005939456258,0,0,0,0,0,0,0,0,0.0799221371132638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251530134957981,0,-0.0885886160814671,0,0,0,0,0.0004042085546637,0,0,0,0,-0.10309414410366
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0138961581854107,0.247640286558025,0,0.348967620470451,0,0,0,0,0,0,0.0836418369131512,0,0,0.0153123957529271,0,0,-0.179852726092097,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.484055975158096,0,0,0,0,0,0,0,0,0.155321777652802,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0,0
X601988.CH.EQUITY,0,0,0,0.0685079858781473,0,0,0,0,-0.0537047768160864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715473023448874,0,0,0,0,0.00241079987317065,0,0,0,0,-0.0224747221823161,0,0,0,0,0,0,0,0,0,0,0,-0.133085392924763,0,0.99808631118731,0,0
X1299.HK.EQUITY,0,0,0,0,0.0510078167740268,0,0,0,0,0.290753264341145,0,0,0,0,0,0,0,0,0,0,0,0,0.306717564825663,-0.039913730749957,0,-0.0165004140993509,0.116829315209292,0,0,0,0.0596171515704847,0,0.133086408566997,0,0,0,0,0,0,0,0,0.0973451735431742,0,0.0314641573998552,0,-0.0124829058285743,0,0,0,0.152739142428769,0
X5.HK.EQUITY,0,-0.0504107694675052,0,0,0,0,0,-0.0584865248768295,0,0,0,0,0,0,0,0,0,0,0,0,0.0236150436662547,0,0,0,0,0,0.428392964883258,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,-0.0749014644754979,0,0,0,0.0572890374507099,0.0389813954819117,0,0,0,0,-0.26961850129264,0.209240986974708
X388.HK.EQUITY,0,0,0,0,0.261254455084807,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.13810304154142,-0.176246970698593,0,0,0,0.168393153141545,0,0.293891956253246,0,-0.0373320044124394,0,0,0.277362307875084,0,0.0167765199817839,0,0,0.103940250893482,0,0,0,0,0,0,0,0,0.183264637118735,0,-0.0585566606412572,-0.192581009914587,0,0,-0.160372237897728,0,0,0
