,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.320425952434976,0,0,0.214820942688809,0,0,0,0,0,0,0,0,-0.0683447741438161,0,0,0,-0.166640610681639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104800823148475,0.0794172860607615,0,0,0,0,0.177728120220255,0,0,0.25900523272209,0,-0.105370903934154,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307076,0,0.166850615373495,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747138,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498494,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663204,0,0
X601939.CH.EQUITY,0.185974751627782,0,0,0,0,0,0,0,0,0,0.0331293758946564,0,0,0.164542359617062,0,0,0,0,0,0.20543661770117,0.0669072741485945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483635288974146,0,0,0,0.0678728748444135,0,0,0.126968550363995,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342768989381214,0,0,0,0,0,0,0,0.235142809499165,0,0,0,0.00259346293162765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00578863237715035,0.074984154389844,0,0,0,0.164272239682275,-3.46944695195361e-18,0,0.230966292240586,0,0,0,0,0,0.0681001249342331,0,0
X5.HK.EQUITY,0,-0.178719088467936,0,0.444204080020323,0,0,0,-0.151626829856993,0,0,0,0,0,0,0,0.0255495622364502,0,0,0,0.133886380549066,0,0,0.489485660704729,-0.144969632711629,0,0,-0.0247491131601007,0,0,0,0,0,0,-0.122661680894428,0,0,0,0,0,0,0,0,0.094585182443557,0,0,0,0,-0.164779363707851,0,0.0204265578587055
X601988.CH.EQUITY,0.00354906393799368,0,0.0600317063055628,0.0183527505783315,0,0,0,0,0.112291567317236,0.16468128157465,0.163342174838935,0,0,0,0.151189249060411,0,0,0,0,0,0,0.423673203299385,0,-0.166313095324401,0,0,0,0,0,0,0,0,-0.000173003827246518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130626399402262
X600036.CH.EQUITY,-0.0208760626808144,0.221548295478738,0,0,0,0,0,0,-0.0322875005719463,0,0,0.0872409169308742,0,0.280952591870593,0,0,0,0,0.158212532473456,0,0,0,0.0615089074238292,0,0,0,-0.0500258327058438,0,0,-0.016500489133932,0,0,0.10796802303888,0,0,0,0.061492650023512,0,0,0.0933299195492929,0.1925800955335,0,0,0,0,0,0.0586351121571994,0,0,0.104812229806926
X1299.HK.EQUITY,0,0.141599630601074,0,0,0,0,0,0,0,0,0,0,0,-0.0774199386764941,0.212228759410915,0,0,0.167910690301296,0.238612837607415,0,0.173321940124414,-0.00800283444354537,0,0.0825550769171691,0,0,0,0.0395182739040833,0,0,0,0,0,0,0,0,0,0,-0.201337057352244,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.0425425128852811,0,0,0,0,0,0,0,0,0,0,0,0.136620100330789,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0542415048612983,0,0,0,0,0.3159432322228,0,0,0,0,0,0,0,0,0,0.156249174121022
X601166.CH.EQUITY,0,0,0.0339691675671386,0,0,0.106588547597812,0,0,0,0,0,0,0,0,0,0,0.257032275293695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487442499882529,-0.007770572648399,0.228088287800441,0,0,0,0,0.183882675321619,0,-0.111272479002131,-0.0316482739125952,0,0,0,0,0,-0.0692873977821086,0
X601328.CH.EQUITY,0.142047604097495,0,0.00441778056080269,0,0.102023319769789,0.422772875348466,0,0,0,0,0,0.103342054512433,0.098987226973831,0,0,0,0,0,0,0,0,0.0169702633241013,0,0,0,0,0,0.00422154121281366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102200928719675,0,0,0.0088032608484521,0,0,0,0.124395487687902,0
X600000.CH.EQUITY,0,0.157995306195216,0,0,0,0.080823618321153,0.301184833933282,0,0,0,0.15518303241141,0,0,0.00745611842946047,0,-0.0684147923932335,0,0,-0.0128703412859654,0,0,0.265165635716486,0,0,0,0,0,0,0,0,-0.0454614364535074,0,0.0157152505610017,0.130756505476049,0,0,0,0,0,0,0,0,0,0,0,0.00178180301218558,0,-0.13857458599649,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.144528930785557,0.15878320286558,0,0,0,0,0,0,0,0,0,0,0,0,0.153374129075621,8.67361737988404e-19,0,0.0888697489417711,0,0,0.0287349011312013,0,0,0,0,0,0.130874048059956,0,0,0,0,0,0,0,0,0,0,0.243003182772746,0.161916934021601,0,-3.46944695195361e-18,0,0
X000001.CH.EQUITY,-0.0308161864820751,0,0,-0.0149095121599635,0,0,0,0,0,0,0,0,0,0,0,-0.0509884267010409,0,0,0,0,0.143688929541441,0,0,0,0,-0.205175192588829,-0.0439317695848683,0.0519063405887094,0,0,0,0,0.293920769761017,0.249577956320268,0,-0.150227722548852,0,0,0.357282468898285,0,0,0,-0.0287589757422332,0,0,0,0,0,0.0432009781624231,0
X16.HK.EQUITY,0.210714203684418,0,0,0,0,0,0,0.0662062765772381,0.0548918237761553,-0.0106069294693865,0,0,0,-0.231202865040099,0,0,0,0,0,0,0.00109673114736776,0,0,0,0,0,0,0,0.342629230382782,0,0.066234117187867,0,0,0.177470457745342,0,0,0,0,0,0,0.261813305324612,0,0,0,0,0,0.135340399914098,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.112614014699383,0,0,0,0.211788624532196,0,0,0,0,0.0544366509321338,0,0,0,0,0,0.080326358922961,0,0,0,0,0,0,0,0,0,0.525863822681262,0,0,0,0,0.102879667402233,0,0,0,0,0.0978072787397028,0,0,0.0265209857018599,0.151427574838413,0,0,-0.39802647809611,0,0,0.0897804487207482
X601601.CH.EQUITY,0,0.389749939387612,0.268470574730237,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.176252251561452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133416320071107,0,0,0,0,0,0,0,0,0,0,0,0,-0.177853384596934,0,0,-0.00946870028138526,0,0,0,0
X11.HK.EQUITY,0.259959777348648,0,0,0,0.127316829194116,0,0,0.209579343917659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507300549683627,0,0,-0.169153298417759,0,0,8.67361737988404e-19,-0.0122351587433975,0,0,0,0,0,0.0457707373761493,0,0,-0.0532101585449611,0,0,0,-0.0687635718495948,0,0,0,-0.136893684829757,0,0,-0.107158883765355
X388.HK.EQUITY,0,0,-1.73472347597681e-18,0,0.0291393491987663,0,0,0.395669328463179,0,0,0,0,0,0,0,0,0.120953365251918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130115084458259,0,0,0,-0.00384547750466999,0,0,-0.497847324622447,0,0,0.102501730692525,0.0310709945720931,-0.0882411512055789,0,0,0,0,0,0.625421564038615,0
X601998.CH.EQUITY,0,0,0,0,0.0892085617602613,0,0,0,0,0,0.122423302001631,0,0,0,0,0,0,0,0,0,0,0.147777980569543,0,0,0,0.260720541983831,0,0,0.109352505664021,0.0635654686879062,0,0,0,0.0147515060053309,-0.124821100774861,0,0,0,0,0,0,0,0,0.0485973345280513,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.288917333563914,0,0.0610410882112189,0,0,0,0,0,0,0,0.0460646111815524,0,0,0,0.119138163754863,0,0,0,0.204106986694417,0,0,0,0,-6.93889390390723e-18,0.100976153945275,0,0,0.0550942784891459,0,0.00304478781847312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.018244122783071,0,0,0,0,0.1677806410878,0,0,0,0,0.103430099225952,0,0.10144263232615,0,0,0,0,0,-0.0891866935430013,0,0,0,0,0,0,0,0,0,0,0.0284673086345928,0,0,0.0699124545799592,0,0,0,0,0,0.112010026022636,0.0762461903527907,0,0,0,0.390314478710082,0.142393738644476,0,0.00237685879635631,0,0.0138590699931274,0
X2388.HK.EQUITY,0,0,0,0,0.579325854317409,0,0,0.0369458148314337,0,0,0,0,0,-0.0188793152625222,0.157762301870377,0,0,0.119078532043094,0,0,-0.0745810713164709,0,0,0.363949663214735,0,0,0,0,0,0,0,0.0226128528919814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
