,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0391185951415501,0.547028082395845,0,0,0,0,0,0,0.0135144065007042,0.151291298129818,0,0.0876999079073586,0,0,0,0,0,0,0,0,0,0,0,0.0362810318486709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840474999152904,0,0,0,0,0,0.00029139528730147,0,-0.0427107524085907,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0221506600402982,0,0,0,0,0,0,0,0.0725427621481954,0.281475289976095,0,0,0,0,0,0,0.174644393937277,0,0,0,0,0,0,0.00461455032539844,0,0.0601402235887859,0,0,0,0,0.241563694574254,0,0,0.00678148525386986,0,0,0,0,0,0.0466649495063642,0,0
X601939.CH.EQUITY,0.183609567783771,0,0,0.588585890829272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993665452390481,0,0,-0.00292099993289065,0,0,0.0873891969571935,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.00954729867168506,0.0146013301095607
X601288.CH.EQUITY,0.0485264276240299,0.0433357912481773,0.194816471595927,0,0,0,0,0,0,0.12358488782747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168414192258298,0,0,0.207697657307611,0.116603186881414,0,0,0.0106052945778204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.247971020251485,0,0.483844876444816,0,0,0,0,0,0,-0.0960145352324236,0.00602157986875819,0.117840860553656,0,-0.271258511445195,0,0,0,0,0,0,0.434150793168509,0,0,0.178672744625904,-0.0475109218198294,0,0,0,0.128025959336604,0.0419169071118491,0,0,0,0,0,0,0,0,0,0,-0.533877285080357,0,-0.165697758724816,0,0.103898060307016
X601988.CH.EQUITY,0.113107983187453,0,0.0129858153359781,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.584530238367923,0.0341051096478514,0,0,0,0,0.149626378967962,0.0115843216520815,0,0,0,0,0,0,0,0,0.0618250372593966,0,0,0,0,0.0016761488363662,0,0,0,0,0,0.0883540248045938
X600036.CH.EQUITY,0,0,0,0,-0.0266736452545598,0,0,0,0.0325068694400644,0,0,0,0,0,0,0,-0.0211480598276293,0.037594895901253,0,0,0,0,0,0,0.757973659995264,-0.0061852433912479,0,0.0329162387751449,0.103572871955328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0657327281399687,0,0.0721931428964203,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.255433999985228,0,0,0,0,0,0,0,0.208589340899266,0,0,0,0,0,0.0577504192744838,0,0,0,0,0,0,0,0.0460994987579069,0,-0.0724585948834104,0.115056505336956,0,0.332850327833224,0,0,0.190452087674893,0,0,0,0,0,0,0,0,0,-0.0765723677906621,0,0,0,0,0
X601628.CH.EQUITY,0,0.217635535350198,0,0,0,0,0.0306256934622774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503477887505708,0,0,0,0,0,0,0,0,0,0,0,0,0.40608821180899,0,0,0.234931859135478,0,0.0293271713008844,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.17097906956856,0,0,0,0.115071927247955,0,0,0,0,0,0,0.259995050006829,0,0,0,0,0,0,0,0.227993902995296,0,0,0,0,0,0.0668142085641387,0,0,0,0.00596090769709653,0,0,-0.00594232508369909,0,0,0,0.202497928480355,0,0,0,0,0,0.0022734952862126,0,0,0,0.0287900168682249,0
