,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.253986836081256,0,0.375868761055289,0,0.0825736269136242,0.0398015566885635,0,0.0294383144920675,0,0.0404448508257686,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998866793146302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097907360225177,0,0.125730682310689
X601939.CH.EQUITY,0.411182715819412,0,0,0.197424999241383,0,0,-0.138732510330581,0,0,0.00622915297235256,0,0,0.164687969730854,0,-0.0652637100373563,0,0,0,0,0,0,0,0,0,-0.00793284214186273,0,0,-0.0304180010427401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272839140587719,0.0131048261516422,0,-0.0863064369621479
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0
X601288.CH.EQUITY,0.500271679963489,0,0,0,0.198607403963555,0,0,0,0,0,0,0,0.0746914428161622,0,0,0,0,0,0.0129275436378124,0,0.117477938681965,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508103148815651,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381094167399511,0,0,0,0,0,0.264328458665712,0,0,0,0,0,0.355032825399045,0.0873398208159224,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.367491356146887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971412018,0,0,0,0.325081363051926,0,0,0,0,0.0671360318128128,0,0,0,0,0,0,0.00715740332205869,0,0,0,0,0,0.0464748537484691,0.17402595407418,0,0,0.0705208345254513,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.106506029128384,0,0.0171091437510871,0,0
X1299.HK.EQUITY,0.0759531787653045,0,0,0,0,0,0,0,0.134433416189239,0,0,0,0.101289721412776,0,0,0,0,0,0,0,0,0,0.0102376657148967,0,0,0,0.225814096916094,0,0,0,0,0,0,0,0,0.178415370057802,0,0,0,0,0,0,0.0718951091477878,0,0,0,0.106830109039235,0,0,0,0
X5.HK.EQUITY,0,-0.0593338163075227,0,-0.193024840496249,0,0,0,0,0,0,0,0,0.0465666658536727,0,0,0,0,-0.0160301806126008,0,0,0.100279054504996,0,-0.630402910981297,1.10971540699954,0,0,0,0,0.409743706619823,0,0,0,0,0,0,0,0,0,0.418224974397334,0,0,0,0,-0.0945994827091108,0,0,0,0,0,0,0.102009013166136
X601628.CH.EQUITY,0.0595340695147125,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.174837547545097,0,0,0,0,0.133065098199318,0,0,8.67361737988404e-19,0,0.162345364828877,0,0,0,0,0,0,0,0,0,0,0.0101343165049417,0,0,0,0.0781115207464567,0.123131178944188,0,0,0,0,0.0279720558692631,0.0132236427421367,0,0.0830776211253947
X601658.CH.Equity,0,0,0,0.0508879477256026,0.158802235752582,0,0,0,0,0,0,0,0.271322745973646,-0.0430538992968633,0,0,0,0,0,0,0,0,0,0,0,0,0.109624469346144,0.203038190830732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374057166775177,0,0,0
