,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.166990822821106,0,0,0,0,0,-0.192225705215364,0,0,0,0,0,0,0,0,0,0,-0.0220957929820125,0,0,0.384560305471935,-0.0313534591207983,0,0,0,0.430699801966382,0,0,0,0,-0.0693889011760065,0,0,0,-0.0344528022858811,0,0,0,0,0,0.023351092377455,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0363556879137925,0,0,0,0,0,0.170665595729439,0,0,0,0.217654657328524,0,0,0,0,0.0380605214050711,0,0,0,0,0,0.115482907072182,0,0,0.0587031364036459,0.309582660960915,0,0,0.15538137577727,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.764709566142761,0,0,0,0,0,0,0.116853299146669,0,0,0,0,0.101692030706447,0,0,0,0,0,0.00591932889500885,0,0,0.0111555209472525,0,0,0.0681679757318107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.905178981521848,0,0,0.0748068959330199,0,-0.0638539009105509,0,0.00936823982168291,0,0,0,-0.0119255980742525,0,0,0.0370190434700345,0,0,0,0.0257860261418164,0,0,0,0,0,0,0,0,0,0,0.0633184912296221,0,0,0,0,0,0,-0.056737978066138,0.00235915835593969,0,-0.130957460752104,0,0,0,0.0220955798644744,0,0,0,0,-0.0920961777939657
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0
X600036.CH.EQUITY,0,0,0,0.347454325595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175623666365445,0,0,0,0,0,0,0,0.199537795229714,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0,0,0,0.0833028311098796,0,0,0,0,0.0118123125756982,0
X601988.CH.EQUITY,0,0,0,0.0587859267242142,0,0.0230560077403075,0,0,-0.0624610751076762,-0.00897817960183911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706574798202841,0,0,0,0,0,-0.0272495632482575,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.128489968398838,0,1.00102406867988,0,0
X1299.HK.EQUITY,0,0.0325722819361035,0,0,0,0,0,0,0,0.201630327773072,0,0,0,0.182955503784974,0,0,0,0,0,0,0,0,0.313369928352541,0,0,0,0,0,-0.056288408212764,0,0.0459288142528437,0,0,0,0,0,0.0649425969646982,0.0717821505144491,0,0,0,0,0.163136125122212,-6.93889390390723e-18,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.178186125882154,0,-0.0326589614150387,-0.080683457377982,0,0,0,0,0,-0.275550767895949,0,0,0,0,0,0,0,0,0.0353275317208988,0,0.41856436730447,-0.144495949121074,0,0,0,0,0,0,0,0,0.375578281094965,0,0,0,0.201083634636411,0.402252411414294,0,0,0,0,0.356164622752187,0
X388.HK.EQUITY,0,0.273338160843241,0,0,0.315820767167764,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.050069550030144,0,0,0,0.0237443091824532,0,0,0,0.191363938020672,0,0,-0.037037057609475,0,0,0,0,0,0,0,0,0,0.302851379873982,0,0,-0.225883687328085,-0.161527263627351,0,0,-0.141257717722086,0.275607842827627,0,0,0,-0.0499258316356464,0
