,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.368629780507481,0,0.297488491742748,0.00314407942376513,0,0.172800809143507,0,0.128383514303477,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107703915092438,0,0,0,0,0,0,0,0,0,0,0,0.104500059299644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212733227006714,0,0
X601939.CH.EQUITY,0.369695170015418,0,0,0,0,0,0,0,0,0,0,0.0757525259727656,0.307442738648084,0,0,0,0,0.102140738505917,0.0709201821693117,0,0,0,0,0,0,0,-0.106723735757241,-0.0122596912574303,0,0,0,0,0,0,0,0,0.0130903782240611,0,0,0,0,0,0,0,0,0,0.0298791784631172,0,0,0.0326344743169506,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0589403624058073,0,0,0,0,0.279113464753969,0,0,0,0,0,0,0,0,0,0,0,0,0.0398139369779153,0,0,0,0,0,0,0,0,0.0946199948898837,0,0,0,0,0,0.421717441267614,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.42141757290643,0.0478990769150012,0,0,0.332284214442148,0,0,0,0,0,0.107133605865321,0.0107579613437685,0,0,0,0,0.0353573708850235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.264719757131417,0,0,0,0,0,0,0,0,0,0.0198524457367986,0,0,0,0,0.165453661131073,0.170965572580859,0,0,0,0,0,0,0,0,0,0,0.0669540120708016,0,0,0.0240046152577214,0,0,0,0,0,0,0,0,0,0.18090766082848,0,0,0.0978634688172578,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0559394218719016,0,0,0,0,0,0.0266037381841546,0,0,0,0,0,0,0,0,0,0,0,0.54777636729409,0.17898634275513,0,0,0,0,0,0,0,0,0,0.07364370746911,0,0,0,0,0,0,0,0,0,0,0,0,0.458451712125113,0.0569851278598957
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.232647368101658,0,4.33680868994202e-19,0,0.566673657539143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150829441743813,0.130382305882011,0,0,0,0,0,0,0,0.0121253300640351,0.0564903557709079,0,0.00353973274351554,0,0,0.0302388965513232,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0.0280385241995022,0,0,0,0,0.039947308760178,0.0707630373019821,0,0.0709397107590203,0,0,0,0,0,0,0,0.347534102177194,0,0,0,0.222835954417887,0,0.193666641218119,0,0,0,0,0.0911956002619493,0,0,0.14026558895124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.132362513044049,0.0404334054540753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39807920357083,0,0.0522686852503551,0,0,0,0,0,0,0.136813870587358,0,0,0,0,0,0,0,0,0.0272767826469464,0,0,0,0,0,0,0,0,0,0,0.0361240317564068
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108127944398685,0,0,0,0,0,0,0,0,0,0,0,0,0.311018098062987,0,0,0.244562436589669,0,0,0,0,-0.0191670811125172,-0.361299574874442,0.454506147137433,0,-0.118242852057385,0,0,0,-0.177636988245811,0.534616595596461,0,0,0,0
X601328.CH.EQUITY,0.225756464084185,0,0,0.217149089116548,0,-0.0182378563870479,0,0,0,0,0,0,0.139236401631813,0,0,0,0,0,0,0.0372622395155855,0,0,0,0,0,0,0,0,0,0,0,0,0.159549401556552,0,0.0845791557941998,0,0,0,0,0,0,0.103675731448285,0,0,0,0,0,0.0168014979016205,0,0.117560716022808,-0.00807649426634575
X601166.CH.EQUITY,0,0,0,0,0,0,0.141028444807822,0,0,0,0,0,0.0549140291151871,0,-0.0570811685753668,0,0,0,0.117544116105681,0,0.0944239050666513,0,0,0,0,0,0,0,0.308691917088881,0,0,0,0,0,0,0,0,0.0413254605318415,0,0,0,0,0,0,0.133623151627971,0,0.154981472580683,0,0,0,0.00372483936836384
