,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.365989222107342,0,0.036421673612484,0,0,-0.00883789903879233,0,0,0.0611194352878962,0,0,0,0.109185856262736,0,0.15925509669603,0,0,0,0,0,0,0,0.11638166556136,0,0,0,0,0,0,0.0592532572644313,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.000416089990341049,0,0,0,-0.145983338632335
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0202101624792128,-0.0618533173510464,0,0,0,0,0,0.133066984739662,0,0,0,0.264450388265059,0,0,0.0791809168751565,0,0,0,0,0,0,0,0.117074171317909,0,0,0,0,0.252820270065664,0,0.0831365889288863,0,0,0,0,0,0,0,0,0,0,0,0.0767514645929902,0
X601939.CH.EQUITY,0,0,0,0,0.737115699012919,0,0,0,0,0.0392538050984634,0,0.145184625171056,0,-0.0460574393709746,0.0279713272649072,0,0,0,0.028046115788406,0.0519151201001091,0,0,0,0.0212123566945399,0,0,0.0102912580214053,0,0,0,0,0,0,0,0,0.0899716141510293,0,0,0,0,0,0.0466893776848708,0,0,0,0,0.0412174156751472,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.131026031725528,0.165298288873917,0,0,0,0,0,0,0.300785631068468,0,0,0,0,0.18052194089302,0.0934606733186955,0,0,0,0,0,0,0,0,0.118649783165826,0.0182219242088681,0.0715227518606283,0,0,0,0,0,0,0,0,0,0,0,0.13913312157305,0,0,0,0
X601288.CH.EQUITY,0.170885515059603,0,0.834327570839689,0,0,0,0,-0.0795605216297992,0,0,0,0,0,0,0,0,0.0206480304326006,0,0,0,0.0238734088859362,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706721693156451,0,0,0,-0.0119280761335812,0.00951494811962807,-0.172986589478561,0,0,0,0,0,0,0,0,0,-0.00525080998493621
X600036.CH.EQUITY,0,0.211329738686615,0.0796343317781334,0,0.155352308029562,0,0,0.0957211108749415,0,0,0,0,0,0,0,0.26415696830864,0,0,0.0864313775632897,0,0,0,0,0,0,0.212830893306376,0,0,0.0588398008480848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.142481067488044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105202033437185,0.00191875617596617,0,0,0,0,0,0,-0.00833035220798593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311394730378614,-0.0593973322340667,0,0,0,-0.0932503607763442,0.908893635866178,0,-0.090322056957094
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0752137895582756,0,0,0,0,0,0,0,0,0,0,-0.0324951820082032,0.288789107523955,0,0,0,0.137334531482628,0.019655511574727,0,0,-0.130598378547891,0.0693759308012818,0,0,0,0,0,0.113197652668737,0.0395068630704856,0,0,0,-1.73472347597681e-18,0.117484068412962,0.170667555735742,-0.06685705544096,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.251891161254162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637587847772274,0.365411037787773,0.0234395665906495,0.112890020640596,0,0,0,0,-0.0650879069086166,0,0,0.084676406438447,0,0,0,0,0.147035773957823,0.323230926546603,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0.117027867047132,0,0.163499725714231,0,0,0,0.0310752043435605,0,0,0,0,0,0,0,0,0,0,0,0,0.125416468528024,0.233646409157599,0.0284176591390628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118556522145393,0.287612576037517,0,-0.30917412156726,0,0,0.0212173616125123,0,0,0.15605254468919,0,0,0,0
