,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.123047326890156,0,0.0512751214732517,0,0,0,-0.0771476294934643,0,0,0,0.496251089084978,0,0,0,-0.0751657203127895,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0570088983266357,0,0,0,0,0,0,0,0,0.0905552628955567,0,0,0,0,0.222882298926487,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.132559394196044,0,0,0.125691998003682,0,0.0901353916578423,0,0.0570545046007137,-0.110114914403577,0.102213513983089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960964888726196,0,0,0,-0.204880250296072,0.169219545198023,0,0.137481731940965,0.12161564919861,0,0,0,0,0,0.280053200126532,0
X601939.CH.EQUITY,0.320220485895538,-0.00991342227065684,0,0.20536076599448,0,0.190059321355023,0,0,0,0,0,0,0,0,0.157938641141552,0.0415021168281784,0,0,0,0,0,0,0,0,0.0504374498776368,-0.101607085640009,0,0,0,0,0,-0.0376843934351131,0,0,0,0,0,-0.0779653147315158,0,0.322138026504007,0,0,0,0.00733450908597854,0,0,0,0,0,0.0272313686882609,0
X601288.CH.EQUITY,0.424891239991263,0,0.141165255063663,0,1.73472347597681e-18,0.186249343421749,0,0,0.0411124904358464,0,0,0,0,0,0,-0.0882932307641127,0.0469699619069954,0,0,0,0,0,-0.032142077702226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164633372086673,0,0,0,0,0,0,0,0,0.204759039591336,0,0
X5.HK.EQUITY,0,-0.128699383417846,0.039930853575591,0.296592125196956,0,0,0,-0.253751064550148,0,0,0,0,0.16432927336091,0,0,0,0,0,0,0,0.535769987614179,0,0,0,0,0.281636958692625,0,-0.0241827901567003,0,0,0,0,0,0.0246028593550019,0,0,0,0,0,0,0,0,0,0,0,0,0.210461848460008,0,-0.0792420066856119,0,0
X601988.CH.EQUITY,0.175850341546587,0,0.251355631175491,0.0600824168843754,0,0,0,0,0.125804370045898,0,0.145255904024324,0,0,-0.157294793193811,0,0,0,0,0,0,0,0,0.0838893928000083,0,0.151221330344655,0,0,0,0,-0.0733070110527974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130888480087473,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.111890847276188,-0.0521800974235066,0,0.26111071016065,0,-0.0419480265598232,0.0109375595831277,0,0.345718182155359,0,0.246137714761631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773583478052101,0,0,0,0.0846489173353537,0,0,0.140506716647261,0,0,0.0387746082150257,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0744655292140441,0,0,0,0.233788980472989,0,0,0,-0.162899720489768,0,0,0,0,0,0.443631901889535,0,0.0829677793223776,0,0,0,0,0.239578576104383,0,0.0562103712938902,-0.114255300843615,0,0,0,0,0,0,0,0,0,0,0.0414426287061139,0,0,0,-0.0197848307914982,0,0,0,0,0
X601628.CH.EQUITY,0.246339557294704,0.249999016264449,0,0,0,0,0,0,0,0.0366324223792225,0,0,0,0,0,0.0165165166197174,0,0.061343989198584,0.0481668742897256,0,-0.0966989743222822,0,0,0,0,0,0,0.0644151254038902,0.0503459476939971,-0.107438111403529,0,0,0,0,0,0,0,-0.218171480332817,0,0,0,0.0816351816741471,0.156310932332305,0,-0.0636594267469792,0,0.0467558006848813,0,0,-0.0289084989861623,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437688228054214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
