,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.13037467235535,0,0.131109417941213,0.0515640465372819,0,0,0,0,0,0,0,-0.108755355725193,0,0,0,0,0,0,0,0,0,0.54685830221464,0,0.458386496713388,0,0.233820103829408,0,0,0,-0.106847774615017,0,0,0,0,-0.190823329996942,0,0,-0.13693374531116,0,0,-0.730020932062499,0,0,0.100651782276497,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.171544068473452,0.0804937462625153,0,0,0,0,0,0,0.0689160835147093,0,0.184484559497236,-0.12537327119632,0,-0.0549444527619957,0,0.0357052653635004,0,0,0,0,-0.0108376526816115,0,0.080781429906598,0,3.46944695195361e-18,-0.192593952110278,0,0,0,0,0,0,0,0,0,0,0,0.169201907134109,0,0,0,0,0,0.331456023577751,0,0.166337760775472,0,-0.0441226965329488
X601318.CH.EQUITY,0,0,0,0,0.119152426682393,0.248616498450174,0,0,0,0,0,0,0,0,0,0,0,0.121810150922925,0,0,0,0.126345111530014,0,0,0,0,0.00460372462340809,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.297193442343072,0,0,0.121650315249654,0,0,0
X601288.CH.EQUITY,0,0.410689167549918,0,0,0.123701776037257,0,0,0,0,0,0,0.0454210867462751,0.249287817007854,0,0,0,0,0,0,0,0.140773800840053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165932326173558,0,0,0,0,0,0,0,-0.0718191175678876,0,0,0,-0.101603129391406,-0.0781014836344559,0,0
X601988.CH.EQUITY,0,0.0617264594085294,0,0.490591216888355,0,0,0,0,0,0.138667719184879,0,0,0,0,0,0,0.332194081913529,0,0.232022818326783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.557970896490168,0,0,0,0,0.0560796768422081,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0415130084339233,0,0.0706668898211118,0,0,0.00702275291656098,0.0505823956809582,0,0,0,0,0,0,0,0,0,0,0.0204785775740141,0,0,0.175390355092324,0.0635176002852535,0,0,0,0,0,0,0,0,0,0.0600110242653003,0,0,0,0,0,0,0,0,0.138199970920147,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00880108835639784,0,0,0.123755630380367,0,0,0.170094217697279,0.00763517696743853,0,0,0,0,0,0.105247638706297,0,0,0,0.0158960473128503,0.085595243281547,0,0,0,0,0,0,0,0,0,0,0.132257484486302,0.334104404070378,0,0,0,0,0,0,0.050181469866519,0,0.1091405031347
X601628.CH.EQUITY,0,0,0,0,0,0.410270773772398,-3.46944695195361e-18,0,0,0,-0.154313844808815,0,0,0,0,0,0,0,0,0,0,0,0.0154715010851919,0,0.0179746889633664,0,0,0,0.0487895556515694,0,0,0,0,0,0,0,0,0,0.118782107900483,0.0282848299422103,0.221924360682556,0.173171586989602,0,0,0.0521039388512822,-0.0617788353382171,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111061984397224,-0.152675140407452,0,0,0,0,-0.380341223136981,0,0.749515273685209,0.0557582618618991,0.519690807080837,0,0,0,0.0305549216917534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146565984571187,0.100772467427496,0,0
X601658.CH.Equity,0,0.0971450485793694,0,0.144223594400757,0,0,0,0,0,0,-0.0497242314526494,0,0,0,0,0,0,-0.124109881777793,0.129569057909117,0.288509907631319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852262379933543,0.289029959087769,0,-0.0224905867601716,0,-0.0230601950996552,0,0,0,0.04192148563955,0,0,0
X388.HK.EQUITY,0,0,0.194300078493222,0.105277368908126,0,0,0,0,-0.0278222135542764,-0.00768868912064746,0,0,0,0,0,0,0,0,0,0,0,0,0.0676405221207845,0.484547341105872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.0580652686611954,0,0,0,0
X601328.CH.EQUITY,0.0615213363500991,0.146556096245521,0,0.105018911443916,0,0,0,0,0,0,0,0,0,0.0871035540179592,0.171727700147052,0,0.0378148384038609,0,0,0,0,0,0.0151168855983435,0,0,0.23409325772875,0,0,0,0.0927586022552497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499370033072874,0,0,0,0
