,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.130896415761749,0,0.0681998643123788,0,0,0,0,0,0,0,0.369811939040549,0.0771992480167939,0,0,-0.113543697112627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126262115442369,0,0,0,0,0,0,0.18597490356965,0,0,0,0,0,0.125978673020205,0,0,0,0.0492928033656412,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979451,-0.176399245516877,0,0.0931261730853915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682004,0,0.448081286209129,0.0493989003328805,0.130399206241509,0,0,0,0,0.187094491479391,0,0
X601939.CH.EQUITY,0.221126662964232,0,0,0.255975916856489,0,0.148196782864868,0,-0.0489901424220281,-0.0289635956558487,0,0,0,0,0,0.0320317134638149,0,0,0,0,0,-0.00975898177646244,0.0635249521332443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487391531269056,-0.0956170690331268,0,0,0.0178323845336586,0,-0.0385383347983536,0,0,0.0344966224189833,0,0
X601288.CH.EQUITY,0.413258269119945,0,0.19482402477522,0,0,0.154086806814992,0,0,0.0263651220692111,0,0,0,0,0.041347916208552,0,-0.118192362039211,0.0482591250572001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202940958669315,0,0,0.0386620083998529,0,0,0,0.156309263947195,0,0,0,0,0,0,0,0,0,0.178649414725539,0
X5.HK.EQUITY,0,-0.0538721035865884,0,0.222463988308838,0,0.0452684388322335,0,-0.21413648340617,0,0,0,0.0676064904525161,0.0412811353515605,0,0,0,0,0,0,0.679309146154143,0,0,0,0,0.16933565660979,0,0,-0.0604394530550002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217535359506397,0,0,-0.0832790179094411,0
X601988.CH.EQUITY,0.140635071797195,0,0.125672402769331,0.149422215606345,0,0,0,0,0.100378572566393,0,0.102026573212792,0,0,-0.241965432435539,0,0,0,0,0,0,0,0,0.0697077101534519,0.250676792169779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113201759120564,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00985241483297713,0,0,0,0,0,0.113340565170205,-0.00292679308436289,0,0,0,0,0,0.274411707477706,0.181172338433264,0,0,0,0.0890094776722466,0,0,0,0,0,0,0,0,0,0,0,0,0.116924034499826,0,0,-0.00245694410136739,0,0,0,0,0,0,0.0946617434831771,0,0,0,0,0.126475419738098,0,0,0.0197544814548882
X1299.HK.EQUITY,0,0,0,0,0,-0.00308158909291088,0.0103264233348726,0,0,0,0.20982878231985,0,0,0,-0.141523856490127,0,0,0,0.335591672527233,0.239011195381295,0,0,0.0201912487605296,0,0,0,0,0.153074130966605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060783014822117,0,0.121167214093021,0,0,0,0
X601628.CH.EQUITY,0.372490401894552,0.283196506496905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414582773617619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600768791464613,-0.189268909649173,0,0,0,0,0,0,0,0,-0.108302871457358,0.176351161065986,0,-0.173624846471676,0,0.0302363511531989
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
