,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525952063074404,0,0,0,0,-0.0254414551825543,0,0.0419853168054244,0.177548621413897,0,0.187617416295455,0,-0.0234918316255774,-0.0164907233268223,0.0474608297076409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697300424636808,0,0,0,0,0,0,0,0,0,0,0.067336239337933,-0.0273303680180377,0.0394402654189132,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210648,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160611,0,0,0,0,0,0.0623225822696579,0,0,0.00108603778837392,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218738433074102,0,0,0.458831418683901,0.0424011716820365,0.088129173545731,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173655966453757,0,-0.0342078637699578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144125329876515,0,0,0.0195406013079433
X601288.CH.EQUITY,0,0,0.197928400796749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214561648239214,0,0,0.195373662552113,0,-0.000756650169170479,0,0.00734158655928585,0,0,0,0,0,0,0,0,0,0.215464338168776,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811600218835451,0,0,0.232747533267084,0,0.169443325695594,0,0,0,0.311235588288576,0,0,0,0,0,0.112776283549777,0.00317623021006869,0,-0.221117919521629,0,0,0,0,0.273995767449121,0,0,-0.122173743271414,0,0.0208955069037694,-0.0610448917014962,0,0,0.142725440612577,0,0,0,0,0,0,0,0,0,0,0,0.119734656981551,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200898099684969,0,0,0.096545600223901,0,0.241060388458382,0,0,0.10363748432482,0,0,0,0,0,0.0859986175017657,0,0,0,0,0,0.172981445948145,0.0558304437080692,0,0,0,-0.0785731277607244,0,0,0,0,0,0,0,0,-0.0370429882784541,0,0,0,0.222178885535753,0,0,0,-0.00835381596428433,0,-6.93889390390723e-18,0.0499452896902198
X600036.CH.EQUITY,0,0.0409310377273145,0,0,0,0,0,0,0.00804793251320798,0,0,0,0,0,0,0,0,-0.0454232163911463,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021062,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.0225237553165421,0,0
X1299.HK.EQUITY,0,0,0,0,0.262034459184657,0,0,0,0,0,0,0,0.0505742364136853,0,0,0,0,0,0.0815064330177709,0,0,0,0,0,0,0,0.0692765572311293,0,0.136966608906544,0,0.0139502695841613,0.291555639578528,0,0,0.100719747373406,0,0,0,0,0,0,-0.076269111638981,0,-0.060304878816274,0,0.0542852208041178,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513297,0,0.0394612177284664,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261663,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328515,0,0,0.126307405846672,0.0634492795539165,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.208372485793956,0,0.0961017447461515,0,0,0,0.0224841209237923,0,0,0,0,0.333611615875246,0,0,0,0,0,0,0,0,0,0,0.324867790289597,0,0,0,0,0,0,0,-0.0305364040991526,0,0,0.0622720391061555,0,0,0,0,0,0,-3.46944695195361e-18,0.0827974002133756,-0.0146045970665705,0,0,-0.0363144729604996,0.102862422797015,0,0,0
X601166.CH.EQUITY,0.230509757748902,0,0,0,0,0,0.0296739931473317,0,0,0,0,0.419540803872779,0,-0.00830587395471556,0,0,0,0.0169216773406035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12804530188179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478593901119282
X600000.CH.EQUITY,0,0,0,0,0,0,0.258733365037821,0,0,0,0.272412582488457,0,0.103693591483129,0,0,0,0,0.129944967090378,0,0.080096794037276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174438018319412,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.102917257968752,0.221133821811901,0,-0.057331259632255,0,0,0,0,0,0,0,0,0.146656196891311,0,0,0.103329387267204,0,0,0,0,0,0.156388929466645,0,-0.0302833072836549,0,0.501316705559824,0,0,0,-0.106482696413996,0,0,0,0,0,0,0,0,0,0,0.211624882457634,0.26563585166257,0,0,0,0
X601319.CH.EQUITY,0,5.42101086242752e-20,0,0,0,0.018683561320475,0.0732047735627218,-0.558752092581092,0,0,0,0.255503480699142,0,0,0,0,0,0,0,0.192453046387145,0.00247217036855185,0,0,0,0,0.196514714110429,0,0,0,0,0,0,0.334311741987268,0,0,0,0.461230613690644,0,0,0,0,-0.300763664216768,0,-0.0148849170664475,0,0,0,0,0,0
