,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-6.93889390390723e-18,0.542829080946561,0,0.0184832645282119,0,0.0593565487877885,0,0,3.46944695195361e-18,0,0,0.102012540057329,0,0,0,0,0,0.0916627007926011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297117093901029,0,0,0.115126111705698,0,0.00148170944301619,0,-0.0523366811033363,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.151648368961879,0,0.0900960757862753,0,0,0,0,0,0,0,0.070044118431228,-0.00955310344458844,0.248056634952987,0,0,0,0,0,0,0,0,0,0,0,-0.0144064524932615,0,0,0.0469971564318869,0,0,0,0,0,0.182934377657128,0,0.0437581259498793,0,0,0,0,0,0.144407512758696,0,0
X601939.CH.EQUITY,0.0184575489202434,0,0,0.415300528701398,0,0.24293940331476,0,0,0,0,0.00957132889404439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158989112684697,0,0,-6.93889390390723e-18,-4.33680868994202e-19,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0654117871599094,0,0.241749260220349,0,0,0,0,0,0,0.15971157226194,0,0,0,0,0,0,0,-0.013907940718035,0.128024356337255,0,0,0,0,0,0.154308566323771,0.043667109932878,0,0,0,0.125670017036732,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.184374987592188,0,0.357868082006067,0,0,0,0,0,0,-0.163030491387249,0.338471714468227,0.218957223523417,0.138750563689874,-0.0998374284426633,0,-0.156794841185732,0,0,0,0,0.20893343487858,0,0,0,0.113841797388367,0,0,0,0,0,0,0,0,0,0,0,0.051144306811544,0,0,-0.140035275077143,-0.476889860762047,-0.0422246030655766,-0.0824133824410112,0,0.0915161892313606
X601988.CH.EQUITY,0.100324771550135,0,0,0,0.0240083870794266,0,0,0,0,0,0,0,0.0326942166435616,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.601324953179685,0.0318059658320432,0,0,0,0,0,0.119374629477438,0,0,0,0,0,0,0,0,0,0.0660398983678088,0,0,0,0.00358406387145397,0,0,0,0,0,0.096050556693615
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0246652502334155,0,0,-0.0226521947184271,0,0,0,0,0,0,0.0726482352339958,0,3.46944695195361e-18,0,0,0,0.716344734064335,-0.00811966097333388,0,0,0.0267704618546244,0.0961559431918356,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00128363399191783,0,0.0667981655177956,0,0.0531894099351559,0,0,0,0,0
X1299.HK.EQUITY,0,0.228648508214703,0,0,0,0,0,0,0,0,0,0,0.0765973317504585,0,0,0.0201919998139565,0.25471515313404,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.219599864476278,0,0,0.0843668382480515,0,0.057305629344671,0,0.104968930103374,0,0,0,0,0,0,0,0,0,0,0.0329076622209757,0,0,0,0
X601628.CH.EQUITY,0,0.215155143557593,0,0,0,0,0.0307854950582833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504335879263601,0,0,0,0,0,0,0,0,0,0,0,0,0.403582981757256,0.232087696738983,0,0,0,0.0294979772999488,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.137057017150269,0,0,0,0.118449642415217,0.00562842557895541,0,0,0,0,0,0.261654385833376,0,0,0,0,0,0,0,0.232400857541744,0,0,0,0,0,0,0.055785107677085,0,0,0,0,0,0,0,0,0.0149200391404328,0,0.203541128472069,0,0,0,0,0,0,0,0,0.0103087817991528,0
