,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.315431431299558,0,0,0.0835909995106874,0,0,0,0,0,0,0,0,0.0291161623737482,0,0,0,0,-0.0824732967796185,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0238166597302093,0,0,0,0.162968556941064,0,0,0,0.00344588899574772,0,0,0,0,0,0,0,0,0,0.259469862357642,0,-0.056891851494397
X601318.CH.EQUITY,0,0,0,0,0.109798391047379,0.00420664705163513,0,0.0534439925325995,0.117258844275255,0,0.0145813443109196,0,0.111893736044188,0,0,0,0,0.0305695549129543,0.223685150428068,0.261183246403196,0,0,0,0,0,0,-8.67361737988404e-19,-0.0477123726119137,0,0,0,0.150323935971188,0,0,0,0,0,0.0586054443733965,0,0,0,0,0,0,0.00791278899706345,0,0,0.0546655959713295,0,0,0
X601939.CH.EQUITY,0,0,0,0.269446639215499,0,0,0,0,0,0,0.00459789911581586,0,0,0,0,0,0,0,0,0,0.0515900106493778,0.719678790854838,0.0442485086072997,-0.255219711298866,-0.197911487471334,0,0,0,0,0,0,0.158960642055851,0,0,0,0,0,0,0,0,-0.0706071519557653,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.11544326430263,0,0.0740096986114536,0,0.0860543924754801,0,0.421741837852379,0,0,0,0,0,0,0,0,0.0486268648365161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192529171338985,0,0,0,0,0,0.108808854014673
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252232736884289,0,0,0,0,0.0900393201915453,0.25389932356055,-0.12388272508676,0,0,0,0.0481791344598893,0,0,0.00835447265121261,0.476108815712463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.179246824985486,0,0,0.10465030739336,0,0.0781728151731816,0.0430697643545067,0,0,0,0,0.242416722013878,0,0,0,0,0,0,0,0,0,0,0,0,0.298840333946804,0,0,0,0,0.111595117474693,0,0,0,0,0,0,0,0.0913957472470252,0,0,0,0,0.0161001100930884,0,0,0.0489503023723864,-0.0520881253858725,0,0,0
X601988.CH.EQUITY,0,0.0331956267850335,0,0,0,0.329597195392375,0,0,0,0,0,0,0,0,0,0.470318877052792,0,0,0,0,0.0373057885180034,0,0,0,0,0,0,0,0,0,0.011704015909602,0.140637771455628,-0.0766725513894905,0,0,0,0,0,0,0,0,-0.0184817079165406,0,0,0,0,-1.73472347597681e-18,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0258168707495755,0,0,0,0.31708531513599,0,0,0,0,0,0,0.080190081689718,0,0,0,-0.0141623570807139,0,0,0,0,0,0.128379141004762,0.0403109882152989,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0421421928736928,0,0,0.12821997380958,0,0.117871147103251,-0.0794729715540316,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358902341047315,0,0,0,0,0,0,0,0,0,0.57487416964181,0,0.0761070874868104,0,0.0853173859600187,0,0.0855169905453242,0,0,0,0,0,0,0,0,0,0.230090889035411,0.0692968305705093,-0.0811003000594851,0,0,0,0.178101869750079,0.180299707980431,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.165324290031212,0,0,0,0,0,0,0,0,-0.0117684190889314,0,0,0,0,0,0,0.155354626853584,0,-0.0837188177982216,0,0,0,0,0.130846029610178,0,0.132567616574068,0,0,0,0,0.22045784784424,0,0,0,0,0,-0.305747831320716,-0.0365892443104565,0,0.0913276959396295,0.0719909163650195,0,0.548752394130441,0.181690307713502
X601658.CH.Equity,0.023294368534175,0.225185343180881,0,0,0,0,0.128457325812441,0.0666551717016294,0,-0.0266057999509207,0,0,0.223582280085106,0,0,0.129872906974477,0,0,0,0,0,0.0407615603082431,0,0,0,0,0,0.0325237929426115,0,0,0,0,0,0,0,0,0,0,0.0429176151973719,0,0,-0.103580917003621,0,0.0668405978621158,0,0,0,0.0552603482893062,0,0,0
X601166.CH.EQUITY,0,0,0.0217169318329925,0,0,0,0,0,0,0,0,0,0.0280933696237523,0,0.00657085026447779,0,0,0.056148271386719,0,0,0,0,0,0.0726087227529713,0,0,0,0.0585035181659064,0,0.324574411791432,0,0,0.0142003518649472,0,0,0,0,0,0,0,0,0,0,0.256775592975122,0,0.169343234758254,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0665516365501548,0,0,0.556158005510985,0.0170210177011759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619067478249535,0.232751273721796,0.0602593400653285,0.0130915592281021,0,0,0,-0.275265527468811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175468759689585,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546963104503431,0,0,0.177190878639027,-0.11421980375575,0,0,0.123284311138254,0,0,0,0,0,0,0,0,0,0,0,0.0711907159021185,0.0699141882892504,-0.0257995739109252,0.0457537331118871,0,0,0,-0.0222775708713197,0,0.00438354031451432,0,0,0,0,0.0499502799792905,0
X000002.CH.EQUITY,0,-0.170179484647309,0,0.0443894649685275,-0.291201453592226,0.190881817571003,0,0,0.357956181594448,-0.0571760685783158,0,0.111661027752161,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750596507396615,-0.0695673691488312,0,0,0.0264724971811199,0,0,0.122341524665679,0,0,0,0.242359214478185,-0.128790045922879,0,0,0,0.233382563433757,-0.0794782419384103,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.073792550369529,0,0,0,0,0.0759934623581457,0,0,0,0,0,0,0,0,0,0,0.0211206275014145,0.337252883644906,0,0,0,0.057423384732483,0,0,0,0,0,0.204027879282024,0,0,0,0,0,0,0,0.0333339689194132,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0
X601066.CH.EQUITY,0,0,0.0313854613615355,0,0,0.00748895178525024,0,0,0,0,0,0.0209994667960557,0,0.636220843280369,0.0823378047474435,-0.00990830348351746,0,-4.33680868994202e-19,0,-0.1851879763212,0,0,0,0,0,0,0,0.0340589507086795,0,0,0,0,0,0.066259689129896,0,0,0,0,0.161957555145902,0,0,0,0,0,0,0,0,-0.0394382464662768,0,0,-0.0221063885846178
X601601.CH.EQUITY,0,0.262293335265049,0,0.199587733343251,0.188279258607632,0,0,0,0,-0.0578492940208637,0,0.193672443799517,0.0796331101001543,0,0,0,0,0,0,0.241219916542894,0,0,0,0,0,0.0124531758592967,0,0,0,0.0194830161338525,0,-0.133232499835519,0,0,0,0,0,0,0,0,0,0,0,0,0.0363360282479509,0,0,0,0,0,0
