,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.1464521004911,0,0.077862828337732,0,0,0,0,0,0,0.346161636084907,0.129637978313019,0,0,0,-0.13789275075656,0,0,0,0,0,0,0,0,0,0,0,0.00100212011004967,0,0,0,0,0.17225332367604,0,0,0,0,0,0,0,0,0.127797671062875,0,1.73472347597681e-18,0,0.0641132660912587,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471728,0,0,0.237854477878438,0,0,0.152159530322646,0,0,0,0.0547401657083673,0,0,0,0,0,-0.122710828278224,0,0,0,0,0,0,0,0,0,0.181874781656104,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164817,0.0396079839417067,0.198256483257087,0,0,0,0,0.0901379255049662,0,0
X601939.CH.EQUITY,0.484111314975911,0,0,0,0,0.178924402998342,0,0,0,0,0,0,0,0.0590691635152684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375055836577698,-0.120857749787542,0,0,0.0496663815678668,0,0,-0.0474871070679798,0,0,0,0
X601288.CH.EQUITY,0.578010413298458,0.0534435855773867,0.17327444947108,0,0.00357708603789213,0.0401217275181083,0,0,0.0451581988538551,0,0,0,0,0,0.0219288721620631,0,0,0,0,0,0,0,0,0,0,0,0.00832160367189847,0,0,0,0,0,0,0.127851966372554,0.0526088750633697,0,0,0,0.103690230448259,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.103037326815463,0
X5.HK.EQUITY,0,-0.0566218120692432,0.10409002295432,0.0920934790346581,0,0.16558279601163,0,-0.0566451593127751,0,0,0,0.273939039281564,0,0,0,0,0,0.691022759623442,0,0,0,0,0,0,0,0,-0.194723148962249,0,0,0,0,0,0,0,0.024061436878633,0,0,0,0,0,0,0,0,0,0,0.0865560128494665,0,0,-0.0597664383714767,0
X601988.CH.EQUITY,0.173814175688652,-4.33680868994202e-19,0,0.188283547908022,0.0667295564004695,0,0,0,0.0667959873652593,0.0590195247569044,0,0,-0.414533888961084,0,0,0,0,0,0,0,0.408649046122627,0,0.00596466968963995,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.011857511512789,0,0,0,0,0,0,0,0.11745631923209,0,0.0746368322750466,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679637,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316638,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291529
X1299.HK.EQUITY,0,0,0,0,0,-0.0136929609814856,0.0357561440313076,0,0,0.21618140789124,0,0,0,-0.159159113711338,0,0,0.288186812883678,0.240772354547859,0,0,0,0,0.0503491085939458,0,0,0,0.150370219244617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766872436332402,0,0.157148319924325,0,0,0,0
X601628.CH.EQUITY,0.366186161493425,0.280377855826853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315524257069787,0.00124982421412064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190425279586714,0.0530503825584259,0,0,0,0,0,0,0,0,0,0,-0.113951037133452,0.177623976946108,0,-0.177792504023986,0,0
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0
