,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0139047602708079,0.0836978139710951,0,0,0,0,0,0,0.277096317305576,0.123291697235598,0,0,0,-0.167401579476915,0,0,0,0.0843587716522842,0,0,0,0,0,0,0,0.0487172312292993,0,0,0,0.0367309730786192,0,0.0545409628569676,0,0,0,0,0,0,0,0.257391753367334,0,0,0,0.0425633395459348,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0279237301526407,0,0,0.244946144401253,0,0,0.275509583066558,0,0,0,0.0752866637784761,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.115238812290099,0,0,0,0,-0.251835466882998,0.107855040900875,0,0,0.179111431259873,0,0,0,0,0,0.0889747368850859,0
X601939.CH.EQUITY,0.468772072302153,0,0,0,0,0.189649160570101,0,0,0,0,0,0,0,0.0493358254257231,0,0,0,0,0.00908206450266493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372474293345801,0,-0.125523653765326,0,0.0512436302571738,0,0,-0.0393934549007634,0,0,0,0
X601288.CH.EQUITY,0.579241283022748,0.0584699883384964,0.0631414007699626,0,0.071170223290001,0.0813250389879499,0,0,0,0,0,0,0.0371244476885806,-0.0217263556704141,3.46944695195361e-18,0,0,0,0,-0.0168597283290202,0,0,0,0,0,0.0501451506324644,0,0,0,0,0,0,0.0817794536448542,0,0,0,0,0.135297339451688,0.175993463619929,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0397235618681873,0.199674110983579,0.0808618973328557,0,0,0,-0.160050624015304,0,0,0,0.228828362432471,0,0,0,0,0,0.594551650135836,0,-0.0270082186695705,-0.149915136753777,0,0,0.118392702099079,0,-0.11891037281331,0,0,0,0,0,0,0,0,0,0.044030758981201,0,0,0,0,0,0,0,0.0986297280004979,0,0.15798525611665,0,0,-0.0672417556858053,0
X601988.CH.EQUITY,0.0858436491522263,0.0227233550241744,0.143216822503302,0.203652226847996,0,0,0,-0.0223524602410864,0.144199186894005,0.0968576519795358,0.174186118455325,0,-0.350605515056682,0,0,0,0,0,0,0,0,0,0.137911022489144,0,0,0.0676095768418804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338631104726555,0,0,0,0,0.0426727445844254
X600036.CH.EQUITY,0,0.35977079165202,0,0,0,0,0,0,0,0,0,0.183991379948337,0,0.16157560758931,0,0.0507856186489736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933593015712583,0,0,0.0138902648802157,0,0,0,0.0934151491327261,0,0,0,0,0,0.0389517992326909,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0682104376360068,0,0,0,0,0,0,0,0,0,0.223363294171011,0.296970204029636,0,0.215871564052484,0,0,0,0,0,0.0417461795185137,0,0,0.0358098506197711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.22071563105973,0.150555931229435,0,0,0,0.00522650305335356,0,0,0,0.00710271401410306,0,0,0,0,0,0,0,-0.0711875395366233,0.0399600885277144,0,0,0,0,0,0,0,0,0.145887022722129,0,0,0,0,0.0104271094189743,0,0,0,0,0,0,0,0,0,0,0,0,0.073141607214105,0,0,0,0.349166010377831
X601166.CH.EQUITY,0.232958592038375,0,0,0,0,0.106727387901133,0.432564877292668,0,0,0,0,0,0,0.0113573402370732,0,0.391120962937568,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0483800662526288,-0.131881569648949,0.0363465752655399,0,0,0,0,0.0375239647828767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
