,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.295425432954062,0.0273536112234313,0,0,0,0.447040368366129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105024849211076,0.0519777338351304,0,0,0,0,0,0,0,0,0,0,0.0796460261386275,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0964235113564552,0.0687755692706009,0,0,0.169114060344357,0,0.162430412736916,0,0,0,0.0899580552294839,0,0.108961222807006,0,0,-3.46944695195361e-18,0,0,0.261603355079669,0,0,-0.0106235520025699,0,0,0,0,0.123312736565526,0,0.113035437218166,0,0.0195251550628063,0,0,0,0,0,0,0,0,0.0315077601153046,-0.148096463201215,0,0,0,0,0.0621639419825463,0,0,0
X601939.CH.EQUITY,0.455164245896055,0.133280918215907,0,0,0,0,0,0.244165195511796,0,0,0,0,0,0,0,0,0.0117311354410659,0,0,0,0,-0.139388654760821,0,0,0,0,0,0,0.160631028172755,0,0,0,0.118897159119433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117172869884199,0.156795635277939
X600036.CH.EQUITY,0,0.128448542125591,0,0,0,0,0.0789851617695458,0.0847571931881691,0,0,0,0,0.106708633618662,0,0,0,0,0,0,0,0,0,0.0133666144977826,0,0,0.0984977710633673,0,0,0.0727717278617416,0,0,0,0,0,0,0,0,0.0419693235162083,0,0.00552500655114782,0,0,0,0,0,0,0,0,0,0.349305921345267,-0.221112742724987
X601288.CH.EQUITY,0,0.000512446385907643,0,0,0,0,0,0.562329307578429,0,0,-0.0819397158041432,0.0378566199233039,0,0,0,0,0,0,0,0,0,0.0600539766941469,0.0758572487702276,0,0,0.105032736334264,0,0,0.112620672931342,0,0,0,0.0556929115949981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530421313783042,0,0,0.00566227143012802
X601628.CH.EQUITY,0.0836216786607061,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00411861576779407,0,-0.100521047206179,0,0,-0.239223428138149,0,0,0,0,0,0.187360441168109,0,0.0886055648553371,0,0,-0.0797760818662031,0,0,0,0,0,0,0.558782325074983,0.056567334536283,0,0,0,0,0,0,0,-0.0673379258494659,0,0,0.0739531042825926,0,1.73472347597681e-18,0,0,0.0189312973662399
X1299.HK.EQUITY,0,0,-0.0532502850390832,0.0366543962516097,0,0,0,0,0,0,0.149338726654863,-8.67361737988404e-19,0,0,0,0,0,0,0,0.165926738277596,0,0,0.21263842210352,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0606008175989234,0,0,0,0.160546451280653,0.0342769547051003,0,0.149704713306149,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.138389387586461,0,0.0943723680144551,0,0.372695124959654,0,0,0,0,0,0,0,0.218387783088685,0,0,0,0.111020976400034,0,0,0,0,0,0.0172004912705944,0,0,0,0,0,0,0,0.120409365479574,0,0,0,0,0,0.0109103019081218,0,0,0,0,0,0.00590844923861808,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124991223477183,0,0,0,0,0,0,0,0,0,0,0,-0.0882165612570898,0,0,0,0,0,0,0.238752342333366,0,0.185873462931512,0,0.140670468841975,0,0,0,0,0,-8.67361737988404e-19,0,0.0546775301816724,0,0,0,0,0,-0.0670550706549688,0.196613008089387,0.0532281693168333,0,0.270681972587479,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0516035173854315,0,0,0,0,0,0,0,0.0624864076193233,0.30518066479184,0,0,0.120267590298529,0,0,0,0,0,0,-0.00603661232161236,0,0,0,0.116385843052808,0,0.304169914621739,0.106195038919986,0,0,0,0.078276525807851,0,0,0.0148898204815227,0,0,0,0.0320749514295139,0,0,0,0,1.73472347597681e-18,-0.0229157394732231,0,-0.0819762380081306,0,0
