,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.466035915870557,0.0846012807796986,0.099984660542766,0,0,0,0,0,0,0,0,0,0,0,0.0622731833294013,0,0,0,-0.0599264854025212,0.0431889713782713,0,0.124717903239798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804724050901468,0,0.00388517527717855,0,0,0,0.0275967697225238,0.233615096925826,0.0193772512929416,-0.109817937335826
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.00573846745441453,0.137678770314352,0,0,0.0350533641419609,0.0631578233386035,0,0,0,0,0,0.252178049032191,0,0.0865761805232671,0.179171319712777,0,0,0,0,0,0.0201712231411981,0,0,0.134701800658462,0,0,0,0,0.0400736502187569,0,0,0,0,0,0,0,0,0.194072622985655,0,0,0,0,0,0
X601939.CH.EQUITY,0.233199454312843,0,0,0,0.176587082421543,0,0,0,0,0,-0.0186176169830637,0.119882580597647,0,0.0621781612793386,0,0,0,0.0662191253915214,0,0.076388934324326,0,0,0,0,0.252543560052999,0,0.214458934025943,0,0,0,0,0,0,0,0,0,0,0,0,-0.0519745684411121,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.116354579973365,0,0,0,0.0628503803219977,0.164726896038703,0.111536255071707,0,0,0,0,0.17398347094084,0.117214226487143,0,0,0,0,0,0,0,0,0,0,0,0.290600916503387,0,0,0,0.00870095036559775,0,0,0,0,0,0,0,0,0,0,0.130523654365408,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.104158370929017,0,0.111702596874688,0,0,0.0798962223237721,0,0.389130985923556,0,0,0,0,0,-0.0107017989780247,0,0.0438126696529976,0,0,0,0,0,0.00252980830051399,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186074835631457,0,0,0,0,0,0.122246236367893
X601628.CH.EQUITY,0.0869680903910478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136445289717788,-0.0306279177411466,0,0,0,0.207399637187129,0,0,0,-0.0894350329884696,0,-0.0168880326474271,0,-3.46944695195361e-18,0,0.221161027759005,0,0,0.564274306495077,0,0,0,0,0,-0.0343854353122303,0.0664388660873823,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0599092706861713,0,0,0.0934727381937023,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0310765514831995,0,0,0,0,0,0,0,0.0687934475835996,0,0,0.087425775822994,0,0.249801759417957,0.220053976582403,0.1367039079698,0,0,0,0,0,0,0.303053301761792,0
X601988.CH.EQUITY,0,0.118096457906597,0.0494964133131946,0.289657203371738,0.182427343236758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286473648353952,0,0,0,0,0,0,0,0,0.138477907776013,0,0,0.128396916344188,-0.0442062494624035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0208446613251034,0,0,0,-2.18425552566329e-05,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0979677936476119,0.0108133685202747,0.101185642426639,0,0,0,0.0557339857007118,0.232641002447955,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.331326817858635,0,0,0,0,0.174186702954965,0,0,0,0.00241971702430946,0,0,0
X601166.CH.EQUITY,0,0,0.0761372295134774,0.169973889127083,0,0,0,0,0,0,0,0.0960581103045123,0,0.00244272001956366,0,0,0.0600213538915915,0,0,0,0,0,0,0,0,0.183627269151721,0,0,0.367256068666031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229479852908354,0,0,0,-0.0553912108417322,0,0,0
