,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.484860875170543,0.0899714089316647,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0816364714688975,0.0668198510468873,0,0,0,0,-0.143774097720867,0,0,0,0,0,0,0,0,0.0247362021891949,0,0,0,0,0,0,0.0485293231713994,0,0,0,0,0,0,0,0,0,0,0.100373097943106,0.18240702784905,0.0392213773746976,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0
X601939.CH.EQUITY,0.331716564752794,0,0,0,0,0,0,0,0,0,0,0,0,0.456194677413898,0,0,0,0,0.148648663786199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104704251473691,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0
X601288.CH.EQUITY,0.347947029860874,0,0.0171199023645781,0,0.506037015132293,0,0,0,0,0,0.0105372479576783,0,0,0,0,0.0488337224929926,0,-0.031864018540585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000427116238331598,0,0,0,0,0,0,0,0.0857304007427824,0,0
X601988.CH.EQUITY,0,0,0,0.109233028764988,0,0,0,0,0,0,0,0.499982711719031,0,0,0,0,0,0,0,0,0,0,0.0208127883462036,0,0.00743747860843486,0,0,0,0,0,0,0,0,0,0.104781524680124,0,0,0,0,0,0.112214912746295,0,0,0,0,0.0312729192413613,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.223494392531681,0,0,-3.46944695195361e-18,0,0,2.77555756156289e-17,0,0.347322825991256,0,0,0,0.516001846841971,0.224270676191712,-0.647648064265351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31933086148447
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121514567791741,0.0260904504252528,0,0,0,0.0888929037062247,0.0843179425663742,0,0,0,0,0,0,0.0707846231943856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313048208765153,0,0
X601628.CH.EQUITY,0,0,0.264630786106568,0.0322125769505214,0.226387414957783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539740797576579,0,0,0.132113448008818,0,0,0,0,0,0,0,0.110452479019794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265904113810915,0,0,-0.0725734152589437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140594572972173,0,0.395216339868503,-0.36068509831196,-0.0738988563761036,0,0,0,0.841282237572282,0,-0.0553374823141896,0,0
