,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.042648567060827,0.236186570483879,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.063109989605488,0,0,0,-0.0345471516421272,0,-1.38777878078145e-17,0,0,0,-0.279552365131537,0,0,0,0.123778674362246,0,0.578230632366599,-0.127955814035372,0.11195174488191,0,0,-8.67361737988404e-19,0,0,0,-0.0802334300244375,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0545464845420941,0,0.158386977030925,0.0219977895915694,0,0.00678677613096975,0,0.277189355638997,0,0,0,0,0,0,0,0,0,0,0.0939143291955433,0,0,0,0,0.0203398556504389,0,0,0,0,0,0,0,0,0,0,0,0,0.0757389359657038,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410846523052547,-0.14451930864695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252435733142412,0,0,0,0,0,0.0433833331182876,0,0,0,0,0.0673001749846967,0.0901930577801105,1.73472347597681e-18,0,0,-0.263230093333469,-0.12375057079282,0,0,0,0.563245950252629,0,0,-1.38777878078145e-17,-0.0121392499556575,0.131093997615002,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.178296161287126,0.191039803523798,0,0.552772105321766,0,0,0,0.123215671750066,0,-0.0620458543545871,0,0,0,-0.0660376353303216,0,0,0,0,0,0,0,0,0,-0.684572953190129,0,0,0,0,0,0,0,0,0,0,0.384762434917344,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.204575202522999,0,0,0,0,0,0,0,0,0,0.0230834384922663,0,0,0,0,0.288803289559465,0,0,0,0.288543819169053,0.0166958744663067,0,0,0.454304575215303,0,0,0.0503755058617829,0,0,0,0,0,-0.169047974641659,0,0,0,0,0,0,0,-0.141252020858369,0,0.217773458373754,0,0,-0.0386133291644495,-0.0999366163503519,0,-0.0995845801975722,0
X601988.CH.EQUITY,0.0420954999717189,0,0.0738798572042149,0.350151805274747,0,0,0.0392926625143213,0,0,0,0.191550854368623,0,0,0,0,0,0.129285532420087,0.110100214091996,0,0,0,0,0.0234269243803016,0,0,0,0,0,0,0,0,0,0,-0.021005993817607,0,0,0,0,0.124169851179943,0,0,0,0,0.118065580419348,0.207923730847117,0,0,0,0,0
X600036.CH.EQUITY,0,0.241420275753507,-0.0114114177764588,0,0,0,0,0,-0.10956591097303,0.0606535727313664,0,0,0.530902058844635,0,0,0,0,0.020119572299207,0,0,0.292389916116925,-0.107586867307757,0,0,0,0,0,0.0960021907555244,0,0,0,0,0.327287513918419,-0.154015588342276,0,0,0,0,0,0,0,0,0.108140091959553,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0616444779158466,0,0,0.181771409668378,0,0,0,0.0198767000776812,0,0,0,-0.0161917523850525,0.0197847905866554,0.156576258084906,0,0,0,0,0,0,0,0,0,0,0.183103478332621,0,0,0,0.0309181327453868,0,0.0952393256822101,0,0,0,0,0,0,0,-0.00578501526267948,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0401991631585533,0,0.0676259054904513,0,0,0,0,0,0,0,0,0,0.313476427557913,0,0,0,0,0,0,0,0.09918127849264,0,0,0.0595292219791643,0,0,0,0,0,0,0,-0.0791695952720258,0,0,0,0.0717157050084999,0.231874257822458,0.0333876957498248,0,0,0,0,0,0,0.101134983407051,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.610660264441895,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284823549157184,0,0,0,0,0.0728107216083362,0,0,0,0,0,0,0,0,0,-0.0502761296232871,0,0,0,-0.0582496782141087,0,0,0,0,0.0499862102348162,0,0,0,-0.00385969841886455,0
X601166.CH.EQUITY,0,0,0,0.228801285162155,0,0,0,0,0,0,0,0,0,0.546861836408733,0,0,0,0,0,-0.0910524890650772,0,0,0,0,0,0,0,-0.0211123723839871,0,0,0,0,0,0,0,0,0,0,0.179232773982534,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.185371447028268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133584526998953,0,0.282894145892929,0,0,0,0,0.0331053422308627,-6.93889390390723e-18,0,-0.118388143736138
X600000.CH.EQUITY,0,0,0,0,0,0.00634271051112654,0.555264606113924,0,0,0.00727355768789732,0,0,0,0,0,0,0,0,0,0,0,0,0.0174471261279484,0,0,0.349658887175176,0,0,0.123404389298829,-0.0374134585694228,0,0,0.044835065528114,0,0,0,-0.160478663038652,0,0,0.0804144337559672,0,0,-0.37439150340108,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,-0.00594165761655054,0,-0.291694135802604,0,0,0.420579908261138,0,0.0718796066864237,0,0.0540641910041516,0,0,0.201131310983949,0,0.17765255395299,0,0,-0.00582628245082414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192237515361186,0,0,0.162407907970598,0,0,0,0,0,0,0,0,0.156989913048518,0,-0.0332320816151911
X16.HK.EQUITY,0,0,0,0,0,0,0,0.150231952990123,0,0.00428180133698808,0,0,0,0,0,0,0,0,0,0,0.0222047097371123,0,0,0,0,0.176712726510626,0,0,0,0.122762515554634,0,0.183000368509506,0.0719680831462609,0.0431241552431797,0,0,0,0,0,0,0.350363822447932,0,0,0,0,0.0684625160401622,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0444483581162244,0.199369048678551,0,0,0,0,0,0,0,0,0.310614276357158,0,0,0,0,0,0,-0.288090894549286,0,0,0,0.184009643564144,0,0.457460908694564,0,0,-0.228491839072436,0,0,0.196994121306864,0,0,0,0,0,0,0,0,0,0.124160358054021,0,0,-0.0945086244271941,0,0,0,0.397051929568564
X11.HK.EQUITY,0.14427645241923,0,0,0,0.124419285182402,0.0669391864725117,0,0,0,0,0,0,0,0,0.0194697807945905,0,0,0,0,0.167433431814079,0,0,0,0,0,0,0,0,0,0.0763310109533835,0,0.115068348859287,0.224201352120784,0,0,-0.0551456455718192,0,0,0,0,0,0,-0.00544548942126526,0,0,0,0,0,-0.0750130481894731,0
X388.HK.EQUITY,0,0.109743040367873,0,0,0.207232591551775,0,0,0,0,0,0,0,0,0.0904856639971079,0,0,0,0,0,0.43067190390451,0,0,0,0.0545934181845061,0,0.0953597878722796,0,0.0409894874740405,0,0,0,0,0,0,0,-0.320723527299689,0,0,0,0,0,0,0,0,0,0,-0.00574417265079729,0.0735135114631872,0,0
X600030.CH.EQUITY,0.050800925307366,0.0235234380507608,0,0,0,0.209795735853059,0,0,0,0,0,0,0,0,0,0,0,0.0637683652749434,0,0,0,0,0,0,0.0523871772761765,0,0,0,0,0,0,0,0,0,0,0,0.354887782151176,0.0320485714593539,0,0.0777465538621569,0,0,0,0,0,0,0,0.109545058265679,0,0
X2388.HK.EQUITY,-0.0983114602076824,0,0,0,0.0351351508512832,0,0,0,0.196956655942184,0,0,0,0,0,0,0,0.312928733390015,0.171109669167341,0,0,0.0849366169837879,0,0,0,0,0,0.0962894485706021,0,0.22812142201441,0.110466135677608,0,0.10411525910166,0,0,0,0,0,0,0,0,0,0,0,-0.037626209307626,0,0,0,0,-0.0204144733704314,0
