,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.411708767387784,0.00431034428725048,0,0,0,0,0,0,0,0,0,0,0.0904589101927025,0,0.116731785819198,0,0,0,0,0,0,0,0.0649610269130502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472710300127096,0,0,0,0,0,0,0,0,0,0.075505319643782
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.106433330293589,0.310365968457304,0,0,0,0,0,0,0,0.262622082417912,0,0,0.0869524190972494,0.0598329438993957,0,0,0,0.00343019902372339,0.0949107162011864,0,0,0,0,0,0,0,0,0.00916588189324273,0,0,0,0,0.0308397121201988,0,0.0104528911129093,0,0,0,0,0,0.0158714013647516,0,0
X601939.CH.EQUITY,0,0,0,0.539417894942453,0,0.0509780505259664,0.125654620880794,0,0,0.0190162699958086,0.0892818494686194,0,0,0,0,0,0,0,0,0,0.0251123673708689,0,0,0,0,0,0,0.201635201825399,0,0,0,0,-0.0203864056528949,0,0,-6.93889390390723e-18,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.276293486467948,0.0295084493237311,0,0.759318427121097,0,0,0.0172923342135028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137737841006172,0,0,0.103212337736168,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.1441311671939,0,0.353669944387405,0,0.0756187798562973,0.0312952564911905,0,0,0,0,0,0,0,-0.0182233749575519,0,0,0,0,0,0,0.0108901402780458,0,0,-0.159266609566663,0,0,0,0,0,0,0,0.115391098865822,0,0,0.260743328631741,0,0,0,0,0,0,-0.099160976944664,0,0.0475920108187058,0
X601988.CH.EQUITY,0,0,0,0,0.356608060517469,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0658462291767567,-0.082990060418938,0,-0.052663547146036,0,0,0,0.280295361601202,0,0,0,0,0,0,-0.236961628732428,0,0,0,0,0,0,0,0,0,0.151493163430298,0,0,0,0,0,0,-0.0257098111403124,0.137269794534693
X600036.CH.EQUITY,0,0.120886329627276,0,0,0,0,0,0,0,0.421895454502875,0,0,0,0,0,0,0.153619092274332,0.0593361387364736,0,-0.12985664852391,0,0,0,0,0.0759199869412569,0,0,0,0,0,0.214280108696435,0,-0.0380299837213364,0,0,0,0,0,-0.0692001298790626,-0.165546311314386,0,0.124602474721333,0,0,0.198827010500854,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.196175183970751,0,0,0,0,0,0,0,0,0,0.0109533777293467,0,0,0.138219745957418,0,0,0.0759100886040637,0,0,0,0,0.0231943116881717,0,0,0.0470689288568185,0,0.0995614154695691,0,0,0,0,0,0.4634084769968,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0309253448573857,0,0,0,0,0,0,0,0.132895473385919,0,0,0,0,0.404389553440064,0,0,0,0,0,0,0,0.00347911409344262,0,0,0,0,0,0,0,0,0,0.0668299142616721,0,0,0.180053741951712,0,0,0.185611829691786,0,0,0.07339952383638,0.0478501457046326,0,0,0,0,0
X601328.CH.EQUITY,-6.93889390390723e-18,0,0.207950345840874,0,0,0,0.417751778490891,0,0,0,0,-0.0415959962999961,0.49919141468777,0,0,0,0,0,0,0,0.0471421553055542,0.147611770328824,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0366953370597167,-0.0484324225133988,0,0,0,0,0,0,0,-0.116768513300169,0,0,0,-0.122247054794257,0,0,0,0
