,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.209361582611636,0,0.413224333686631,0,0,0,-0.0116098911378383,0.158789621371357,0,0,0.0734434215862072,0,0,0,0,0,0,0,0,0,0,-0.0799540693054601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616523777660286,0.00614740864882465,0,0.121212686958036
X601939.CH.EQUITY,0.354078679023786,0,0,0.286128198573993,0,0,-0.0952268858926464,0,0,0,0.0027907244848695,0,0.140303604277863,-0.064819663058655,0,0,0,0,0,0,0,0,0,0,0,0.0316946546623128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201855119409189,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0167519824420949,0,0,0,0,0,0,0,0.0129363331689485,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386399595933052,0,0,0,0,0,0,0,0.10041342991591,0,0,0,0,0.248020962683729,0,0,0
X601288.CH.EQUITY,0.449999146136714,0,0,0,0.209341216838326,0,0,0,0,0,0,0,0.01599996291278,0,0,0,0,0,0,0,-6.93889390390723e-18,0.170201293126452,0,0,0,0,0,0,0.019929424817291,0,0,0,0.026406066752056,0,0,0,0,0,0,0,0,0,0.0643321146171287,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.147598059108889,0,0.28065458011367,0,0,0,0,0,0.271186375334167,0,0,0,0,0,0,0.132915470920962,0,0,0,0,0,0,0,0,0,0,0,0,0.0983375124358641,0,0,0,0,0,0,0,0,0,0,0.109114260624702,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0404005679184535,0,0,0,-8.67361737988404e-19,0,0,0,0,0.38203403837677,0,0,0.00562181537761222,0,0,0,0,0,0,0,0.0518341576556834,0.124085897490815,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0825536646844928,0,0,0,0,0,0,0.0544309857725077,-1.73472347597681e-18,0,0,0,0,0,0,0.27338898669259,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.088246440055344,0,0,0,0,0,0,0,0,0,0.142079332930653,0,0,0,0,0,0,0,0,0,0,0,0.0135831341873317,0.176943807479233,0,0,0.0313441735324367,0,0,0,0.188424035062938,0,0,0,0,0,0,0,0.0234709537776845,0,0.225271484232072,0,0,0,0,0
X5.HK.EQUITY,0,-0.133702149994365,0,-0.167887503659053,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0140356665807211,0,0,0,0,0,0,0,0,1.17607872177848,0,-0.784665991246999,0,0.492352688096333,0,0,0,0,0,0,0,0,0,0,0,0,0.461326839621757,0,0,0,0,0,0,0,0,0,0,0.101778499805181
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0987734200213161,6.93889390390723e-18,0,0,0,0,0,0.0866161843064668,0.197408957299479,0,0.0929483380978139,0,0,0,0.267099692594618,0,0,0.0504904970451792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548732922694019
X601658.CH.Equity,0,0,0,0.165438830228019,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138371049337508,0,0,0,0.14113818401066,0,0,0,0.294854882959311,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0845834677863767,0,0,0.323604457267359,0,0,0,0,0,0,0,0,0.19356164939076,0,0,0,0,0,0,0,0.0200766025690186,0,0,0,0,0,0,0,0,0.0495278477542818,0,0,0,0,0.0411677279403491,0.0630549658776397,0.0514206514555319,0,0.14054283087222,0,0,0,0.0972449094347639,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0376417142421445,0.0704396769234163,0,0,0,0.270270981094919,0,0,0,0,0.098880138630261,0,0,0,0,0,0,0,0.124064658911169,0,0.0442558967752766,0,0,0,0,0,0,0,0,0,0.149979866853213,0,0,0,0,0,0,0.0250669753270922,0,0,0,0.00280233973933619,0,0,0.101095223752342,0,0,0.0643933036846318,0.032726793587165,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.332116210360186,0,0,0,0,0,0,0,0,0,0.165464065523338,0,0.00896842349421698,0,0,0.213542088614614,0,0,0,0,0,0,0.0221846561965099,0,0,0,0,0,0,0,0,0,0.123044016749053,0,0,0,0.113669713705306,0,0,0,0
X000002.CH.EQUITY,0,0,0.110333704090071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.442413273187609,0,0.225756872105149,0,0.030441788238862,0,0.136575006893181,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0
X388.HK.EQUITY,0,0,0.221441602619316,0,0,0.00556467112233044,0.465630492146608,0,0,0,0,0,0,0,0,0,0,0,0.0314464484401,0,0,0,0,0.0363938779594224,0,0,0,0,0.00854434427599214,0,0,0,0.0154812872404748,0,0,0,0,0,0,0,0,0,0,0.00179798593424365,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0846200461608168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364952287543721,0.244991218808144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138676434005064,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0617811106193883,0,0,0,0,0,0,0,0,0,0,0,0.054515599673517,0,0,0,0,0.0956062099436566,0,0.0156098194986613,0,0,0,0,0.00247328233451962,0,0,0,0.295940795774522,0,0,0,0,0,0.00771160914682032,0,0,0.178805775546576,0,0,0.371552069223527,0,0,0.033330258959593,0
X16.HK.EQUITY,0,0,0,0,0.0758090170083198,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0.356054216511159,0,0,0,0,0,0.217973399398423,0,0,0,0,0,0,0,0.112727789017113,-0.0487952606906533,0,0.00297230146411682,0,-0.130346629769224,0,0.194901519161981,0,0.153556809849965,0,0,0,0,0.0171848700121691,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.283884906541394,0,0,0.110861526854998,0,0,0,0,0,0,6.93889390390723e-18,0.0950696455879847,0,0,0,0,0,0,0,0,-0.0245603796216146,0.0500835604757557,0,0.314905378325415,0,0,0,0.00708182995228877,0,0.0763143534947031,0,0,0,0,0,0,0,0.0958802588487104,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.0258680998936864,0,0.113079414948307,0,0,0.0615769399137476,0.0803420407608621,0,0.104819486898085,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.374562960117885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491754752666595,0,0,0,0,0.105046989003698,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.10706825878911,0,0,0,0,0,0,0.203170960619855,0,0.213475447764617,0,0,0,0,0.0560844549029097,0,0,0,0,0,0,0,0,0,0,0,0,0.085453584191257,0,0,0,0,0,0,0,0,0,0,0,0.174155530338037,0,0.142891004956576,0,0,0.00409417174087721,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.235529370039088,0,0.10649780685051,0,0,0,0,0,0,0.168930514372933,0,0,0,0,0,-2.71050543121376e-20,0.0231170237525536,0,0,0,0,0,0,0,0.270061195967789,0,0.0224202432028031,0,0,0,0,0,0.0763783407288261,0,0,0,0.028087855354129,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0861402763211881,0.303206932055827,0,0.0672554672183843,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.202307327278467,0,0,0,0,0.538381548645689,0,0,0,0,0,0,0,0,0,0,0,-0.223241449235608,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.180049990587323,0.233115411643829,0,0,0,0,0,0,0.196559697130636,0.096074316431587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49401436904328,-0.0918012501286323,0,0,-0.0242629093263588,0,0.13061101388406,0.0572058201204303,0.203130765096695,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0267690032253971,0,0.111145778830917,0.0674105235027952,0,0,0,0,0,0,0.303909569122893,0,0,0,0,0,0,0,0.277480079550177,0,0,0,0,0,0,0,0,0,0,0,0,0.141726462047115,0,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0.0972371684433684
X601998.CH.EQUITY,0,0.167696979785855,0,0,0.141680782043137,0,0,0.0191461860934369,0.0581248484195913,0,0.136157515194655,0,0.0570698561255611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434377437603228,0,0,0.0131423194146776,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.150845776322188,-0.014312650556947,0,0,-0.264385328084179,0,-0.0454573228349584,0,0,0,0,0,0,0.0391343653580112,0,0.127095693445278,0,0,0,0,0.478687775983514,0,0,0,0,0,0,0,0,0,0.136699711645636,0,-0.154001520154861,0,0,0.167990909561084,0,0,0,0.189372240488842,0,0,0.166229924217694,6.93889390390723e-18
X1109.HK.EQUITY,0,0,0,0,0,0,0.0771422955258107,0,0,-0.0392594100746386,0,0,0,0.221338383192332,0,0.133579546226722,-0.142209328555583,0,0,0,0,0.309316752829155,0,0,0,0,0.211260688209629,0,0,0,0,0,0,0,0,0.236376048414222,0.173827435741935,0,0,0,0,0,0,0,-0.162574803817815,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0633959798704707,0.0779200591439485,0,0,0.110234224664484,0,0,0.135654143236382,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.267462500314318,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0397150676610648,0,0,0,0,0,0,0,0.173327475580199,0,0,0,0.000365564876236408,0,0
