,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.375900846632425,0.24270017328888,0,0.163962121549803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595681700063111,0,-0.070116849000474,0,0,0,0,0,0,0,0,0,0,0,0.240468206632003,0,0,0,0,0.0152118864586036,0,0,0,0,-0.150158549420907,0,0,-0.196561141231235,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00404915943917357,0.104803935580214,0,0.0453455485199114,0,0,0.332607293363491,0,-0.0176638604429752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0751655959185711,0.306444432982592,-0.048636066132165,0.0692102575252676,0,0.23971695247153,0,0,0,0,-0.0988320641032569,0
X601939.CH.EQUITY,0.296298604122578,0,0,0,0.0883485609373835,0,0,0,0,0,0,0,0,0.113520825100288,0,0,0,0,0,0,0.0382149554505155,0,0,0,0,0.294140590279086,0,0,0,0,0,0,0.131672512436011,0,0,0,0,0,0.00151276233648388,0,0,0,0.0300981183420081,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.134911972232041,0,0,0,0,0.0441537845812771,0,0,0.0710653082157727,0.0896862382284697,0,0,0,0,0,0,0,0,0,0,0.100957710279296,0,0,0,0,0.129984656390071,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0464304349606195,0,0,0.0788025229082274,0,0.0669862707377475,0,0,0,0.271743326670549,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0808960492896413,0,0,0,0,0,-0.0149057298682161,-0.076510726157213,0.399864723052318,0,0,0,0,0,0,-0.0530770981807476,0.290680715376486,0,0.166166397114523,0,0,0.366212176282953,0,-0.132638825518974,0,-0.0291290042236142,-0.0258247922709338,0,0,0,0,0,-0.161481536528093,0,0,0,0,0,0,0,0.181227050718129,0,0,0,0,-0.29576292509623,0,0,0.270630943284188
X601988.CH.EQUITY,0.0378270811722427,0,0,0.169533446297835,0,0,0,0,0,0.0818168358727675,0.166382319048559,0,-1.0842021724855e-19,0,-0.120730355138571,0,0,0,0,0,0,0.435044542585574,0,0,0,0,0.0882733734228355,0,0,0,0,0,0,0,0,0,0,0,0,0.0851706516892516,0,0,0,0,0,0,0,-0.00917502839985266,-0.0188976376692321,0.0485403925127827
X600036.CH.EQUITY,0,0.248882392036768,0,0,0,0,0,0,0,0,0,0.054416561955905,0,0.0837862902966711,0,0,0.0479348773759785,0,0.0336241493920089,0,0,0,0,0,0,0,-0.079643984332976,0,0,0,0.0318091781934782,0.230948319433136,-0.157891809335175,0,0.129602681720297,0.0426408262617047,0,0,0,0.18914272998283,0,0.014497819500913,0,0,0,0,0,0,0,0.217307555746393
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248496795603578,0.141191924493805,0,0.255944359534448,0,0.0873700583026252,0,0.0458029939935967,0,0,0.144942765116882,0,0,0,0,0,0,0,0,0,0,-0.180660000521948,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0643144329131572,0,0,0,0,0,0,0.0205575408423879,0,0.0122858967834787,0,0,0,0.179771605312523,0,0,0,0,0,0.0346030380237003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317577315635409,0,0,0,0,0,0,0,0,0,0.14822474539064
X601328.CH.EQUITY,0.0521314182395014,0.028240444585179,0.053197452656408,0.0137612190538289,0.110153142380859,0.382761129527075,0,0,0,0,0,0.152905759216388,0.0941695632853553,0,0,0,0,0,0,0,0,0.0217447280125942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776232091898348,0,0,0.0947325726459782,0,0
