,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.147021165171589,0,0,0,0,0,-0.107356988289112,0,0,0,0,0,0,0,0,0,0,-0.0834269662571225,0,0,0.426268750005725,-0.125305258389054,0,0,0,0,0.472173296920721,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0296343637154081,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,8.67361737988404e-19,0.0252840010434275,0,0.0261852624688266,-0.061233418573065,0,0,0,0,0,0.121067623207108,0,0,2.16840434497101e-19,0.357087652099646,0,0,0,0,0.0569927197196377,0,0,0,0,0,0.123019112929743,0,0,0,0.258046918294487,0,0.127836065489444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0714038118730087,0,0.783416086496809,0,0,0.00438389614691196,0,0,0.0379615423857117,0.0577456608725139,0,0,-0.0452550107871476,0,0.0761870143355917,0,0,0,0,0,0.00377852517710421,0,0,0,0,0,0.042217724925059,0,0,0,0,0,0,0.079559437839155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.962053020884356,0,0,0.030823600865891,0,-0.0511580070515351,0,0,0,0,0,-0.00827771103784753,0,0,0.00814711739387177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371707343806729,0,0,0,0,0,0,-0.0331952111407757,0,0.0140107973312826,-0.066525674981246,0,0,0,0.0757970893365312,0,0,0,0,-0.11026613359815
X601628.CH.EQUITY,0,0.0373961212753379,0,0,0,0,0,0,-0.0746927139103041,0.248076997837808,0,0.227595719769685,0,0,0,0,0,0,0.29547342728513,0,0,0,0,0,0,0,0,-0.119217590139584,0,0,0.0263063534587758,0,0,0,0.19709252722421,0.0904022902660052,0,0,0,0,0,0,0,0,0,0.100962093508612,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.343013782545298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17810221874929,0,0,0,0,0,0,0,0.198004376937457,0,0.044535117735891,0,0,0,0,0,0,0,0,0.0699758699913262,0,0,0,0,0,0,0,0.0805026490731323,0,0,0,0,0.00206125942935646,0
X601988.CH.EQUITY,0,0,0,0.0691147371553193,0,0,0,0,-0.0269854174291455,-0.0730540659081845,0,0,0,0,0,0,0,0,0,0,0.00120027558633425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013163638085183,-0.0627137230801941,0,0.989877549254185,0,0
X1299.HK.EQUITY,0,0.00666586965125005,0,0,0.0182969336348646,0,0,0,0,0.287856924803185,0,0,0,0,0,0,0.00159645977269111,0,0,0,0,0,0.287459119685049,-0.0474527515768613,0,0,0,0,0.0927250715428683,0,0.0698865791853539,0,0,0,0,0,0.0798596387714441,0.0224719093321757,0,0,0,0,0.0729942403986477,0.0741586774308867,0,-0.00468014358817342,0,0.194368913648252,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0545669217318141,0,-0.0310477774229222,-0.079050002129376,0,0,0,0,0,-0.15684812350819,0,0,0,0,0,0,0,0,0.0199345527735876,0.485125675934923,0,-0.106421754484298,0,0,0,0,0,0.152629505390954,0,0,0,0.154710163504781,0,0,0.166595520319492,0.318457376408051,0.157894204675214,0,0,0,0.363937499906969,0
X388.HK.EQUITY,0,0,0,0,0.277209316945995,0,0,0,0,0,0,0,0,0,0,-0.141856739436308,0.1881734370189,0,0,0,0.232575149264569,0,0.293420264828081,0,0.320585269353887,0,0,-0.072836169132442,0,0,0,0,0,0,0,0,0.0983640573791131,0,0,-0.0481776312179234,0,-0.0348924887107181,0.179466521852872,-0.142294358821469,-0.242295612223718,0,0,0,0,-0.0689737740759841,0
