,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0959875078467328,0,0.421791480166152,0,0.0461186386071722,0,0,0.2365328021449,0,-5.55111512312578e-17,0.151843005561893,0,0,0,0,0,0.0143882793620134,0,0.0112463203882452,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0580973528356147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.526517683774803,0,0,0,0,0,-0.111428444942388,0,0,0.0352387603697381,0,0,0.380740846837825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167702513617904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729211886074296,0,0
X601318.CH.EQUITY,0,0,0,0,0.0147350655436668,0,0,0,0,0,0,0.377698113114843,0,0,0,0,0,0,0,0,0.0511522771723613,0.0497901174913422,0,0,0.0276141655557445,0,0,0,0,0,0,0,0,0,0.0264797842929361,0,0,0,0.077438326590139,0.18149302183794,0,0,0,0.00817291796473271,0,0,0.121461914096077,0,0,0,0
X601288.CH.EQUITY,0.359895532364552,0.0340700525326766,0,0,0.404536551420586,0,0,-0.0482642293951156,0,-0.0100537849026652,0.0622912407731916,0,0,0,0,0.09412056290361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237977722424417,0,0,0,0,0,0,0,0,0,0.0330617125911297,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0529612547021641,0,0.319550799106486,0,0,0,0,0,0,0.183384977505991,0,0,0.0833416239579926,0,0,0,0.202459681045565,0,0,0,0,0,0,0,0,-0.00832474259922818,0.0411588486558077,0,0,0.0791260588268224,0,0,0,0,0,0,0,0,0,0,0.0644575376216873,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.206489100944117,0,0,0,0,0.464948223008374,0,0,0,0,0,0,0,0,0,0,0,0,0.107022328865071,0,0,0.0607245895051257,0,0,0,0.0613979004327686,0,0,0,0.0942419373200224,0,0,0,0,0,0.0456997043898225,0,0,0,0,0.0414958496957087,0,0.0766059701327911,0,-0.0308110730081365
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349500531789542,0.0943621520499593,0,0,0,0,0.163965738608537,0,0,0.0716397446336859,0,0.118631927010307,0,0,0,0,0,0,0.0528950302677499,0,0.139741919700532,0,0,0,0,0,0,0.0563161310967741,0,0,0,0,0,0,0.196941550048162,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440358496542129,0,-0.688033432584957,0,0,0,0,0,0.766119069882839,-0.77149865970922,0,0.522289067140525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111284557496681,0,0,0,0,0,0,0,0,0.546287626770062,0.0426923428368783
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.146829447866491,0,0,0,0,0,0.173835846907858,0,0,0,0.104830185019319,0.175127614452383,0,0,0,0,0,0.0513119980500154,0,0,0,0,0,0,0.0478026803740264,0,0,0,0,0,0,0.124832560589982,0,0,0,0,0,0,0,0.0608027828681576
X601658.CH.Equity,0,0,0,0.343476899669803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394330609967851,0,0,0,0.327636346627244,0.625697819623447,0,0,0,0,0,0.0293901954564971,0,0,0,0,0,-0.107386502597712,0,0,0,0,0,0.12496390069532,0,0,-0.531754316036605,0
X601328.CH.EQUITY,0,0,0,0.319187105653374,0,0,0,0,0,-0.0437319896939365,0,0,0.365176099341081,0.0506048527015791,0,0,0,0,0.160516390945166,0,0,0,0,0,0,0,0,0,0,0,0.0293254960585904,0,0,0,0,0.0206310075185089,0,0.0733159882708581,0,0,0.052728708027331,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0502380906980071,0,0,0,0.147391790995417,0,0,0,0,0,0,0,0,0,0,-0.0797013110263685,0.0406997518814095,0,0,0,0,0,0.0175082836677593,0,0,0,0,0,0.0150654905145807,0.278868708586241,0,0,0,0,0,0,0,0.0883456315995525,0,0,0,0,0,0,0.328184813918778,0.0341812610876452,0,0.0761380832268285,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0966408391509621,0,0,0,0,0,0,0,0.468971148228927,0,0,0,0.128522336135521,0,0,0,0,0,0,0,0,0.0120346283579927,0,0,0,0,0,0,0,0.0475238384604464,0,0,0,0,0.0808397685257196,0.0687333500536,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0267743465419612,0,0,0,0,0,0,0,0,0,0,0,0,0.0171532349513701,0,0,0,0,0,0,0,0.0782118112857221,0,0,0,0.529426483787107,0,0,0.133856729016536,0,0.149378153844125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0.0726735221352252,0.10902163485756,0,0,0,0.0646906659631444,0,0,0.0797298987549555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122751301844943,0,0.18937441195254,-0.0158324678241417,0,0,0.306330352802884,0,0.153380045734937,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.262340072680062,0,0,1.73472347597681e-18,0.394084431058661,0,0,0,0,0,0,0,0.0508172044746808,0,0,0.0755685200713146,0,0,0,0,0,0,0,0,0,0.0138970045066264,0,0,0,0,0.00603413483129222,0,0,0,0,0,0,0,0.0387964807337007,0.0150908092517632,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241372934467693,0,0,0,0,0,0,0,0,0.245737437214324,0,0.156190322171111,0,0,0,0,0,0,0,0.0185245507907297,0,0.0339664020200072,0.232742676886364,0,0,0.215827017953535,0,0,0
