,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0.452320247218828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018998131832811,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.395771237286143,0,0,0.154596522710881,0,0,0,0.0867566715507943,-0.14930379675003,0,0,0,0,0,0,0,0,0,0,-0.105619415061021,0.0898649007268687,0,0,0,0
X601939.CH.EQUITY,0.178921996981211,0,0,0.299627294551137,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.234075373153065,-0.0657312963810602,0,0,0,0,0,-0.0259596897266536,0.129524158445252,0,0,0,0.295681282716899,0,0,-0.0826941826403119,0,-0.142961664093768,0,0,0,0,0,0,-8.67361737988404e-19,-0.00112137947987768,0,0,0,-0.0465623729291211,-0.0384467195041871,0.0284979535039295,0,0,0,0.106614412500263,0,0
X601318.CH.EQUITY,0.0160048537769101,0,0,0,0.232707529010337,0,0,0,0,0,0,0,0.110460575396667,0,0,0,0,0,4.33680868994202e-19,0.0864214433461399,0,0,0,0,0.112137434315241,0,0,0,0,0,0,0,0,0,0,0.163787401758874,0,0,0,0.0953302674372722,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.23646205897567,0.0472434836559378,0,0.403090722971556,0,0,0,0,0,0.158423953996325,0,0.0975664183184389,0,0,-0.0195393224039533,0.0829575048764637,0,0,0,0,0.0144598499571124,0,0,0,0,0,0,0,0.0522801729484016,4.33680868994202e-19,0,-0.0456693299135087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038158942948644,-0.0723226459740961,0
X601988.CH.EQUITY,0,0.216958430551656,0,0.336885487488669,0,0,0,0,0,0.24701756492025,0,0,0,0,0,0.319263277988622,0,0,0.0675179940327455,0.0480901959794956,0.0485227543235193,0,0,0,0,0,0,0.0458103773540652,0,0,0,0,0,0,0,0,0,0,-0.564165145725034,0,0,0,0.0492208623262363,0,0,0,0,0,0,0.169363036632316,0
X600036.CH.EQUITY,0,0.157839795946506,0.0170719119140654,0,0,0,0,0.0278357177403774,0,0,0,0,0.0638776186071917,0,0,0,0,0,0.0990030534139789,0,0,0,0,0,0.235909481896884,0,0,0,0,0,0,0,0,0.377411950883269,0,0,0,0,0,0,0.0676549010490761,0,0,0,0,0,0,0.0792979108555436,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0208198604985034,0,0.120935025192079,0,0,0.0765977513879229,0,6.93889390390723e-18,0.293967218406804,0,0,0,0,0,0,0.0257859478273496,0,0,0,0,0,0,0.0325718832675948,0,0,0,0,0,6.93889390390723e-18,0,0,0.340556457120709,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.165000006875843,0,0,0,0,0,-0.159287044371757,0,0,0,0,0.116156966191089,0,0,0,0,0,0.171202759171226,0,0,0,0,0,0.134647587693595,0,0,0,-0.0520499384428966,0.0753274963514191,0,0,0,0,0,0,0.130735262576889,0,0,0,0,0,0,0,0.0525466331533889,0,0.0973912018513541
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132833805445335,0,-0.135325213316055,0,-0.0101557159685864,0,0,0,-0.395458528134153,0.807364362198001,0,0,0.574298230576194,0,0,0.195024037713288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109315882056081,0,0,0,0,0
X601658.CH.Equity,0,0.0263263942729961,0,0.0388844178146719,0.0963622477124454,0,0,0,0,0,0,-0.0345878511782403,0,0.0548643255701377,0,0,0,0,0.140856032954672,0.23354293414069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333191089222446,0,0.134108164694479,-0.15923826864491,0,0,-0.134202696532387,0,0,-5.42101086242752e-20,0,0,0,0,0
