,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.412417361205428,0,0.228175032069986,0.038294826224058,0,0,-0.104957908395372,0,0,0,0,0,0,0,0.0310410085199581,0,0,-0.0736442519406323,0,0,0,0,0.0318459229309511,0,0,0,0,0,0,0,0.0891449916764941,0,0,0,0,0,0,0,0,0,0.00223188981648963,0.408723344129886,0,-0.0450135065665586,0,0,0,-0.0745310016793248
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0131390047043869,0,0,0,0.0156850539967894,0,0.0798674641003172,0,0,0,0.208372375328625,0,0,0,0,0,0,0,0,0.127741999827695,0,0,0,0.080408468828182,0,0,0.376451139383091,0,0.0545251200445296,0,0,0,0,0,0,0,0,0,0,0,0.0494391200363877,0
X601939.CH.EQUITY,0,0,0,0.701617438427152,0,0,0,0,0,0.0685460796540244,0,0.27772829842623,0,-0.0347141409748057,0,0.0344573196877905,0,0,0,0,0,0,0.0357014442946687,0,0,0.0022433042131368,0,0,0,0.00329666960442591,0,0,0,0,0,0.0421880064360343,0,0,0,0,0,0,0,-0.0271398638659368,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.161904031889368,0,0.840676024788485,0,0,0,0,-0.0711403498147251,0,0,0,0,0,0,0,0,0.0167555633943432,0,0,0,0.0209358129794718,0,0,0,0,0,0,0,0,0,0.0233980825220757,0,0,0,0.0280989822415035,0,0,0,0,0.0284460944980977,0,0,-0.154454149088711,0,0,0,0,0,0,0,-0.0514517745114206
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0898532906297254,0.179822169653305,0,0,0,0,0,0,0,0.0597034117145544,0,0,0,0.0927649175334334,0,0.0360527372159103,0,0,0,0,0,0,0.165793019300726,0,0,0.280120663393639,0,0,0,0,0,0,0,0,0,0,0,0.0215963546689756,0.0557739326612051,0,0,0
X600036.CH.EQUITY,0.241855138745668,0.0429046199652718,0.222412112594661,0,0,0,0,0,0,0,0,0,0,0,0,0.187765653988845,0,0.0187805928749376,0,0,0,0,0,0,0,0,0,0,0,0.215059207213162,0,0,0,0,0,0,0,0,0,0,0,0.00974392519403631,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.103769897647124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567484036706182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913619352103556,0,0
X1299.HK.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.129946149734966,0,0,0,0.0323941215095893,-0.0572946082411209,0,0,0,0,0,-0.133256784658682,0.295178334587083,0,0,0,0,0,0,0.0482036453196641,0,-0.14030741536193,0,0,0,0,0,0.0690590931407623,0.0455303952230326,0,0,0.0731576527389299,0,0,0.255006681495412,-0.0253554306292323,0,-0.00240775789912109,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.19640703428034,0,0,0,0,0,-0.0409896537011634,0,0,0,0,0,0,0.0397144797019723,0.30299590624176,0,0,0,0.0816128540311633,0,0,0,-0.155655040137316,0,0,0.0670327106200921,0,0,0.0859930471768123,0,0,0.309039619850623,0.114254989327001,0,0.0232390747643567,0,0,0.0504851663987369,0.00259586985667348
X388.HK.EQUITY,0,0,0,0,0.258564824899467,0,0,0.0696976594275429,0,0,0,0,0,0,0,0.0442837305485418,0,0,0,0,0.0608794252998976,0.286961362632344,0,0,0.0338707333528264,0,0.0544527235220792,0,0,0,0,0,0,0,0,0,0,0.088755968287251,0.255770658787836,0,0,0,-0.31881820613694,1.73472347597681e-18,0,0,0.108681327228374,0,0,0,0
