,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.197550493903965,0,0.0211358998338992,0,0,0,0,0,0,0.344055055610988,0.166336267283676,0,0,0,-0.129257993668928,0,0,0,0,0,0,0,0,0,0,0,0.00941423431636734,0.027457472532046,0,0,0,0.221503887468908,0,0,0,0,0,0.0466133560277464,0,0,0.0834459464531574,0,0,0,0.023794231250268,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.092987804835246,0,0,0.271267782779252,0,0,0.321186259974585,0,0,0,0.10617468954783,0,0,-0.0326887930229066,0,-0.0631071679961737,0,0.0482388512273416,0,0,0,0,0,0,0,0,0,0,0.110173185191319,0,0,0,0,-0.276574730727241,0,0.138213812297006,0.00940577490848607,0.127032493972936,0,0,0,0,0.0328523980084953,0,0
X601939.CH.EQUITY,0.485921756426632,0,0,0,0,0.180743864155073,0,0,0,0,0,0,0,0.0693316079336026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368022211367925,-0.110978282891383,0,0,0.0439830278737642,0,0,-0.0473921987344573,0,0,0,0
X601288.CH.EQUITY,0.560137930979412,0.0901647028562007,0.21957709223426,0,0.135042772937873,0.0279604350931117,0,0,0,0,0,0,0,-0.0607801168641066,0,-0.0391033119859246,0,0,0,0,0,0,-0.108058201017641,0,0,0,0.0455002417932024,0,0,0,0,0.0845328005718248,0,0,0,0.0513175476806333,0,0.0373932146155238,0.152911825389311,0,0,0,0,0,0,0,0,0,0,-0.0341022164953905
X5.HK.EQUITY,0.0302266933512475,-0.0441472849654247,0.0841209637201505,0,0,0.167383617083952,0,0,0,0,0.0989525537742899,0.0907248006014339,0,0,0,0,0,0.553071871444255,0,0,0,0,0,0,0,0,-0.254406033088425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128331873591347,0,0,0,0
X601988.CH.EQUITY,0.129618047920843,0,0.185357727261678,0.0813311066009399,0,0,0,0,0.0954880878126531,0.0912569239388839,0.138601737140038,0,-0.281167889139007,0,0,0,0,0,-0.0306929672278367,0,0,0.224156491563499,0,0,0,0,0.168109809536168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.273182837055047,0,0,0,0,0,0,0,0,0,0.0873570354404136,0,0.174245624340209,0,0.103592773134579,0,0,0.00564412800194991,0,0,0,0,0.0816831798859357,0,0,0,0,0,0,0,0,0,0.16122730357168,0,0,0,0,0,0.0903944483867982,0.00100162301033142,0,0,0,0,0,0.0663973230741196,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0295018932573086,0.125589090490643,0,0,-3.46944695195361e-18,0,-0.00879370876622442,0,-0.0131880903657285,0,-2.71050543121376e-20,0.139132442265617,0.234365766373287,0,0,0,0,0.177160827136492,0,0,0,0.222971663510862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165983079999276,0
X601628.CH.EQUITY,0.360718844537743,0.298148750349974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653193938295255,0.0567859601667043,0,0,0,0,0,0,0,0,0,-0.0561813914620544,0,0,0.0299610945563478,-0.17595787775332,0,0,0,0,0,0,0,0,0,0,0,0,0.157725334652671,0,-0.176500116909056,0.0608418528844049,0
X601166.CH.EQUITY,0.200706490933999,0,0,0,0,0.0257022278158418,0.345218519834296,0,0,0,0,0,0,0.023785439709093,0,0.510097988635009,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0335936915149792,0.0524036635453761,0,0,0,0.00933357603583469,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
