,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.279071844020378,0.0524605087186087,0.0798739472993966,0,0,0,0,0,0,0,0,0,0,0.156893874337992,0,0,-0.11566159662151,0,-0.244433680253115,0,0,0,-0.33639247025536,0,0.117085274761797,0,0.774427643323807,-0.000484180189861821,0,-0.0805570851521487,0,0.197056411143105,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.100000346060604,0,0.18484585653702,0.00995406600135639,0,0,0,0.0752667885578301,0,0.0778618114111058,0,0,0.0981396058917366,0,0,0.0936207866206024,0,0,0.0343593266605974,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.1879454894964,0.0034167524030038,0.179997759178539,0,0,0.0327980473863884,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.152324334437089,0,0,0,0,0,0,0,0,0.250165098285658,0,0,0,0,0,0,0,0.127146489237482,0,0,0,0,0,0,0,0,0,0,0,0.113056636181206,0,0,0,-0.185102519158624,-0.173795409080811,0,0,0.133104617250383,0,0.481064063724865,0,0,0,0,0,0.0881851068721017,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.635487184058486,0.306191022292068,0.102001986073091,0.49746007861351,0,0,0,0.218380540089748,0.22246561076565,0,0,0,0,0,0,0,0,-0.340809192797289,0,0,0,0,0,0,0.0777187800708624,-0.709925941930256,0,0,0,0,0,0,-0.370749570366349,0,0.331854451637549,0,0,0,0,0.332872875489106,0,0,0
X5.HK.EQUITY,-0.0836929281117112,-0.112469795700313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597074346999554,0,0,0.401432219989708,0,-0.0147665011935605,0,0,0.141423552716666,0.0308555251106342,0,0,0,0,0,0,-0.0587231269890615,0,0,0,0,0,0,-0.144470303098528,0,0,0,0.0785732199838926,0,0,0,0,-0.122273938808821,0,0.0233951239545428
X601988.CH.EQUITY,-0.281436782845061,0,0,0,0.347930534706345,0,0,0,0,0,0,0,0,0,0,0,0,0.179160037807693,0,0,0.654166678222118,-0.0183668444405953,0,0,-0.0349824312095138,0,0,0,0,-0.480960054974502,0,0,0,0,0,0,0,0,0.0802714722068183,0,0,0,0,0,0,0.105084741928926,0,0,0,0
X600036.CH.EQUITY,0,0.476814149248261,-0.048723136412239,0,0,0.0193780000253728,0,-0.114831213457644,0,0.476392400332564,0,0.109392046299287,0,0,0,0,0,0,0,0,0,-0.0807764786938117,0,0,0.304482889208908,0,0,0.101329247660017,0,0,0,0.0828325243362122,0,-0.285544182430153,0,0,0,0,0,0,0,0.10092123799104,0.118777044242988,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.1740588434498,0,0,0,0.0225364676471906,0,0,-0.1640548059026,0,0,0.0535588291581067,0.032360330476676,0,0,0.0261875213407788,0,0,0.187457699162013,0,0,0,0.143277217483334,0,0,0.020768094649973,0,0.189348416485396,0,0,0,0,0,0.047748753447045,-0.01678683606547,6.93889390390723e-18,0,0,0,-0.165540257746592,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.134817510987666,0,0.0541239500136411,-0.00383355272282787,0,0,0,0,0,0.118093667349761,0,0,0.410389773662045,0,0,0,0,0,0,0.0368158027140262,0,0,0,0,0,0,-0.0355573708669426,0,0,0,-0.0678325397402825,0,0,0,0,0.169491767925753,0,0,2.16840434497101e-19,0,0,0,0,0,0.135558925344793,0,0,0,0
X601328.CH.EQUITY,0,0.118155770305354,0.0669096344183409,0.0428960266969885,0,0,0.546118237692202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209703601411702,0.249522271893676,0,0,0,0,0,0,0,0,0,0,0,-0.0137624722417225,-0.0371316113365254,0,-0.0332684996414843,0,0,0,0,-0.361990155281009,0,0,-0.0273475339876395,0
