,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,-2.77555756156289e-17,0,0.436666723623425,0,0,0,0,0,0,0,0,0,0,0.334703762879877,-6.93889390390723e-18,0,0,0,0,-0.0398887708173855,0,0,0,0,0,0,0,0,0.064867486777294,0,0,0,0,0,0,0.00484205086793361,0,0,0,0,0,0,0,0,0.00985899147074364,0,0.127467787719444,0,0,0
X601939.CH.EQUITY,0.280457720670663,0,0,0,0,0,0,0,0,0,0,0.136526358800312,0,0.383891049447892,0,0,0,0,0.0691581888908603,0,0,0,0,0,0,0,0,0,0,0.0173192748186853,0,0,0,0,0.0749439239778612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.203574170514441,0,0.0843632843223256,0,0,0,0,0,0,0,0,0,0,0.29894509879545,0.0695380037543837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146902575110504,0,0,0,0,0,8.67361737988404e-19,0,0.121915453030217,0,0,0,0,0,0,0,0,0.0214649752902521,0
X601288.CH.EQUITY,0.320699745750731,0.124949529709872,0,0,0.381546761212015,0,0,0,0,0,0,0,0,0,0.096375339466239,0.0372935574311739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177213158226258,0,0,0,0,0,0,0.238547077283041,0,0,0.0933398164457836,0,0,0,0,0,0,0,0.0235130560908127,0,0,0,0.0979699170248897,0,0,0.0741580078770583,0,0,0,0,0.10150241584137,0,0,0,0,0,0,0,0.0650677675420073,0,0,0,0.0492496910174586,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.3240571028423,0,0,0.185915120296319,0,0,0,0.00247477132662084,0.612667969811441,0,0,0,0,0.515101430181827,0,-0.686778451174326,0,0.118544561607785,0,0.198438250136994,0,0,0,0,-0.150570827276561,0,0,0,0,0,0.0477237528416703,0,0,0,0,0,0,0,0.177592831181168
X600036.CH.EQUITY,0.0978083196798581,0,0,0.0547784864342118,0,0,0,0.0180697871811621,0,0,0,0.0218151423754553,0,3.46944695195361e-18,0,0,0,0,0.0137070078003058,0.0800181850823569,0,0,0,0,0,0,0,0,0,0,0.0978520796501804,0.114020699316095,0,0,0,0.203229894598388,0.0268266170187096,0,0,0,0,0,0,0,0,0,0,0,0,0.0799828213478842,0
X1299.HK.EQUITY,0,0,0,0,0,0.0356896140050561,0,0,0,0,0,0,0,0,0,0.0258090881369227,0,0,0,0,0.168476103011843,0,0,0.0552040666708664,0,0.0967110508952889,0,0.107506749708989,0,0,0,0,0,0,0,0.0541731759582473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369875409071438,0
X601628.CH.EQUITY,0,0.284699711756669,0,0.136422510660191,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0154893206103736,0,0,0.0582693593724198,0.0294378002334119,0,0,0,0,0,0,0,0,0,0.193246466159093,0,0,0,0.016396078814115,0,0,0,0,0,0,0,0,0.112270789094897,0,0,0,0,0,0,0.012658259921054
X601658.CH.Equity,0,0,0,0,0,0,-0.0468467734768529,0,0,0,0,0,0.208058794416678,0,0,0,0,0,0,0,0,0.213907793671977,0,0,0,0,0,0,0,0.0744698941459097,0,0,0,0.11038830488973,0.264222337153689,-0.272557412045956,0,0,0,0.0382691801494657,0.302735295000844,-0.154186641370629,0,0,0,0,1.15693372400664,-0.0830265012509834,0,-0.527023483243068,0
