,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0511984918802059,0.205361195074875,0,0.0415823973780647,0.0286332670222253,0,0,0,0,0,0,0,0,0,0,0.201240712660197,0,0,0,0,0.0223879804860782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624973954561735,0.00258456058293881,0,0.0292562987002401,0,0,0.102090484542138,0,-0.0353137130680177
X601318.CH.EQUITY,0,0,0,0,0.0841224000922398,0,0,0,0.133997077323952,8.67361737988404e-19,0,0,0.0809586136269023,0,0.0750492212282859,0,0,0.0549427896992447,0,0.210101917287062,0,0.125828785073032,0,0,0,0,0,0,0,0,0.153738934412775,0,0,0,0,0,0,0.0615442613841678,0,0,0,0,0,0,0,0,0,0,0,0.0695611034259092,0
X601939.CH.EQUITY,0,0,0,0.0764887656844637,0,0,0,0,0,0,0.109032786588305,0,0,0,0,0,0,0,0,0,0,0,0.640808532113646,0,0.150099152668267,0,0,0,0.0821474665707922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.334118925383529,0,0.0333127352840984,0,0,0.0151616759121492,0,0.178313129927853,0,0,0.132038874048596,0,0,0,0,0,0.0244146843972167,0,0,0,0,0,0,0,0,0,0,0.123621319498886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12791617826687,0,0,0
X600036.CH.EQUITY,0,0.131503972154421,0,0,0,0,0.200209665974475,0.0223896684171995,0,0,0,0,0.173525405370728,0,0,0.127109379912469,0,0,0,0,0,0,0.175573114463141,0.24581865004813,0,0,0.00129239835519209,0,0,0.0372775038913215,0,0,0,0,0,0,0,0.00461091030154494,0,0.0711903844321015,0.0196388484400431,0,0,0,0,0,0,0,0,0,-0.0669115987167229
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0792206062904157,0,0,6.93889390390723e-18,0,-0.0198915702751874,0.214131374346463,0,-0.120384517611215,0,0,0,0,0,0.0422455374428692,-0.000836489226600115,6.93889390390723e-18,0,0,0.686826666302734,-0.0670390988229224,0,0,0,0,0,0,0.0955691347999895,0,0,-0.0762848458931829,0,0.135985211699255,0,0,0
X1299.HK.EQUITY,0,0,-0.0956196858467745,0,0.114049466386189,0,0,0,0,0,3.46944695195361e-18,0.192427842324884,0,0,0,0,0,0,0,0,0.138964709285999,0,0,0,0,0,0.164627671644418,0,0,0,0,0,0.0493390596996073,0,0,0,0,0,0,0.0329752254122851,0.132633337595384,0,0.0862722447821982,0,0.0489636022430883,0.118288477314823,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.663380301046054,0.158435182939376,0,0,0,0,0,-0.00367550355934533,0,0,0,0,0,0,0,0,0,0.0842269360370473,0,0,0.237409773277981,0,0,0.0077873128401021,0,-0.0239078872824819,0,0.100462347510521,0,0.132664498496573,-0.0108024878477697,0,0,0,0,0,0,0,0,-0.0188478799465564,0,-0.0324999947703257,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00957656620590079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13102299839883,0,0,0,0,0,0.085813145081057,0.180462321212274,0,0.0160070546904848,0,0,0,0,0,0,0,0,0,0,0.342796344383198,0,0,0,0,0,0.152744803823201,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0850495889981736,0,0.0419121924311171,0.0376636013948701,0,0,0,0,0.0348505525373319,0,0.12316253304708,0,0,0.0439809367644127,0,0,0,0,0,0,0,0.158186177390216,0,0,0,0.391089276116262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0
