,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525081457982846,0,0,0,0.143692734329732,0,0,0.0657213194631936,0.0214038275150282,0,0,0,0.171058658318413,0,0.0317372039793352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233702556728606,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0182449370559792,0.129215563603375,0.216144091683712,0,0,0.0456496818963369,0,0,0,0,0.32620924719627,0,0.0888638209460817,0,0.0644159102490271,0,0,0,0,0.0222078498054993,0,0,0,0,0,-0.0647721498050435,0,0,0,0,0,0,0,0.0897633766891216,0,0,0,0,0.00492989015726974,0,0,0,0.00742232666256514,0
X601939.CH.EQUITY,0.450763531659855,0,0,0.262471424841637,0.150600996919647,0.0227168998434226,0,0,0,0,0,0,0,0,-0.00268631424042377,0,0,0,0,0,0,0,0,0,0,0,0,0.198997871493169,0.110094461177159,0,0,-0.161021124565016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164495273632652
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.365071771812826,0.122149780030995,0,0.850377401568544,0,0,0,0,0,0,0,0,-0.0803368249769132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115695891826522,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0316543059300804,0,0,0,0.183249071119798,0,0.288031330387001,0,0.097986418428652,0,0,0,0,0,0,0,0,0.0327368483760758,-0.0655298995833669,0,0,0,0,0,0.0153254736858405,0,0,-0.146312690637546,0,0,0,0,0,0,0,0,0.149512683061995,0,0.276460584525049,0,0,0,0,0,0,0,-0.124770258473192,0.0867878016277283,0
X601988.CH.EQUITY,0,0,0,0,0.329515485174982,0,0,0,0.027257295959392,0,0.0105792622556909,0,0,0,0,0,0,0.0716321101639063,0,-0.0664878228490251,-0.046939766019802,0,0,0,0.240819095684157,0,0,0,0,0,0,-0.216244867483491,0,0,0,0,0,0,0,0,0.159607340202199,0,0,0,0,0,0,0,-0.0225718564822365,0.136730691647611
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107283368933841,0,-0.0372223495440835,-0.0520421138788374,-0.0151057258956527,0,0.0979860568974063,-0.105200304872191,0,0,0,0,0,0.522122429540701,-0.0384511971079737,0,0.0788171290481367,0,0,0.133367916465256,0,0,0,0,0,0.0199700728844412,0,0,0,0.0348466156349953,0,0,0.240472670276663,0,0,0,0,0.0995857339734743,0
X1299.HK.EQUITY,0,0,0,0,0.228676692873135,0,0,0,0,0,0,0,0,0,0,0,0,0.137723678330584,0,0,0.0325471732495612,0,0,0,0,0,0.0341914850705034,0,0.0328334016085376,0,0.0235635381470153,0,0.279283176976474,0,0,0,0,0.17299183971067,0,0,0,0,0,-0.224621663574281,-0.0541674286988398,0.0768549887462382,0,0,0,0
X601628.CH.EQUITY,0,0,0,8.04435868256327e-05,-0.0307586980795833,0,0.0048799088178382,0,0,0,0,0.139748383285917,0,0,-0.0377780744683836,0,0.324094784387524,0,0,0,0,0,0,0,0,0,0,0,0,0.00693541992514169,0,0,0,0,0.0496216985626026,0,0.198756809371608,0,0,0,0,0.243634976310986,0,0.0884507028449834,0.074720938876307,0,0,0,0,0
X601328.CH.EQUITY,0.0912316854552659,0,0.389600996645318,0,0,0,0,0,0,0,0,0,0.424979298684255,0,0,0,0,0,0,0,0.019775835251822,0.211713890694463,0,0,0,0,0,0,0,0,-0.00828202257013408,0,0,0,0,0,0,0.00542223848509119,0,0,-0.0999597749779026,0,0,0.197926905050594,0,0,0,0,0.0137625441214553,0
