,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.149566175893262,0,0.0916220744693502,0,0,0,-0.0381242469197874,0,0,0,0.415774820852395,0,0,0,-0.0993946318915645,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0230503871830359,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.150922441165764,0,0,0,0,0,0.118425036656155,0,0,0.0432020909945278,0,-0.0159686974586185,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.116180195166862,0,0,0,0.201013771598261,-0.0455738457253098,0,0.197848164630955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0839299279378226,0,0,0.315135547865303,0,0,0,0,0,0.21776938513392,-0.261902765748874,0,0,0.253898224211283,0.191914218739417,0,0,0,0,0,0
X601939.CH.EQUITY,0.5624454580981,0,0,0,0,0,0,-0.0742396409812506,0,0,0,0.0764140818568224,0,0,0.111872459553906,0,0,0,0,0,0,0,0,0,0.181707131619229,0,0,0,0,0,0,-0.0183620113163579,0,0,0,0,0,0.104310327185852,0,0,0.308779380654323,0,0,0,0,0,-0.00273261607024529,0,0,0,0
X601288.CH.EQUITY,0.295776246581408,0,0.180049238164944,0,0,0.234696458359452,0,0,0,-0.0767669824191316,0,0,0,0,0,0,0.0684634124358197,0,0,-0.00396882574879579,0.00262642876020782,0,0,0,0,0.0400920230973034,0,1.73472347597681e-18,0,0,0,0,0,-0.0867549300460445,0,0,0,0,-0.0257131427227794,0,0.222864484917515,0,0,0,0,0,0,0.165552675622945,0,0,0
X5.HK.EQUITY,0,0,0.0394347820342165,0.229921753124426,0,0.168825200790919,0,-0.312824280165876,0,0,0,0,0.0806400780130601,0,0,0,-0.0431393428350297,0,0,0,0,0.41919395979944,0,0,0,0.415883015179084,0,0,0,0,0,0,0.062528950607558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161820779328463,-0.109794172267946,0,0
X601988.CH.EQUITY,0.240533185336577,0.0514825828321155,0.205862595289032,0,0,0,0,0,0.175803380476777,0,0,0.205297883531459,0,-0.14946438061888,0,0,0,0,0,0,0,0,0,0,0.0242595999961953,0,0.0778919569183288,0,0,0,0,0,0,0,0.0711121670009604,0,0,0,0,0.185011897235948,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196733496906271,-0.012027708446166,0,0.0969616050873548,0,-0.0264345155251326,0.0290275332907531,0,0.32442071914922,0,0.262347965927615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0547263812018193,0.0715954422996664,0,0.0710211347324063,0,0,0,0.0904322402825761,0,0,0,0.117296013605021,0,0,0,0,0,0,0.0636092341790563,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0632908372964041,0,0,-0.0875266130183839,0,0.140587077389027,0.295730281194339,0,0,0,0,0.16293903941626,0,0,0,0,0.143819878933563,0,0,0,0,0,0.00970216304257623,0,0,0,0,0,0.102838380315688,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124641175274804,0.261701760747725,0,0,0.0703731199873096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399820726505805,-0.146908021670309,0,0,0,0,0.235422990587353,0,0,0.0392540101086585,-0.257360224182023,0,0,0,0,0,0,0,-0.0401348641059791,0,0,0,0,0,0.0154804505712476,0,0,0.0823451214662302,0,0,0
X601658.CH.Equity,0,0.19438977334987,0,0,0,0,0,0,0,0,0,-0.131473830285264,0,0,0,0,-0.136686956775346,0,0,0,0.161822128566616,0.065817622087389,0,0.436596565219964,0,0,0.0139251486889738,0,0,0,0,0,0,0,0,0.212144848158085,0,0,0,-0.374056900849742,0,0,0,0,0,0.569417027905468,0,0,0,-0.897826027911494,0
