,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.465201467605626,0,0,0,0.0665799775223676,0,0,0.00888498001353139,0.117645752176968,0,0,0.165047010151807,0,0,0,0.0731202193889809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588770615876742,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0142335482407341,0.125867837392156,0.211835452029911,0,0,0,0.0470703649672764,0,0,0,0,0.330461974429258,0.0914213663758851,0,0.0511824174191541,0,0,0,0,0.0250835341529011,0,0,0,-0.0685025814438856,0,0,0,0,0,0,0,0,0,0.0635531950353307,0,0.0496863153242942,0,0,0.0386544807302362,0,0.0191863719714756,0,0,0
X601939.CH.EQUITY,0.163138229725605,0,0,0.490430038879058,0.0645823462739159,0.0925875270636284,0,0,0,0.0575668319316809,0,0,0,-0.0322854962975072,0,0,0,-0.0204286966434842,0,0,0,0,0,0,0,0,0,0.182033219746881,0,-0.00463991469986551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272340066469541,0,0,0
X601288.CH.EQUITY,0,0,0.159562543288288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288732295995786,0,0,0.124271462965597,0,0,0,0.0767572791899058,0,0,0,0.0532587714887024,0,0,0,0,0,-4.33680868994202e-19,0.0856463473931388,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0565767678357239,0,0,0.206145338166264,0,0.206671116769853,0,0,0,0.211975571422263,-0.00846664362393989,0,0,0,0,0,0.195458997824621,0,-0.242530627625758,0,0,0,0,0.044706311104307,0,0,-0.0597572869041737,0,0,0,0,0,0.196422669541744,0,0,0,0,0.0805265417195639,0,0,0,0,0,0,0.171792516400429,-0.0075861002798856,0,0
X601988.CH.EQUITY,0,0,0,0,0.263876820149242,0,0,0,0.107579567999824,0,0,0,0,0,0,0.0353544005800906,0.109210822798361,0,0,0,0,0,0,0,0.0891380279214129,0,0,0,0,-0.192144781122395,0,0.060729519880453,0,0,0,0,0,0,0,0,0,0.0803460000114666,0,0,0,0,0,0,0,0.151725570828493
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0883786281561375,-0.0823091742414799,-0.0328354677239984,0,0.121787124893535,0,-0.130331891558862,0,0,0.0603933398193367,0,0,0.542301101329745,0,0,0.0608788788538827,0,0,0.0915944504502763,0,-0.0517566143263033,0,0,0,0.0101199159954917,0,0,0,0,0.0391185469346747,0.250788192287096,0,0,0,0.105342098191931,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.133660109894826,0,0,0,0,0,0,0,0,0.0460767683991685,0,0,0.191471697318348,0,0,0,0,0,0,0,0,0.0375634090646555,0.159772363219179,0,0.153398414423277,0,0.048092292272344,0,0,0,0.111370470210392,0,0,0,0,0,0,0,0,0,-0.094443574707703,0,0,0,0,0
X601628.CH.EQUITY,0,0.182520265329109,0,0.164829445387835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682197081002469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755126260731881,0,0,0.387003315460581,0,0,0.0348848135249024,0.0187089574322365,0,0.133394117838096,0,0.0563662165117044,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.362423200370634,0,0,0,-1.35525271560688e-20,0,0,0,0,0.412068698953074,0,0,0,0,0,0,0,0,0.0239471196586281,0.0717083857041171,0.132486752087933,0,0,0,0,0,0,0,-0.00773041900109842,0,0,0.0109529784260271,0,0,0,0,0,0.0897863659676421,0,-0.0516428196607246,0.213452497818853,0,0,0,0.0798580786375606,0,0,0
X601166.CH.EQUITY,0.0373076542017822,0,0.163759945292304,0,0,0,0,0,0,0.264407399021394,0,0.295637584840908,-0.0200842953107834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011140423081129,0.0487552149184924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383946526373077
X600000.CH.EQUITY,0,0,0.158790638947913,0,0.0961691093056467,0,0,0,0,0.122622143839378,0.500963192720727,0,0,0,0,0,0,0,0,0.0643323328499027,0.198686287463669,0,0,0,0,0,0,0,0.197691188489717,0,0,0,0,-0.140990396028103,0,-0.203580195842262,0,0,0,0.0648473056028935,0,0,0,0,0,-0.159808680182249,0,0,0,0
X601319.CH.EQUITY,0,-1.73472347597681e-18,0,0.133755156050018,-0.207440265417681,0,-0.0596970129302662,0,0,0,0,0,0,0.106136995191585,0,0,0,0,0,0.272446630793089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128211152445797,0,0.118114622903569,0.0407217464979783,-0.0416186712371745,-0.0537214512877228,0,0,0,0.0809486225054437,0,0,0,0.395382167524655,0,0
