,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0833888864983397,0.235163438775348,0,0,0,0,0,0,0.41933021151548,-0.195667198621637,0,0,0,0,0,0,-0.141573812142206,0,0,0,0,0,0,0,0,0,0,0.758773222808799,0,0,-0.0344089951397189,0,0,0,0,0,0,-0.0114288252191472,-0.00400842611570888
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.129824656000076,0,0,0,0,0.142464946931462,0,0,0,0,0.0727202176707061,0,0,0.0899873644886494,0,0,0,0,0.0453508186593088,0,0.0243146553550328,0,-0.031676469769889,0.0174455428190141,0,0,0,0.13983072121744,0,0,0.262871645987058,0,0.00810141575070015,0,0,0,0.0326023755380774,0,0,0,0,0
X601939.CH.EQUITY,0.309496242003513,0,0,0,0,0,0,0,0,0.0432159388499046,0,0,0,0,0,-0.164513229622166,0,0,0,0,0.0568436403656435,0,0,0,0,-0.556632966693411,-0.0385808541341327,0,0.0103902020863369,0,0,-0.0986402164618908,0,0,-0.382957619586135,0,0,0,0.124987589741373,0,0.93040355493745,0,0.137354464592422,0,-0.107802084663462,0.338886013715711,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.183658507007272,0,0,0,0,0,0.430247228246717,0,0,0,0,0.344342237916534,-0.134699427246016,0,0,-0.159370788534646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129446774691968,0,0,0.0496008966970197,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.133104099355104,0,0.311979491262159,0,0,0.0340465251148064,0,0,0,0,0.159942998082097,0,0.04401442681897,0.000661700239671256,0,0,0,0,0,0,0,0,0,-0.206967071646874,0,0,0,0,0,0,0,0,0.151661468027395,0.227443911737883,0,0,0,0,0,0,-0.0860252893594363,0,0,0.0962552161332408,0
X601988.CH.EQUITY,-0.0434747006713883,0,0,-0.0594922557256317,0.418959629527665,0,0,0,0,0,0,0,0,0,0,0,0,0.0251479651485328,0,-0.191138173948001,0,0,0,0,0.340264120675311,0,0,0,0,0,-0.375502767491361,0,0,0,0,0,0,0,0,0,0,0,0.00908150777332249,0,0.0428738125910686,0.131446468302396,0,0,0,0
X600036.CH.EQUITY,0,0.187731747634998,-0.0724435917287423,0,-0.0823580034181334,0,0,0,0,0.534348917367046,0,0,0,0,0,0,0.122730679976615,0,0,0.255177959717722,0,0,0,0,0,0,0,0.121620272690429,0,0,0,0,0,-0.220728715211268,0,0,0,0,-0.0646804737433574,0,0,0,0.203759777474836,0,0,-0.0845795830294629,0,0,0.0147821930725151,0
X1299.HK.EQUITY,0,0,0,0,0.302876782604699,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0884760725959503,0,0,0,0,0,0,0.234863041090055,0,0,0.00378097633366978,0.0851549448264068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129550241388683,0,0,0.072505915940061,-0.0175612418760107,0
X601628.CH.EQUITY,0,0.0518264009936019,0.00495504673274911,0.0625981797925821,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.19799978660238,0,0,-0.0329931047834254,0,0,0,0,0,3.46944695195361e-18,0,0.169182806382116,0,0,0,0,0,0,-0.0248449056374965,0,0,0.286975979511693,0,0,0,0,0,0,0.186053762679138,0.0835038814390344,0,0.102199699719583,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.191628859784991,0.0561626281510629,0,0,0.600836300564099,0,0,0,0,0,0,0,0.104415888428753,0,-0.0226071642582909,0,0,0.19964260618742,0,0,0,0.0225658246004367,0,0.262744923581848,0,0,0,0,0,0,0,0,0,0,0,-0.253224902434448,0,0,0,0.0308035742282467,0,0,0,-0.423065347981391,0,0,0,0
X601166.CH.EQUITY,0.133350386280575,0.0783201464852381,0,0.275023161001007,0,0.0118967911933171,0,0,0,0,0,0.244648172279841,0,0,0,0,0,0,0.0245214803787925,0,0,0.116654504343044,0,0,0,0,0,0,0,0,0,0.128645989518719,0,0,0,0,0,0,0,-0.064959302269852,0,0,0.0686628719828271,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.367446243024894,0,0,0,0,0,0,0.140342306014553,0.665059625562953,0,-0.217090404073953,0,0,0,0,-2.77555756156289e-17,0,0,0,0.152023274892973,0,0,0,0,0,0,0,-0.0599717805365386,0,0,0,-0.0831285113645033,0,0,-0.303100188206738,0,0,0,0,0,0,0,0,0,0,-0.0158111809467633,0,0
