,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.204632447327388,0,0.0312090467768451,0,0,0.400747431059005,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.254507014238055,0,0.0349188837983223,0,0,0,0,0,0,0.0807138919978514,0,0.0501438802738107,0,0,0,0,0,0,0.0116100132840223,0,0,0,-0.0925048327923451,0,0
X601318.CH.EQUITY,0,0,0.261010566882839,0,0,0,0,0,0.0845947816515773,0,0.0932961049089915,0,0,0,0.19258980818419,0,0,0,0,0,0,0.0586266566508465,0,0,0,0,0,0.168320605731807,0,0,0,0,0,0.0537741830861022,0.0146080502919402,0,0,0,0,0.00669644758618693,0,0,0,0,0.0608052341885609,0,0.036654422008801,0,0,0,0
X601939.CH.EQUITY,0.285594753206755,0.215396155788221,0,0,4.33680868994202e-19,0,0,0.496467375555113,0.0813172257000209,0,0,0,0,0,0,0,0.0298860030981501,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208921613219074,0,0,0,0,0.0563916815179497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183534215518975
X600036.CH.EQUITY,0,0,0,0,0,0.159833595063147,0,0,0.0639688967253003,-0.106310310522153,0,-0.10142423661689,0.148513984918768,0,0,0.158810439729377,0,0,0,0.163911678518177,0,0,0,0,0,0.406637161596156,0,0.0329999842758142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735354235221909,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.126682216012158,0,0,0,2.16840434497101e-19,0.489606276784043,0,-0.0556188804518874,0,0.0350634604322249,0,0,0,0,0,0,0,0,0,0,0.150613941752898,0,0,0,0.0254078321138799,0.131679776221878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00888189336323141,0,0,0.0155182481857648,0
X1299.HK.EQUITY,0,0,-0.0495910907495389,0,-0.00978446725668734,0,0,-0.0589742778207488,0,0.23455604134736,0,-0.0425812828816953,0,0,0,0,0,0,0,0,0,0,0.182482884026955,0,0,0,0,0,0,0,0.0320423109908088,0,0,0,0,0.141516227755005,0,0.0381933111912407,0,0.188885394894611,0,6.93889390390723e-18,0,0.184452677229268,0,0,0,0,0.208771249481697,0,-0.0903351185813491
X601628.CH.EQUITY,0.0571490906674046,0,0,-0.0276248615265809,0,0,0,0,0,0,0,0,-0.00455951391699876,0,0,-0.173616291813502,0,0,0.310149331056441,0,0,0,0,-0.0904508693065443,0,0,0,0,0,0,0,0,0,-0.093449936326409,0,0,0.580555656519081,0.0743569726445202,0,0.0129832682690422,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0708880769799935,0,0.451758774466358,0,0,0,-0.0894184495111555,0,0,-1.73472347597681e-18,0,0,0,0,0.277562967374228,0,0,0,0,0,0,0.0477545635665362,0,0,0.0766911333375299,0,0,0,0,0,0,-3.46944695195361e-18,0.00275754583483044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0701750958004416,0,0,0,0,0,0,0,0.157214637449905,0,0,0,0,0,0,0,0,0,0,0,0.113816406498743,0,0.062404655650594,0,0,0,0,0,0,0,0,0,0,0.152572231293398,0,0.0448530697942564,0,0,0.368728294626707,0,0,0.0423803571962434,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.188661076099245,0,0.381983083158506,0,0,-0.14768078456159,0,0,0,0,0,-0.0203816940576608,0,0,0,0.265546822457076,0,-0.149001871316882,0,0,0,0,0,0,0,0,0,0,0.0835912819700733,0,0,0,0,0,0,0.0327515432432588,0,0,0,0.137143450055263,0,0,0.0244811268591837,0,0,0,0,0.166047539091622
