,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.133826656060037,0,0.110771029108374,0,0.0698890002367977,0,0,0.333914211155128,0.0505190303941477,0,0,0,0,0,0,0,0,0.123660748480508,0,0,-0.0722488752384496,0,0,0,0,0,0,0,0,0.196119754143569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.30805640848065,0,0,0.0715268270829845,0.172948693458514,0,-0.100035304989289,0,0,0.0167258290120745,0,0,0.38157382320116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550523202339595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0888940025670774,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0421753457074601,0,0.0228730781609813,0.303971564326777,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978477074194681,0,0,0.112967162482402,0,0,0.0819791146277936,0.207968159977971,0,0,0,0
X601288.CH.EQUITY,0.344551542443558,0.0716346665429074,0,0,0.381609843696342,0,0,-0.0185836529673741,0,0,0.0806586214196124,0,0,0,0,0.107112628711417,0,0,0,0,0,0,0.000129252054993758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.360169046704788,0,0,0,0.0175009134361174,0,0,0.213328554648634,0.0967326074096189,0,0.103530577145339,0,0,0,0,0.169570706346491,0,0,0,0,0,0,0,-0.0330400548259326,0.0337461316639924,0,0,0,0,0,0,0,-0.0198939970360526,0,0,0,0,0.0549652607835034,0,0,0,0,0,0,0,0.0296066517736568,0,-0.00273802386497282
X600036.CH.EQUITY,0,0,0.0208627643024733,0,0,0,0,0,0,0,0,0.41351204566421,0,0,0,0,0,0,0,0,0,0.0528916386922198,0,0,0,0,0,0.131903969517757,0,0,0,0,0,0,0,0,0.0824452417401594,0,0,0,0.0590567091599964,0,0,0,0,0,0,0,0,0.259886581107176,0
X1299.HK.EQUITY,0,0,0,0,8.67361737988404e-19,0.0130544233389645,0,0,0,0,0,0,3.46944695195361e-18,0,0.00869060383815144,0.324604733452704,0,0.0702124611539902,0,0,0,0.0641061555213557,0,6.93889390390723e-18,0,0.196648653103518,0,0,0,0,0,0,0,0,0.168135158700556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320566023335453,0
X5.HK.EQUITY,0,0,0,-0.0789557679229095,0,0,0,0,0,0,0,0,0,0,0,0.332313200089747,0,0,-0.442934230909562,0,0,0.985088408306012,0,-0.880482628946477,0,0,0.549785097859348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260494829922253,0,0,0,0,0.201308395551167,0,0.0700263945658639
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0726549355964222,0,0,0,0,0,0,0.0921417700006649,6.93889390390723e-18,0,0,0.19650266044,0,0.373525038100086,0,0,0,0.0699100429817325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0411275406387244
X601658.CH.Equity,0,0.0901596466105856,0,0.219261996227569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052849181412862,0,0.367344831020329,0.506015039460989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.26683871344236,0,-0.638269626738074,0,0
