,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X601788.CH.EQUITY,X823.HK.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0342667353303019,0,0,0.126103666803114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26886525163767,0,0.675146215131216,-0.0937213933730614,0,0.142683608884048,0,0,0,0,0,0,0.0691589549254029,0,-0.226580386469638,0,0,0,0,0,0,0,0,0,0,-0.368657438562548,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0545177334867914,0.182875047948687,0.0773336701667549,0,0,0,0.0574676009113884,0,0,0,0,0,0,0,0,0.284748850823536,0,0,0,0,0,0,0,0,0,0.155070173686642,0,0,0,0,0,0,0,0,0,0,0.189632774864582,0,0,0,0,0.0147128867849264,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.849032919757581,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0773374429039974,0,0,0,0,0,0.0172853482574071,0,0,0,0,0,0.122499708857107,-0.0929761499423231,0,0,0,0,0,0,-0.00673075874076208,0,0,0,0.0151388016668733,0,-0.0676096363671039,0,0.00422723523992611,0,0,0.0328572118095627,0,0
X601288.CH.EQUITY,0,0,0.845969801247551,0,0.0952653774086984,-0.0738735580142785,0,0,0,0,0,0,0,0.0134595318299853,0,0,0.0575070855635233,0.115076699289588,0,0,-0.00568648493708484,0,0,0,0,0,-0.0903667639687689,0.00968615657427154,0,0,0,0,0,0,0,-0.0210184659921346,0,0,-0.116625219429772,0,0,0,0,0,0,0,0,0,0,0,-0.00481352511623902
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.680756404992905,0,0,0.249035902918952,0,0.0866038052521776,0,0,0,0.0292407465747495,0,0,0,0,0.0532163918690704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.170359873839969,0,0,0,0,0,0.05194190135497,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0116479235232356,0,0,0,0.276976172384757,0,0,0,-0.0225213656053167,0,0,0,0,0,0,0,0,0,0,0,0.0360542464361271,0,0,0,0,0.0284229524684698,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.18522276504864,0.164859887562699,0.016948251265295,0,0,0,0.0880727507789371,0.120749533211531,0.0727945657087081,0,0.043599890404736
X600036.CH.EQUITY,0,0,0.159978981147689,0.228515942369534,0,0,0,0.0390783541692365,0.0138263592387553,0,0,0,0,0,0,0.117407296289669,0,0,0,0.0329152706457798,0,0,0,0,-0.0298564394290024,0,0,0.169197108860144,0,0,0,0,0,0.243631470690958,0,0,0,0,0,0,0,-0.0395740367730164,0,0,0,0,0,0.0305914124535714,0,0,0.109423182699978
X1299.HK.EQUITY,0,0,0,0,0,0.107726450444416,0,0,0,0,0,0,0,0,0,0,0.0515847920967125,0,0,0,0.195133904130574,0.0272885967566045,0,-0.0710354065896486,0,0.0381319956083139,0,0,0,0,0.159737368500409,0,0,0,0,0,0.00894670921314844,0,0,0,0,0.186460870453605,0.0285755764264566,0,0,0,0,0.488192087481214,0,0,0.0875749663624591
X5.HK.EQUITY,0,0,0,0,0,-0.247639144128407,0,0,0,0,0.0265099273254203,0,0,0,0,0,0.342013188297246,0,0,0,0,0.0834733265623798,0,0,0,0.285583304684051,0.12828704733444,0,0.151688037133459,0.176455753962518,0.125747541609144,0.0306834847141941,0,0,0,0,-0.112961561215361,0,0,0,0,0,0,0.222618939518436,-1.73472347597681e-18,0,0,-0.121333054108975,0,0,0.22169697149078
X601658.CH.Equity,0,0,0,0.225237402551145,0,0,0,0,0,0,0,0,0.0345326619473675,0,0,0,0,0.168037185127672,0.138379560271979,3.46944695195361e-18,-0.222773232885678,0,0,0,0,0,-0.141708869683152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46720082041997,0,0,0,0.0491364970166562,0,0,0,0
