,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.420971547147047,0,0,0.366120790919128,0,0,0,0.220095347372312,0,0,0,0,-0.0605422781294741,0,-0.0784249523318488,0.0576001185760403,0,-0.00486362952325809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221154255753268,0,0,0,0,0,0,0,0,0,-0.0924689213589858,0,-0.0244584391087703,-0.25887336245444,0,-0.0414973379204254
X601318.CH.EQUITY,0,0,0,0,0,0,0.135464837153106,0.0870001564501401,0.068122187299834,0,0.0955231625400142,0,0,0.119709396596294,0,0,0.232189210052369,0,0,-0.202141133541442,0,0,0.0651108475907191,0,0,0,0,0,0,0,0,0,0,0.00618571880713898,0,2.16840434497101e-19,0,0,0,0.344809122124805,-0.0449130792346859,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.140080518613223,0,0,0,0,0,0,0,0,0.0767642988679994,0,0,0,0,0,0,0,0,0,0,0.132701241452122,0,0,0,0,0.417364679661611,0,0,0,0,0,0,0,0.0609069971643394,0.0873687618406215,0,0,0,0.0153053204506247,0,0,0,0,0.00932492253550826,0,-3.46944695195361e-18,0,0,0,0,0
X601288.CH.EQUITY,0.0585795353235508,0.0452961521529207,-1.73472347597681e-18,0,0,0.0907994262764632,0,0,0,0.0961541516626657,0,0,0,0,0,0,0,0,0,0,0.0933394932761193,0,0,0,0,0.0615223123375218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174526870261649,0,0,0,0.288462923429591,0,0,0,0.00796467705989298,0,0,0
X5.HK.EQUITY,0,-0.0947216020389316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164699322809365,0,0.0257723536072827,0.161378916117274,0,0,0,0.586705062183002,0,0,0,0,-0.100522148355272,-0.190786094436773,0,0,0,-0.00514071728881588,0,0,0,0,0,0,0,0,0.0526982897914733,0,0,0,0,0,-0.204275396433401,0,-0.141075953135382,0
X601988.CH.EQUITY,0.223314566082239,0,0,0.371533837008009,0,0,0,0,0,0.0834899335708155,0.138224803979454,-0.0494909157516375,0,0,0,0,-0.0263914818836439,0,0,0,0,0,0,0,0,0,0.165826023725558,0,0,0,0,-4.33680868994202e-19,0,0.0291257741878559,0,0,0,0.00725390554163897,0,0.0483358855107543,0,0,0,0,0,0.0198952576380628,0,0,0,-0.0593634756776001,0.115200297990626
X600036.CH.EQUITY,-0.00301981646498874,0.364201296865753,0,0,0,0,0,0,0,0,0,0.171882325212995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844568037113292,0.0801226025534325,0,0.0203056078305279,-0.13318045941533,0,0,0,0,0.209133048949098,0,0,0,0,0,0,0,0,0,-0.184241013201543,0
X1299.HK.EQUITY,0,0.0232740312086797,0,0,0,0,0,0,0,0,0,0,0,-0.0835522488670615,0,0,0,0.296924065812466,0,0.145245646129489,0.302998805607411,0,0,0.215701739026632,0,0,0,0.0387652282102727,0,0,0,0,0,0,0,0,0,0,-0.126633184015584,0,0,0,0,0,0,0,0,0,0,0,-0.188131173293999
X601628.CH.EQUITY,0,0.19404044754429,0,0,0,0,0,0,0,0,0.0305650822654007,0,0,0,0,0,0.207021985893588,0,0,0,0.0449348549914854,0,0,0.141327577237761,0,0,0,0,-0.0356839631398376,0,0,0,0,0,0,0,0,0.165257640560858,0,0.145755951229412,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0411340774946542,0,0.0760678482705348,0.102470573757199,0,0.226459325744431,0,0,0,0,0,0,0,0,0,0,0,0,0.0758179209155366,0,0,0.190407621438232,0,0,0.0583857141069088,0,0,0.0246073162146172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103221717416465,0,0.0225458525910397,0.0957694242836184,0,0.104668187205346,0,0,-0.0175835415766149,0
X601166.CH.EQUITY,0,0,0,0,0,0.256589387019837,0.116987979693429,0,0,0,0,0,0,0,0,0,0.357437861706592,0,0,0,0,0,-0.0467354971821281,0,0,0,0.237567626303453,0,0,0,0,0,-0.0812493256716288,0.329941445265342,0.0934538121337791,0,0,0,0,0,0,0,-0.0689717384578131,-0.11416894336965,0,0,0,0,0,0,-0.108046654613564
X600000.CH.EQUITY,0.065299407310923,0.102973842499516,0,0,0,0,0.161137986840766,0,0,0,0,0,0,0.133357667660507,0,0,0,0,0,-0.00658746280912539,0.0111311293506319,0.268910984937219,0,0,0,0,0,0,-0.00390965624359496,0,0,0,0,0,0,0,0,0,0.181408867194676,-0.0809325691702677,-0.0393835564926269,0.0745392705487338,0,0,0,0,0.110990944520267,0,0,0,0.0799571536374371
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.166380865103564,0,0,0,0,-0.0298079556086814,0,0,0,0,0.124828468578517,0,0,0.176530579459209,0,0,0,0,0,0.00829781759203642,0,0,0.0428047898391457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320726956323356,0.149568658881616,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.173744118225963,0,0,0,0,0,-0.11856017522034,0,0,0,0,0,0,0,-0.122872448173031,0.000818119420446779,0,0,0,0,0.222515888166931,0.177114418342989,0,0,0,0,0.351947996100647,0,0,0,0,0,0,0,0,0,-0.00187242308742346,0,-0.141164968285374
X16.HK.EQUITY,0.00716280195901482,0,0,0,0,0,0,0.13816793914299,0,0,0,0,0,0,0,0,0,0,0,0,0.0474725853383105,0,0,0,0,0,0,0.0733960191404076,0,0.24381763680889,0,0,0.0463680394478008,0,0,0,0,0,0,0,0.30774659453462,0,0,0,0,0,0,0.0618592050254789,0,0.0704437215110994,0
X000002.CH.EQUITY,0,0,-0.0765168251813902,0,0.118708989247918,0,0,0,0,0,0,0,0,0.283503014684786,0,0,0.236017035906528,0,0,0,0,0,0,0,0,0,0.169533630458734,0,0.258487957717009,0,0,0,0,0.147319567127125,0.15998520669428,0,0,0,0.00399040431755256,0,0,0,0,0,0,0,0,-0.379799934163922,0,-0.0594982630580943,0.100925887071564
X601601.CH.EQUITY,-0.0359824149871561,0,0,0,0,0,0,-0.00617820290946253,0.0740171744614442,0,0.0976763202401673,0,0,0.366362575906586,0,0.264128736707933,0,0,0,0,0,0,0,0,0,0.115445129575202,0,0,0,0,0,0.109683656045877,0,0,0.0268290919388116,0,0,0,0,0,0,-0.0486546674113052,0,0,0,-0.0979282484804193,0,0,0,0,0.235820952609867
X11.HK.EQUITY,0.283814397558653,0,0,0,0.167766284454163,0,0,0.155980257242421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449329415447924,0,0,-0.214791014726984,0,0,0,0,0,0.0979068550138397,0,0,0,0.0307934739310056,0,0,-0.0203427555483453,0,0,-0.05832626046534,0,0,0,0,0,-0.161063488348585,0,0.0980159858952281,-0.0314033569035189
X601998.CH.EQUITY,-0.0216255083164781,0,0,0,0,0,0,0,0,0,0,0.0758448260468656,0.273363927023234,0,0,0,0,0,0,0,0,0,0,0.264208917379201,0,0,0,0,0,-0.0412802187676413,0,0,-0.0486438012431002,-0.345563949437235,0,0,0,0,0,0,0,-0.222502863968619,0,0.558741722900998,0,0,0,0,0,0,-0.0700527959717763
X388.HK.EQUITY,0,0,0.0240249358961651,0,0.0496017721480138,0,0,0.362565922230713,0,0,0,0,0,0,0,0,0.110216425947992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118107301077371,0,0,0,-0.0158186473649893,0,0,-0.474855482173934,0,0,0.128409095493675,-0.0787569738558957,0,0,0,0,0.595293989812733,0,0,0,0
X267.HK.EQUITY,-0.0626090784391558,0,0.219573297698084,0,0.405910174053277,0,0,0,0,0,0.0416688273938834,0,0,0,0.135113540152997,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0702429387207376,0,0.125168005718312,0,0,0.0328075171955861,0,0,0,0,0.131147478138882,0,0,-0.132430605861173,0,0,0,0,0.0176483689822601,0,0,0.048379405554972
X600016.CH.EQUITY,0.0249063011361318,0.0635179492323757,0,0,0,0.0547602607940905,0,0,0,0.194820190726259,0,0,0.132756401532797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109244779653588,0,0,0,0,0,0,0,0,0,0,0.0359523462125727,0,0,0.43983113346384,6.93889390390723e-18,0,0,0,0,0,0,0.0682119508782441
X2388.HK.EQUITY,0.00773611354814834,0,0,0,0.640903057221859,0,0,0,0,0,0,0,0,-0.0265676736199519,0.180912456938428,0,0,0.0795710693592596,0,0,-0.0997622140392161,0,0,0.356063839393832,0,-0.0291703503175148,0,0,-0.0271842345371305,0,0,0.0107052296690864,0,0,-0.00740319237557669,0,0,0,0,0,0.0164675499926746,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.209921418404808,0,0,0,0,0,0,0.184760652358794,0,0,0.0480177737202781,0.268084470077869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193652523882219,1.73472347597681e-18,0,0,0,0,0.135317819110119,-0.054678278820577,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.0281678106632215,0,0,0,0.137668487290462,-0.0697303139462882,0,-6.93889390390723e-18,0,0,0,0,0.0223808692872332,0,0.155728089122272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153148729009988,0.422156249174008,0,0,0.0508652156774083,0,0.067630861842002,0,0,0.041481442189967,0,0.0337012664189244,0,0,0,-0.0407715572204567
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275528844140902,0.190150221737443,0,0,0.164951132575416,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.000218742494045674,0,0,0,0,0,0,0.149780489594852,0,0,0,0,0,0,0,0,0,-0.0611754088983316,0,0
X2007.HK.EQUITY,0,-0.123515281068991,0,0,0,0,6.93889390390723e-18,0,0,0,0.0283988079571666,0,0,0,0,0.131820997262347,0.0604150239219111,0.0877595467117457,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279138514618662,0,0,0,0,0,0.503983796337747,0,0,0,0,0,0,0,0,0,0.0758967813666899
X1109.HK.EQUITY,0,0,0,0,0,0,0.0593371646559374,0,0,0,0,0,0.317176603021433,0.148537577209565,0.164146327765268,0,0,0,0,0,0,0,0,0.367984775574751,-0.0972970347354077,0,0.0339920787496404,0,0.0337008234437592,0,0,0,0,0.0832145497814612,0,0,0,0,0,-0.27703009230391,0,0,0,0,0,0,0,0,0,0,-0.070632073622845
X600048.CH.EQUITY,0,0,0,-0.0158516905175026,0,0,0,0,0,0,0,0,0,-0.213526297132396,0,0.302471775957624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116149232222583,0,0,0.27026879736724,0,0,0,0,0,-0.0473223987159771,0.15158728231102,0,0,0,0,0,0,0,0,0,-0.0295290451809539,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.211889128611947,0,0,0,0.169395951996845,0,0,0.279424232104101,0,0,0.155434844719969,0,0,0,0,0,0,0,0.000957399866173333,0,0,0,0.0811710970661924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726683270035222,0,0,0
X12.HK.EQUITY,0.0701690588372123,0,0,0,0,0,0,0.147394838293427,0,0,0,0,0,0,0.226832847975803,0,0,0.124919353618489,0,0.0665259258475954,0,0,0,0,0,0,0,0,0,0.174147900082295,0,0.338886712459919,0,-0.0589721861785574,0,0,0,0,0,0,0,0,0,0,0,0.011909105154622,0,0.0673180248906138,0,-0.0494424413227685,-0.109284116122449
X823.HK.EQUITY,0,0,0,0,0,-0.0312691937531007,0,0.0895848650349476,0,0,0,0,0,-0.030218855162224,0,0,0,0.245220805443184,-0.161200317516478,0,0.0727015091437822,0,0.179690502492144,0,0,-0.0312449302865393,0,0,0,0,0.0566831156792342,0,0,0,0,0,0,0,0,0.0681528449047947,0,0,0,0,0,0,0,0.268249722592302,0,0,0.129189178214651
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306681643734293,0.133507620184481,0,-0.156724611152874,0,0,0,0,0,0,0,0,0,0,-0.133582951482585,0.379149044117396,0.0302310049845102,0,0,0,0.203130856059495,0,0,0,0,0,0.0479869184069867,0,0.216885694535715,0,0,0,0.0505054977813445,0,0,0,0,0.118152630373742
X002142.CH.EQUITY,0.0132589468047003,0.175114150999434,0,0,0,0.121240400465925,0,0,0,0,0.0889924321748796,0,0,0.226691896585071,0,0.102105231921287,0,0,0,-0.0108815764036244,-0.0331815869058482,0,0,0,0,0,0,-0.0351402956794847,0,0,0,0,0,0,0,0,0,0,0.0492570659759387,0,0,0,0,0,0,0,0,0,-0.0437427193526111,0,-0.0422404448502756
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0461261112015784,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.177449703734491,0,0,0,0,0,0,0,0,-0.0537807970638514,-0.0857817981102258,-0.0915304401043575,0,0,0,0.018681586533198,0,0.112942049185367,0.085428835573893,0.0367640023145521,0,-0.0934772076031069,0,0,0,0,0,-0.0836486163503784,0.258556979035625,0,0
X601688.CH.EQUITY,0.0103485525518527,0,0,-0.324556281512164,0,0,0.162046260457625,0,0,0,0,0,0,0,0,0,0,0.201845486656134,-0.376216726460497,0,0,0,0,0,0,0,0.337564973474211,0,-0.142309092953233,0,0,0,0,0,0,0,0.518230279817104,0.357987268612325,0,0,0,0,0,0,0.104866215096847,-0.094662112656686,0,0.0581341420207641,0,0,0
X601211.CH.EQUITY,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450942300747335,0,0.230034886037863,0,0,0,-0.103261312665505,0,0,0,0,0,0,0,0,0.0876360264263126,0,0,0,0.0563089595673371,0,0,0,0,0.434884671541334,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0933411524070676,0,0,0,0,0,0,0,-0.0333474659910981,0,0,0,0,-0.0655378357865418,0,0,0,0,-0.0349732735854505,0.0283515042450678,0,0.375472971389749,0,0,0,0,0,0,0,0.323511297782266,0,3.46944695195361e-18,0,0.292170444769869,0,0.0473459726122556
X601229.CH.EQUITY,0,0,0.420000016768995,0,0,0,0,0,0,0,0,0,-0.00684235309214854,0.0935917649672795,0,0,0,0,0,0,0,0.166800613782977,0,0,0,0,-0.0885637083118098,0,0,0,0,-0.0280559112012132,0.14117461932666,0,0.0541913076396937,0,0,0,0,0,0,-0.00283145036987826,0.17505796401247,0,0,0,0,-0.0530099329235064,0,0,0
X601336.CH.EQUITY,0,0,0,0.125727166651942,0,0,0.131004577326771,-0.116465739655714,0,0,0,0,0.192016665354463,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.155006944275426,0,0,0,0.334352667380845,0,0,0,0,0,0,0,0,0.121923235548786,0,0,0.203539858121121,0,0,0,0,0,0
X1997.HK.EQUITY,0.057456012588713,0,0,0.0126938512024779,0,0.0676270371789735,0,0,0,0,0,0,0,0,0,0.0251169749952034,-0.134826642701921,0,0,0,0.115191575230397,0,0.100516210159483,0,0,0,0,0,0,0.0595927447116496,0.0166827036403596,0.364684709842561,-0.124813513377624,0,0,0.0396925718838131,0,0,0,0,0,-0.00190030911516955,0,0,0,0,0,0.206023750004311,0,0,-0.0698612496127917
X2882.TT.EQUITY,-0.162965755667868,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.047574258011347,0,0,0.220854542153727,0,0,0,-0.0762238371550894,0,0,0.0713591949820298,0,0,0,0,0,0.0468841971901571,0,0,0,0,0,0,0,0.0479550843140111,0,0,0,0,0,0,0,0,0.394476845271972,0.136200899153274,0,0,0,0
X600015.CH.EQUITY,0,0,0.00149485785991788,0,0.051801377479442,0,0,0,0,0.00249275227660687,0,0,0,0,0,0,0,0.050712373933054,0,0,0,0.107105094393634,0,0,0.0304424559201889,0,0,0,0,0.0715047303614473,0,0,0,0,0,0,0,0,0.12384690947221,0,0,0,0,0.399198197636765,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0343392245815908,0,0.185371107746996,0,0,0,0,0.0536888523175032,0,0,0.163581647332363,0,0,0,0,0,0.0400863392858285,0,0,0,0.052644325312704,0,0,0.165109726846036,0,0.00828560581455887,0,0,0,-0.0614655950884162,0,0.068861207495114,0,0,0,0,0.128850699641609,0.0326209938875923,0,0,0.297731785270115,0,0,0,0,0.0575108708282412,0,-0.0160238405184493,0.132973716579717
X000166.CH.EQUITY,0.107581258585077,0,0,0,0,0,0,0,0,0,0,0,0.00757625446269717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373019473959891,0,0.132639257891657,0,0.0157091325529059,0,0.0730566044143341,0,0,0,0,0,0,0.284644634933393,0,0.430250462838468,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.172297888473242,0,0,0,0,0,-0.103685374234906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378515466678547,0,-0.0562039613949894,0,0,0,0,-0.0107480482868915,0,0,0.60535903513815,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0305398657551564,0.235060896909972,0,0.1304397418541,0,0,0,0,0.0425345959618562,0,0,0.135901048984855,-0.0156508148291183,0,0,0,0,0,-0.169356335195114,0.0484022059111501,0,0,0,0,0,-0.0667104961040614,0,0,0.392368543853585,0.197525788108725,0,0,0,0,0.0281176879832861,0,0,0,0,0,0,0,0
X17.HK.EQUITY,0.0491859427965386,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0465440095012373,0.0725029767434737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228456795585889,0,-0.0117404131392422,0,0,0,0,0,0,0,0.23092674278455,0,0,0.244651935812776,0,0,0,0,-0.00100563531461388,-0.109503353830809,0.0153625393127274
X002736.CH.EQUITY,-0.0291122226114768,0,0,0,0,0,0,0,0,0,0.205463329848791,0,0,0,0.0984045308792151,0,0,0,0.143754712078363,0,0,0,0,0,0,0,0.0103892372913368,0,0,0,0,0,0.180752586563245,0,3.46944695195361e-18,0.211857531721314,0,0,0,0,0,0,0,0,0.204024420501001,0,0.121732211059066,0,0,0.136691164776337,0.062745976266138
VXFXI.INDEX,0,0,0,0,0,0,0,-0.0897596389727369,0,0,0,0,-0.0165256353536355,0,0,0,-0.287109356643896,0,0.151602910958635,0,0,0,0,0,0,0,0,0,0,0,0,-0.14957585324452,0,0,0,-0.15699997952899,0,0,0,0.134757529186518,-0.345451325353126,0,0,0,0,0,0,0,0,0,0
CN2YR,0,-0.432353908989396,0,0,0,0.170199514993303,0,-0.125793804892663,0.066961412697388,0,0,0,0,0,0,0,0,0,0,0,0,0.249796264581564,0,0,0,0,0,0,0,0,0,0.0649694779722277,0.387096590063865,0,-0.611632180482539,0,0,0.249570236028927,0,0,0,-0.0744427251328278,0,0,0,0,0,0,0,0,0
