,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.243990250679341,0,0.393841297711152,0,0,0,0,0.0942308392788468,0,0,0.124936418158538,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0801577645636701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540395132827832,0,0.0200210260653476,0,-0.114901007762367,0
X601939.CH.EQUITY,0.353799512408097,0,0,0.286607252240779,0,0,-0.0959477148039239,0,0,0,0.00278462448096009,0,0.140035520079986,0,-0.0647226166528015,0,0,0,0,0,0,0,0,0,0,0.0315997141286092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201200547318577,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0,0
X601288.CH.EQUITY,0.471872214997601,0,0,0,0.258437302539782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087241139416018,0,0,0,0,0,0,0,0,0,0,0.0273650395469645,0,0.0348701261993968,0,0,0,0,0,0,0,0.0709012330201737,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.15315898815335,0,0.417270642946078,0,0,0,0,0,0.2474679147615,0,0,0,0,0,0.14722773667322,0,0,0,0,0,0,0,0,0,0,0,0.0433540023913127,0,0,0,0,0,0,0,0,-0.0643332188148296,0,0,0.0845740373281947,0,0,0,0,0,0,0,0,0,0,0,0.104832535136965
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0848831124024805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557394668907376,0.244770345904958,0,0,0.130178578564483,0,0,0,0.134188544342166,0,0,0,0,0,0,0,0,0,0,0,0.146694626373735,0.0443607006664866,0,0,0
X5.HK.EQUITY,0,-0.186366754529783,0,-0.0883498032383362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18774726112234,-0.770209367233429,0,0,0.493172841957858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43725526548338,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0833302159674313,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.130035062254154,0,0,0,0,0,0.15144290824808,0,0.204307058444381,0,0.136260355006342,0,0,0,0.115968006873821,0,0,0.0712809612543647,0,0,0,0,0,0,0,0.0355023437708839,-0.0259827260313646,0,0,0,0,0,0,0,0,0,0,0.00187093389209956,0,-0.0511085227159562,0
X601658.CH.Equity,0,0,0,0.0982065790779835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323483243556819,0,0,0,0,0,0,0.362658224876692,0,0,0,0.131778327061038,0.059130547685203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.232552658684708,0,0,0.0632955392890964,0,0,0,0,0,0,0,0,0.0846796959281851,0,0,0,0,0,0,0,0.0895244433219569,0,0,0,0,0,0,0,0,0.0249378194501488,0.106296564496287,0,0,0,0,0,0.103914019960845,0,0.174758353029068,0,0,0,0.171574746083234,0,0,0,0,0,0,0,0,0
