,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X600837.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601788.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.019475993605485,0,0.111593961456978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0910274268734359,0.465378315319048,0,0.739596318584193,-0.0676822195286171,0,0.160282878987692,0,0,0,0,0,0,0,-0.251785024090681,0,0,0,0,0,0,0,0,0,0,-0.314591354508399,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.140484765535333,0,0.0064175814851301,0,0,0.0352633547777091,0,0,0,0,0,0,0,0,0,0.444754093261772,0,0,0,0,0,0,0,0,0.145961952771498,0.00515844073390677,0,0,0,0,0,0,0,0,0,0.143696887951994,0,0,0,0,0,0,0,0,0,0,0,0.139731571786907
X601939.CH.EQUITY,0,0,0,0.854521581292459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767467084196022,0,0,0,0,0.100691124060081,0,-0.0530187892523464,0,0,0,0,0,-0.01932736075165,0.0437180366952517,0,0,0,0,0,-0.0415853479277749,0,0,0,0,0.0589507410763836,0.000149598094083017,0,0.0391823431279955
X601288.CH.EQUITY,0,0,0.901347771852537,0,-0.0746096112453139,0,0,0,0,0,0,0,0,0,0,0.0383308967961606,0,0.131630418267153,0,0,0,0,0,0,0,0,-0.102336448418995,0.0123578457140847,0,0,0.00508992632820302,0,0,0,0,0,0,0,0,0,-0.096668305979803,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0663359075740364,0.0317407051295968,0,0,0,0.277931508136198,0,0,-0.100480191445308,0,0,0,0,0,0,0,0,0,0,0,0,0.084729486031399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894684527835933,0,0.123847923024335,0,0,0.0255882016917287,0,0,0.0801802710053572,0,0.0264920968390257,0,0.0951664232770262,0,0.0883779823865443
X601988.CH.EQUITY,0.0807321810653309,0,0,0,-0.283242194896154,0,0,0,0,0,0,0,0,1.10077255290285,0,0,0,0,0,-0.110578266507675,-0.00349934088885973,0,0,0,0,0,0,0,0,0,0,0,0,-0.188467206013269,0,0,-0.0744678691638854,0,0,0,0,0,0,0,0,0,0,0,0,0.17359312814468,0.00271873821481208,0.239868832236414
X600036.CH.EQUITY,0,0,0.200315648496597,0.251643673239381,0,0,0,0.0927304376159437,0.0505887537063114,-0.0420811340215064,0,0,0,0,0,0.00675890378472757,0,0,0,0.013855738205626,0,0,0,0,-0.0222174804431151,0,0,0.0626077627620579,0,0,0,0,0,0.272960934545999,0,0,0,-0.0585901207365991,0,0,0,0,0,0,0.0205728156715025,0,0,0.0797843493870817,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.244792928679858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248017169698141,0,0,-0.0411185215875145,0,0,0,0,0,0,0.137975713083929,0,0,0,0,0,0.0858745477485264,0,0.0194231607000896,0,0,0,0,0,0,0,0,0.409653871828928,0,0,-0.0702841602676364,0.0785973167324094
X5.HK.EQUITY,0,0,0,0,-0.166119956526276,0,0,0,0,0.106585080351836,0,0,0,0,0,0,0.380650118846215,0,0,0,0,0.164906063411826,0,0,0,0.322010737490818,0,0.110635532815995,0,0.0765410910138335,0,0,0,0,0,0,0,0,-0.151621368342152,0,0,0,0,0.112562083794725,0.0233237630224958,0,0,0,0,0,0,-0.125295007865314
X388.HK.EQUITY,0,0.224707439111729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0736680943880519,0,0,0,0,0.521395296537638,0.325283550773474,0,0,0,0,0,0.128147918809559,0,-0.254416098395767,0,0,0,0.063003241205034,0,0,0.101961320887985,0,0,0,0.020827907161123,0,-0.478131401436563,-0.00499767688694916,-0.11283920152579,0,0,0,0,0,-0.0703971828162117,0.0567802047519991
