,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0714860826872118,0.344420226103163,0.0175972889370335,0.0478124156236912,0,0,0,0,0,0,0,0,0,0,0,0.161464184210522,0,0,0,0,-0.0770404051772404,0,0,0,0,0,0.0852592511069613,0,0,0,0,0,0,0,0,0,0,0,0.159578435367638,0,0,0.0340522725636984,0,0.0342781650789883,0,0.0841661820756482,0.181652094970773,0.063729870629662,0
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0,0.112292438506254
X601939.CH.EQUITY,0,0,0,0,0.354339267779597,0,0,0,0,0,0,0.225174136015448,0,0,0.0109145052587257,0,0,0.142073659345416,0,0.0689189288879447,0,-0.107010617175299,0,0,0.250946437150058,0.233500098059909,-0.0613438765237501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00840492066439457,0,0,0,0,0.0382637454280407
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0751411755334464,0,0.0791990062190708,0,0,0.0903651648115129,0,0.392559640862388,0,0,0,0,0,0,-0.0339803000316028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171788281308293,0,0,0,0,0,0,0,0,0,0,0,0,0.0780826365483449,0,0,0,0.12489390840693,0,0,0,0,-0.0610781856568616,-0.0650274025595525
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0959381609522739,0.074140858746778,0,0,0,0,0,0.169198487665153,0,0,0,0,0.139195779574038,-0.136326618267697,0,0,0,0,0,0,0.00510304409464424,-0.0235730237529369,0.202621339515511,0,0,0,0.569194327883183,0,0,0,0,-0.0301557527235438,0.153375404167704,0,0,0,0,0,0,0,0,0,0.122169533689634
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136051285049938,0,0,0,0,0,0,0,0,0.0307638925092473,0,0,0,0,0,0,0.106955840981174,0,-0.239129154079598,0,0,0,0,0,0,0,0.00929233236936717,0,0.0889196286729103,0,0.261785370187085,0.137953478367527,0.0666330822740388,0.0524544446057743,0.0822290502425862,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0928094779485065,0.1061023281098,0.166165656520075,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230490351350199,0,0,0,0.211029799860078,0,0.044072462794589,0,0.331395210189261,-0.0298378463059071,0,0,0.142540178463736,-0.0743017171798531,0,0,0,0,0,0,0,0.0902272329608366,0,0,0,0,0,0.0287102188426192,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0826179054156473,0,0,0,0,0,0.241467182106754,0,-0.0787718362810876,0.0642098729384054,0,0,0,0,0,0,0,0,0,0.107663213515386,0,0,0.14237956239893,0,0,0.216594825687846,0,0,0.0608389430893043,0,0,0,0,0,0,0,0,0.234936937234788,-0.101579755919066,0,0.10778718231622,0,0,0.0606869281337069,0,0,0.108573235883674,0,0,0.0433258891188531,0
X601166.CH.EQUITY,0,0,0.0336037328136528,0.101198301608215,0,0,0,0,0,0,0,0.0325845501521115,0.0871300382306369,0,0.0510109847926417,0,-1.0842021724855e-19,0,0,0,0,0,0.165956819978595,0,0,0,0,0,0.362185981903587,0,0,0,0,0,0,0.0254690796850496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
