,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.266304909728636,0,0.338932559521267,0,0,0.0751843091346891,0,0.14647943737629,0,0,0,-2.77555756156289e-17,0,0,0,0,0.0273005307518042,0,0,0,-0.0835805225386545,0,0,0,0,0.0331058845118803,0,0,0,0,0,0,0,0,0,0.111401792413381,0,0,0,0,0,0,0,0,0,0,0,0.0606627474895005,0,0,0
X601939.CH.EQUITY,0.383068307728914,0,0,0,0,0,0,0,0,0,0,0.0212850677609637,0.503463198575945,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504135269185002,0,0,0,0,0,0,0,0,0.0523709458395151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0220890394294496,0,0,0,0,0.334656368937522,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0896277667418718,0,0.0233699629246877,0,0,0,0,0.391642922354514,0,0,0,0,0.0185710056880348,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.385828494943336,0.0305898133592813,0,0,0.358049691885471,0,0,0,0,0,0.098762363066231,0,0,0,0,0,0.053422794795998,0,0,0,0,0,0,0,0,0,0,0,0.0193935682742078,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.034503333697546,0,0
X601988.CH.EQUITY,0,0,0,0.28136495662593,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.139201143471048,0,0.184144029216247,0,0,0,0,0,0,0,0,0,0.0261184685259352,0,0,0.0632945238066149,0,0,0,0,0,0,0,0,0,0,0,0.124704855223402,0,0.157210664324036,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0.301911680559608,0,0,0.0829027654087739,0,0,0,0,0.346549141505568,0,0,0.643224163047061,0,0.110802553023071,-0.530917780056033,0,0.0223963598109148,0,0.0649429108139985,0,0,0,0,0,0,0,0,0,0.108076826447701,0,0,0,0,0,0,0,0,-0.179303830507355,-0.0272220044223549
X600036.CH.EQUITY,0,0,0.0260764179684735,0,0,0.0511871377433464,0,0,0,0,0,0.368481268175082,0,0,0,0,0,0,0,0,0.0254399131639075,0,0,0,0,0,0.107222767392713,0,0,0,-1.73472347597681e-18,0,0,0,5.42101086242752e-20,0.147711739142606,0,0,0,0,0.0742016667835455,0,0,0,0,0,0,0,0,0.230631682375575,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.17727966895139,0.1579084466491,0,0,0,0,0,0,0,0,0.030774475295526,0.147968026755947,0,0,0,0.173044309989871,0.252669647671215,0,0,0,0.114193619748282,0,0,0,0,0.0116827156979389,0,3.46944695195361e-18,0,0,0,0,0,0.110145501606529,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0952365822898141,0.0307419628298773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470866876621773,0.0352795203450799,0,0,0,0,0,0,0.15464279335727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181581972288195,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0634648082279312,0,0,0,0,0,0,0.0395166711512809,0,-0.0971769315040391,-0.0750928208088321,0,0,0,0,0,0,0,0,0,0,0,0,0.0872209759859233,0,0,0,0,0,0,0,0,-0.478319560518533,0.396685413227044,0,-0.0456168824853624,0,0,1.1329996452589,0,0,0,0,0,0,-0.0770843839184975
