,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.132371258503241,0,0.0890052049660048,0,0.0552495289926688,0,-0.0523362853943861,0,0,0,0.346312058803708,0,0,0,-0.109531590866021,0,0,0,0,0,0,0.0175947197810144,0,0,0,0,0,0.219305869809167,1.73472347597681e-18,0,0,0,0,-0.0280288008329026,0,0,0,0.225906889963199,0,0,0,0,0.0448531507043724,0,0,0.0673755427181862,0,0,0,0.0587195387206542,0.107279431622326
X601318.CH.EQUITY,0,0,0,-0.0557838319545886,0,0,0,0,0.127449984370228,0,0.219039128080271,0,0.0385326566875126,-0.0903582919428672,0.0867080451890203,0,0,0,0,0,0,-0.0879102047336352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190719320262728,0,0,0,-0.222356640807157,0.394174772522579,0,0.156874904089142,0.154521904309608,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.187552018762144,-0.00739930464015129,0,0.314995569317469,0,0.0778672176885198,0,-0.0727568744211841,0,0,0,0,0,0,0.10698534163253,0,0,-0.0234723437493964,0,0,0,0.0680062722456331,0,0,0,-0.0682317628584763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468657564425908,0,0,0.0163946427108923,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.438773382973471,0,0.144138169354407,0,0,0.147751988431128,0,0,0.0288815635742792,-0.00450631293698653,0,0,0,0,-0.00472240130260864,-0.11840232744022,0.0490372381964142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389552608084183,0,0,0,0,0,0,0,0,0.178476676047002,0,0,0,0,0,0,0,0,0.188871480230149,0,0,0
X5.HK.EQUITY,0,-0.119857305671554,0.0376022714302603,0.280294479722553,0,0,0,-0.233603125959459,0,0,0,0,0.152761753374045,0,0,0,0,0,0,0,0.545925113621572,0,0,0,0,0.278036839443103,0,-0.0225947409520203,0,0,0,0,0,0.0227215295520949,0,0,0,0,0,0,0,0,0,0,0,0,0.195890016689224,0,-0.0730270396328552,0,0,0
X601988.CH.EQUITY,0.207273164800521,0,0.236165481831652,0.0302037290319053,0,0,0,0,0.0775771030164403,0,0.0776344974065997,0,0,-0.275065796001695,0,0,0,0,0,0,0,0,0.0544576619245775,0,0.21172483915955,0,0,0.142928895394728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132105976238677,0,0,0,0,0,0,0,0,0.0751512963123164
X600036.CH.EQUITY,0,0.14939874384628,0,0,0,0,0,0.087263207819385,0,0,0.138800851041461,0,0.00283972538279843,0,0.318144585346366,0,0,0,0.0143319291103318,0,0.115787044913506,0,0,0,0,0,0,0,0,0,0,0.0675124137093321,0,0,0,0,0.0598421120698085,0,0,0,0,0,0,0,0,0,0,0.109908686899987,0,0,0,-0.0977629714651275
X1299.HK.EQUITY,0,0,0,0,0,-0.0539470784345926,0.110532268450371,0,0,0,0.118699845472317,0,0,0,-0.14145198509407,6.93889390390723e-18,0,0,0.335452752103498,0,0.259697646565207,0,0.0852611529295051,0,0,0,0,0.102459370938054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163291886114975,0,0
X601628.CH.EQUITY,0.0247171487165135,0.315593552635138,0,0,0,0,0,0,0,0.0120362279240894,1.38777878078145e-17,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.149181293076095,0.0664241248880724,0,0.0255350220954489,0,0,0,0,0,0,0,-0.339699815922723,0,0,0.0993053276510503,0,0.212102779629924,-0.00776498507437025,0,0.172157015839151,0,0,0,0,0.0793009136954494
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455027399295912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.00694673645938013,0,0.0327111864650051,0,0,0,0.470177733073012,0,0,0,0,0,0,0,0,0.216005643321332,0,0.015492521663013,0,0,0,0,0,0,0,0,0,0,0.0469397961307253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184177510914354,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.0564460424195457,0,0,0,0,0,0,0.313199021427308,0,0,0,0,0,0,0,0,0.211792603514422,-0.110266419990079,0,0.091801346440148,0.147678501225905,0,0,0,0,0,0,0.00224418365895801,0,0,0,0,0,0,0,0.045744538762396,0,0.150348770671078,0,0.0244410778923163,0,0,0,0,0,-0.0390744357237398,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.322770887700657,-0.0704125710425233,0,0,0,0.126260228051907,0,0,0.211394677009184,0,0,0,0,0,0,0,0,0,0.0706624772642184,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.214403357184116,0,0,0.0726136224902678,0,0,0,0,0,0.10388286778025
X000002.CH.EQUITY,0,0,0,0,0,-0.155383252851705,0,0,0,0.0415405986936263,0,0,-3.46944695195361e-18,0,0,0.1751639692108,0,0.000591403498777861,0.166714584036296,0,-0.117122982543218,0,0,0.0755583100706362,0,0,0,0,0,0.196693137036768,0,0,0,0,0.254784981390411,0,0,0,0,0,0,0,0.135523670347144,0,0,0,0,0,0,0,0,0
