,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.28405062297125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029879514614438,0,0,0.0971517748423301,0,0,0,0.295497271377116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129971633298204,-0.118627478288471,0,-0.129499058792512,-0.119710925935485
X601939.CH.EQUITY,0.125236670634901,0,0,0.402406493254332,0,0,0,0,0,0,0,0,0,0.132910125453665,-0.13370883651964,0,0,0,0,0,0,0,0,0,-0.0917089000901109,0.269705768368145,0,0,0,0,-0.0175624894113676,0,0,0,0,0,0,0,-0.00910452412104297,0,0,-0.0290288867613441,0,0,0,0,0,0.0631827741962484,0,0.119339381052635,0,0
X601318.CH.EQUITY,0,0,0,0,0.25914689148239,0.0950051527015485,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445421035505819,0,0,0,0.13569267706499,0,0,0,0,0,0,0,0,0,0,0.171536226734397,0,0,0,0,0.0844966369144713,0,0.019542846659673,0,0,0,0,0,0,0,0.021092741103086,-0.0263669637838997,0
X601288.CH.EQUITY,0,0.654535765042861,0,0,0,0,0,0,0,0,0,0,0.102147126834082,0,0,0,0,0,0,0,0.148551630679178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0238514493507408,0,0,0.0268540369049968,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0188565304787576,0,0.426864897210169,0,0,0,0,0,0.297056011319273,0,0,0,0,0,0.350243692391439,0,0,0,0.042130641289865,0.0889417422800763,0,-0.0368892110854755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.477400977449816,0,0,0.0570097402979168,0,0,0,0,0,0,0,0,0,0.288626587242725
X600036.CH.EQUITY,0,0.176828957931488,0,0,0,0,0,0,0.0325713121138126,0,0,0,0.0413933698245446,0,0,0,0,0,0.110983857094609,0,0,0,0,0.242910469579675,0,0,0,0,0,0,0,0,0,0.362943149583443,0,0,0,0,0,6.93889390390723e-18,0.076343889821715,0,0,0,0,0,0.0928101426423479,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0655272059564075,0,0,0.0677030689973167,0,0,0.382217657317384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233618124116073,0,0,0,0,0.281926139429914,0,0,0.0316822290697126,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583807056289948,0,0,0,-0.191579898116535,0,0,-0.474253774897458,0.747697598886378,0,0,0.0791374079637533,0.510604836689535,0,0,0.0582813091397582,0,0,0,0,0,0,0,0.086509522522476,0,0,0,0,0,0,0,0,0,0.189617171558803,0.113932607681645,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.220840216809771,0,0,0,0,0,-0.166243361462161,0,0,0,0,0.166544721262245,0,0,0,0,0.197098706394972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440207052186952,-0.026202385160378,0,0,0,0,0,0.257520726976434,0,0,-0.0791411411941857,0.0634237275838366
X601658.CH.Equity,0,0.148321601684837,0,0,0.00986925026804416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388296672479578,0,0,0,0,0.0131862163592428,0,0,0,0,0,0,0,0,0,0,0,0.188604969931758,0,0.113029122757607,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.242521939053455,0.204304474609063,0,0,0,0,0,0,0,0,0,0.0883753624849482,0,0.0156687129895179,0.161771547135585,0,0,0,0,0,0,0,0,-0.0447730975394382,0.00158318316008513,0.0598149673141562,0,0,0,0.0105663609925728,0.081998441903922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116547604383676,0,0
X388.HK.EQUITY,0,0,0.295184207088306,0,0,0,0.100032012626795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108571062182166,0,0,0.0330792063759245,0,0,0,0,0,0,0,0,0,0,0,0,0.0192747334297728,0,0,0,0
