,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.231657547225244,0,0,0,0,0,0,0,0,0,0,-0.269805282079876,0,0,0,0,0,0,0,0,0,0,-0.319029284717495,0,0,0,0.78526990903385,0,0,-0.180027558822631,0,-0.0511785794914204,0.269439648329062,-0.0225071156728568,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.146086543873974,0,0.121380076787764,0.0317284585517379,0,0,0,0.0401526103687497,0,0.0285952646188269,0,0.1477441450958,0,0,0,0,0,0,0.0411454260355749,0,0,0,0,0.063929158058839,0,0,0,0,0,0,0,0,0,0.372236729885137,0.027163331550173,-0.0769000378778276,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.237165971394078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102297790980005,0,0,0,0,0.0684554849275683,0,0.0277341272285646,0,0,0,0,0,0,0.344498888868554,0,0,-0.00161868215032896,0,0.118384061970959,0,8.67361737988404e-19,0,0,0,0.010787540175558,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.274055487174208,0,0,0.0262762964219206,0,0,0,0.0456350776956548,0,0,0,0,0,0.0869586733418013,0,0,0,0,0,-0.0188422116481055,0,0.145437967424346,0,0,0,0,0,0,0,-0.0451089448038056,0,0.0809750217851973,0,0,0.292754298950733,0,0,0,0.135010592395295,0,0,0,0,0,0,-0.0380495709951792
X5.HK.EQUITY,-0.0415722698922539,-0.270663490653479,0,0.162884062505583,0,0,0,0,0,0,0.0370237461496269,0,0,0,0,0.353788858891488,0,0,0,0.0543944591611584,0.286815685350352,0,0,0.292201685249248,0,0,0,0,0,-0.0298989923177516,0,0,0,0,0,0,-0.128633310218707,0,0,0,0.238954218743834,0,1.73472347597681e-18,0,0,-0.00799377950752738,0,0,0,0,0
X601988.CH.EQUITY,0.237326003409318,0,0,0.575594212286033,0,0,0,0,0,0,0.117748527839266,0,0.143903682689246,0,0,-0.0666850403961181,0.0812145201007338,0,0,0.00888404691632626,0,0.0177213581393501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0378138826239394
X600036.CH.EQUITY,0,0.563605263682998,0.00284359797066883,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0957312164885099,-0.139686703454066,0,0,0,0,0,0,0,0,0,0,-0.00121790906584475,0.277053952586899,0,-0.137170558727955,0,0,0,0,0,0,0,0,0,0,0,0,0.174114264633367,0,0,0,0,0,0.137118230727542,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0350347462803278,0,0,0,0,0,0.361921927968558,-0.123098448447299,0.133913044927563,0.0817036480113229,0,0,0,0,0.166552963715263,0.197875385396869,0,-0.13317428837973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038205854910159
X601628.CH.EQUITY,0,0.138539719449441,-4.33680868994202e-19,0.0185479019721094,0,0,0,0,0,0,0,0,0.0033930734994961,0.276330911111228,0,0,0,0,0,0,0,0,0,0,0.132109825855624,0,0,0,0,-0.0293296313638107,0,0,0,0,0,0,0.0882942248734798,0,0,0.117757410424014,0,0,0,0,0,0,0,0,0.114821960008281,0,-0.0168289267090383
X601328.CH.EQUITY,0,0.0829291184683655,0.0970828432425311,0.353127265019227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523005850167223,0.00621724768747736,0,0,0,0,0.090114461455899,0,0,0.127172722375247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432725664464468,0,0,0,0,0,0,-0.0317564659333039,-0.194634141225977
X601166.CH.EQUITY,0,0,0,0,0,0.318136547794438,0,0,0.141863780571727,0,0,0,0,0.59034302068773,0,0,0,0,0,0,0,0,0,0,-0.287468993974566,0,0,0.0681512262645303,0,0,0,0,0,0.294444730620613,0,0,0,0.225126670520978,0,0,-0.143547201708351,0,-0.161805207551469,0,0,0,0,-0.0450575891670675,0,0,-0.133715507167538
X600000.CH.EQUITY,0.0483844767199002,0,0,0.0169347656674994,0,0,0.235692090705958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420169840244579,0.105036592073609,0,0,0,0,0,0,0,0,0,0,0.144734530505796,0,0,0.0217638604760494,-0.0280691318486383,0,0,0,0,0.133997724040894,0,0.0272948214592565,0,0.0470944723409324
X601319.CH.EQUITY,0.0791716715848951,0,0,0,0,0,0,0,0.413199865858258,0,0,0,0,0,0,0,0,0,0,0.187621740686906,0,0,0,0.0698523346076311,0,0,0,0,0,-0.00841540028420183,0,0.0381904008111165,0,0,0,0,0,-0.022948676587723,0,0,0,0,0,0,0.206673851765127,0.0788567034579932,0,0.121933146832957,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.192022519620024,0,0,0.301161683736945,0,0.102621497965781,0,0,0,0,0.214751166775212,0,0.284890034567263,0,0,0,0,0,0,0,0.147202682874851,0.107522789117754,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.172739675751593,0,0,0,0,-0.022693422125264,0,0,0,0.0296776656769121,0.131828600520779
X16.HK.EQUITY,0,0,0,0.00534413748174588,0,0,0,0.018773706787517,0,0,-0.0351604771061098,0,0,0,0,0,0,-0.0563888711155514,0.0276487164647152,0,0,0,0,0,0,0.217439029042433,0,0,0,0.137777903799644,0.0306336831568415,0.190705515608495,0,0,0.185178605112701,0,0,0,0,0,0,0.452344716544753,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-0.0746566824820594,0,0.127400656740359,0,0,0,0,0,0,0,0,0.334725412206385,0,0,0,0.136720569555387,0,0,0,0,0,0,0,0,0,0.337364874339893,0,0.325025247757046,-0.374233523659117,-0.124676890206764,0,0,0,0.0207946429287431,0,0,0,0,0.130785917065381,3.46944695195361e-18,0,0,0,0,0,0,0,-0.149063027867646,0
X11.HK.EQUITY,0,0,0,0,0.159248516609143,0,0,0.288644030837696,0,0,0,0,0,0,0,0.0985400917756534,0,0,0,0,0,0,0,0,0.0322503585616783,0,0,0,0,0.170843215110834,0,0,0,0,0,0,0,0,0,0,-0.0441097646961264,0,0,0,0,-0.00928539822039507,0,0,0,0,0
X000001.CH.EQUITY,0,0.00208689241306428,0,0,0,0,0,0,0,0,0,0,0.104745053104446,0,0,0,0,0,0.105696033497404,0,0,0,0.0802881149078708,-0.0264955145624886,0,-0.151286134222365,0,-0.108243367948112,0,0,0,0.101077257136473,0,0,0.208604109336104,0,0,0.332272002357513,0.0971902063090658,0,0.00156771317964745,0,0,0,0,-0.0184887076178568,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0702820624288106,0,0.331929825269672,0,-0.0919262902432906,0.019887071131382,0,0,0,0,0.100688178378956,0,0,-0.00550900529423323,0,0,0.258099528332865,0,0,0,0.0816924719386521,0,0,0.0353856653508208,0,0,0,0,0,0.0160808661304302,0,0,0,0,0,0,0,0,-0.187523316474806,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0773899071899928,0.502766010012395,0,0,0,0.0378293771551541,0,0.11570056902729,0,-0.142056512228559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154366523203815,0,-0.0332292676672321,0,0,-0.320090515484128,0,0,0,0,0.306392384678499,0.00795779750076179,0,0,0,0.446503164880442,-0.09192472751453,0,0,0
X2388.HK.EQUITY,0.0174505479805436,0,0,0,0.581717870358722,0,0,0,0,0,0,0,0,0,0.211066045822603,0,0.0429793241285275,-0.0389917911207357,-0.0711639669025857,0,0,0,0,0,0.390248291690094,0,-0.0178340962949559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
