,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.16666539157961,0,0.371579239641155,0,0.144269706869776,0,0,0,0,0,0,0,0,0,0,0.0127604889060238,0.31796843123552,0,0,-0.125407261743765,0,0,0,0,0,0.0306520597050365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151454784822124,0,0,0,0,0,0,0.115753598912296,0.0228784386175268,0.00804630714568969,0
X601318.CH.EQUITY,0,0,0,0.0657382343418967,0,0,0,0,0.123643873725039,0,0.0851776173028644,-1.73472347597681e-18,0.108011594368549,0,0,0,0,0,0.109513276466124,0,0.265101942896617,0,0.050632443400999,0,0,0,0,0,0.09733044066974,0.0368190711067089,0,0,0,0,0.0192678718227616,0,0,0,0,0,0,0,0,0,0.0701055349670601,0,0,0,0,0,0,0.0998563631578569
X601939.CH.EQUITY,0.24617507940839,0,0,0,0.164094861198046,0,0,0,0,-0.0247122446319778,0.104416570527357,0,0,0,0.0792297210984536,0,0,0,0,0.101915344300078,0,0,0,0.248871843304169,0.228307869327094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119421348151332
X600036.CH.EQUITY,0,0.127569196388141,0,0,0,0.0655648507235029,0.0433586560877433,0.136794125774209,0,0,0,0,0.164648817894627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332913696200141,0,0.0606189737075119,0,0,0,0,0,0,0,0,0,0,0.114990364682093,0,0,0,0,0,0,0,0,0,0,0.0376912805898087
X601288.CH.EQUITY,0.22091697994443,0,0.0375405803131384,0,0,0.0119044628086104,-0.110898488613046,0.319524507230125,0,0,0.0614142829222256,0,0,0,-0.025315868369518,0.0820418532466881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190605632790586,0,0,0,0,0,-0.114112978265158,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143214629536592,0,0,0,0,0,0.106859659393741,0,0,0,0,-0.0828181976657327,0,0.0296945088808326,0,0,0.213612051675495,0,0,0.0741592116173743,0.503491737722163,0,0,0,-0.0204911552243153,0.0730191075757637,0,0,0,0,0,0,0,0,0,0.0742791881645428
X1299.HK.EQUITY,0,0,-0.0348058191452547,0,0,0,0,-0.0815004389602091,0,0.0969035903297944,0,0,0,0,0,0.00632233746607999,0,0,0,0,0,0,0,0,0,0,0.0223567067357309,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0727342394434672,0,0.294618614555028,0.265886992305414,0,0.176311944448199,0,0,0,0,0,0.288443263852475,0.0875294894536901,0
X601988.CH.EQUITY,0,0,0.0862136695494103,0.168687935686869,0.148376216871016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32752863393685,0.0268097330544005,0,0,0,0,0,0,0.261267886749822,0.119428878519005,0.165746812908237,0,0,0,-0.0463111588360795,0,0.00737084425048696,0,0,0,-0.0858231525943405,0,0,0,0,0,0.0470010697433887,0,0,0,0,-8.67361737988404e-19,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.136901524446066,0,0.0141930374772613,0,0,0,-0.231385880849981,0.0367723099342356,0,0,0,0,0,0,0.0248692228387745,0.194243577408798,0,0.0851366900577717,0,0.373694903690316,0,0,0,0,0,0,0,0.0424730810308933,0,0,0,0.225211414139864,0,0,0.367646006730963,0.0229391908048761,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.187396518371306,0,0,0,0.193317845705455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395689702791181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262963989934794,0,0.0681651991551801,0,0,0,0.141992862463043,0,0,0,0.0323406217933412,-0.0399524829345546,0
