,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.258836772324664,0,0,0,0.262717012942795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170047100561437,0,0,-1.73472347597681e-18,0.0916006812367857,0.0353408819655568,0,0.00978517804853369,0.0601977514479693,0,0.080076464577453,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325272685614143,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.154854543164742,0,0,0,0.0318710605808237,0.0948952753393853,0,0.0633583924977094,0,0.19472088422953,0,0,0,0,0,0,0.199044100581285,0,0.0535240346983097,0,0,0,0,0,0,0.19055909655895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114159436976454,0,0,0.0484117335419655,0,0,0.127157914907181,0,0.0442774414335021
X600036.CH.EQUITY,0,0,0,0,0,0.163391369518213,0,0,0,0,0,0,0.159816795237178,0,0.0678429526753461,0,0,0,0,0,0,0,0,0,0.103866938908588,0,0,0.0447413449953813,0.0371800763718969,0,0,0,0.0744213935891015,0,0,0,0,0,-0.107591687677814,0,0.0257528571160652,0,-0.073354846351365,0,0,0,0,0,-0.0452455451012868,0.397636104708226,-0.0444854411971126,0
X601939.CH.EQUITY,0.61529833443642,0.148219501963353,0,0,0,0,0,0,0,0,0.135694951410161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747031659741243,0,0.0764872070558441,0,0,0,0,0.024391820754407,0,0,0,0,0,0.191771929025831,0,0,0,0,0,0,0,0,0,0,0.0938741095963815,0,0
X601288.CH.EQUITY,0,0.0553351618832791,0,0.0978512585903684,0,0,0,0.469642127422222,0,-0.0119802053339936,0,0,0,0,0,0,0,0,0.0973062677022332,0,0,0,0.0574833290350219,0,0.0575068968468518,0,0,0.0201975714151597,0,0,0,0,0.0435057894625723,0,0,-0.0651090344784697,0,0,0,0,0,0,0,0.126006201786453,0,0,0.012606974825216,0.0101995772823064,0,0,-0.00738470894761225,-0.0733304396642565
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0748637525353931,0,0,-0.078708733088148,0,0,0,0,0,0,0,0,0,0.0750404739842632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105530982173962,0.102009187739531,0.152054741774582,0,0.184174389612336,0,0,0.0422590282076459,0,0.19637858905142,0,0,0,0
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.405110161878874,0,0,0,0,0,0,0.0857747564638826,-0.00802471463868707,0,0,0,0,0.212864130873905,0,0,0,8.67361737988404e-19,0,0,0.0650006951172833,0,0,0,0,0,0,0,-0.117591424706751,0,0.00965254246963617,0.0695683062918518,0,0,0,0,0.0836644743119493,0,0,-0.0597978780508449,0,0.0991331132512504,0,0,0,0,0,-0.107074491733559
X5.HK.EQUITY,0,0.195858823403791,0,0.0674949452011613,0,0,0,0,0,-0.0930097512601445,0,0.0859171107965814,0,0,0,0,0,0,0,0,0,0,0.0749570099687833,0,0,0,0.144985453786987,0,0,0,0,0,0.0420182502876819,0,0,0,0,0,0.279154206847208,0,0,0,0,0,0,0,0.0285928931723547,0,0,0,0,-0.0786214393804328
X388.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0604216996860819,0,0,0,0,0,-0.149556938370833,-0.0508351911399584,0.314779328498338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273603113417184,0,-3.46944695195361e-18,0,-0.133949439714273,0.321863379220163,0,0,0.161513276880012,0,0.0575113017009955,0,0.0803528645321126,0,0,0,0,0,-0.413312869345079,0
