,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.236933847877462,0,0.215750579633789,0,0,0,0,0,0,0,0.0135114612206041,0.25629824797484,0,0,0,0,0.0977002444496453,-0.0786009848995192,0,0,0,0,0,0,0,-0.137908009316997,0,0,0,0,0,0,0,0,0,0.0437968542626643,0,0,0.110540506608705,0,0,0,0,0,0,0,0.0671660971685313,0,-0.0157636266732442,0,0.0439585110840486
X601318.CH.EQUITY,0,0,-0.0539824280269007,0,0,0.0645158249269815,0,0,0.228030975504506,0,0,0,0.138479209850016,0,0,0,0.217900877138888,0,0,0,0,0,0,-0.0117627809048277,-0.00881358544018686,0,-0.10763226971109,0,0,0,-0.154786987712724,0,0,0,0.230289107296801,0,0,0,0,0.140153177595268,0.2801925566485,-0.249629319277033,0,0.250875679143731,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.659582893094971,0,0,0,0,0,0,0,0,0,0.0833841697439558,0,0.0332915874358195,0,0,0,0,0,0,0,0,0,0,0,0.00165568578464974,0,0,0,0,0,0.056143002118086,0,0,0.241400225190388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.292760535354874,0,0.0903642792877704,0,0,0.401065051124016,0,0,0,0,0,0,0,0,0,0,0.0263213712036074,0.12178346758717,0,0,0,-0.0481194100664528,0,0,0,0,-0.0445122098566391,0,0,0,0,0,0,0,-0.0460648736746597,0,0,0,0,0,0,0.141961285138679,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.209991159587589,0,0.242769495588818,0,0,0,-0.0531600856424074,0,0,0,0,0.196493778057156,0,0,0,0,0,0,0,0.489122975632397,0,0,0,0,0,0,0,0,0,0.308398831129757,0,0.0388387637901131,0,0,0,0,0,0,0,0,0.0476168070761435,0,0,0,0,0,0.212375334093319,0,-0.0736229746609106,-0.0783368248428058,0
X601988.CH.EQUITY,0.184992469909392,0.0381081549000244,0.209911476310764,0,0,0,0,0,0.14329647614536,0,0,0.0171224442889854,0,-0.202492749547854,0,0,0,0,0,0,0.0785685300887828,0,0.154362530673093,0,0,0,0,0,0,0,0,0,0,0.0526691380624785,3.46944695195361e-18,0,0.0295464753151076,0,0,0.194900324266597,0,0,0,0.0828854936418343,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.164427448039286,0,0,0.0317934718437223,0,0.127542313377933,0,0.372952537624422,0,0.0321998777565116,0,0,0,0,0,0,0,0,0,0,0,0,0.0847507584673774,0,0.110220071820027,0.0238987462332066,0,0.0527865992277048,0.00918611460340594,-0.0212010282350668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.13527662902139,0,0,0,0.120738506311614,0,0,-0.0793513763614919,0,0,0,0.231241468023884,0,0,0.0624399722597048,0,0,0.0307373929290767,0,0.0316515203391693,0,0.0585849931232566,0,0,0,0,0.018724350925203,0.250631863365456,0,0.00377618189872585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.237662621884676,0.139131024747957,0,0,0,0.00570638481901338,0,0,0,0,0,0,0,0,0,0,0.0478936065002765,0,0,0,-0.123487903501859,0,0,0,0,0,0,0.156443714889088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925575293328285,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.17257940152285,-0.448773303586878,0,0,0,-0.109878480005782,0,0,0,0,0,0,0.642719029635022,0,0,0,0,0.182592511412711,0,0,0,0,0,0,0.0268291142346658,0,0,0,0,-0.56818615572536,0,0,-1.73472347597681e-18,0,0,0.0174846283452306,0.52654023706017,-0.222445013337364,-0.0467062188079266,0,0,0.0647424157821779
