,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.00243513438667384,0,0.223292354068063,0,0,0.110577650138528,0,0.243619375837526,0,0,0,0,0,0.127866042307068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103898953180217,0,0,0,0,0,0,0,0,0,0,0,0,0.0479368202373536,0,0,0.0771573285954658,0,0
X601318.CH.EQUITY,0.136049926404739,0,0,0,0,0,0,0,0.32805039167822,0,0,0,0,0,0.00443429073858951,0,0.334284987419852,0,0,0,0,0.0205245976020023,0,0,0,0.119164569353253,0,0.0216985377393773,0,0,-0.132550908732427,0,0,0.127580339432472,0.0766895345163021,0,0,0,0,-0.0387460916562326,0.0396948276138006,0,0,-0.00713993780158895,0,0,0,0,0,0,0,-0.00557665837739292
X601939.CH.EQUITY,0,0,0,0.285141831825571,0,0.0754708880914751,0,0,0,0,0,0,0,0.423866041609537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05622942607746,0,0,0,0.0735048931480267,0,0,0.00953178552798092,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.333431869549372,0,0.0166328679630892,0,0,0.502911330527285,0,0,0,0,0.0138389183266138,0,0,0,0.0434273762410196,0,0,0,0,0,0,-0.0200794109975952,8.67361737988404e-19,-3.46944695195361e-18,0,0,0,-0.0139750693274568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104133320016251,0,0,0,0
X5.HK.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0166663792581908,0,0,0,0,0,0.0704930812112112,-4.33680868994202e-19,0,0,0.0681141402403493,0,0,0,0,0.0913418574090965,0.0507258285662419,0,0,0.577838826038973,0,0,-0.06769071572264,0,0,0,0,0.0483864456737857,0,0,0,0,0,0,0,0,0,0,0,-0.0421257181092105
X601988.CH.EQUITY,0.398423018432877,0,0.00830652818680526,0,0,0,0,0,0,0,0.0634113174097075,0,0,0,0,0,0,0,0.0390296570298502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152127898354161,0.0102302008524293,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.292010783854955,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.218074145625283,0,0,0.294025290420196,-1.38777878078145e-17,0.0334447472977044,0,0,0,0.106034170046719,0,0,0,0,0,0,0,0,0,0,0,0,0.0967650596990303,0,0.110103840218048,0.0699278559170812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024010977169554,0.105976011295891,0,-0.0178360753903131,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601907549039568,0,0,0,0.470737688913159,0,0,0,0.124968034901237,0.106211848448657,0,0,0,0,0,0,0,0,0.268550699693205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.265984877246979,0.0413144925196225,0,0,0,0,0,0,0,0,0,0,0,0.0498986056935187,0,0,0,0,0,0.0927136489050136,0,0,0,0,0,0,0,0,0.0802817383544837,0.272937929842222,0,0,0,0,0.0554059124387297,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.004294377604617,0,0,0,0,0,0.222693846765291,0,0,-0.134624897906417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227781475163707,-0.18214744953663,0,0,0,0,-0.0804731644258032,0,0,0,0,0.73933426849212,0,0,0,0,0.618495854800065,-0.276950722615083,0,-0.479138808188744,0,0
