,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.17257170313709,0.200389786531057,0,0,0,0,0,0,0,0,0,0,0,0.0444914408996648,0,0,-0.191126814755021,0,0,0,0,0,-0.291046332428473,0,0.0487624187179497,0,0.865869848395956,-0.1516619160311,0,-0.0998544280373743,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.270299573459983,0,0,0,0,0,0,0.102553202506794,0,0.116377550969643,0,0,0.0903743458617414,0,0,0.0262404017584818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153241549892999,0,0.014244352431336,0,0.298104234199822,0,0,0,0,0.0344090267297322,0,0,0,0,0,-0.115623619672558
X601939.CH.EQUITY,0.197145302034333,0,0,0,0,0,0,0,0,0.161744306069012,0,0,0,0,0,0,0,0.080714473553952,0,0,0,0,0,0,0,0,0,0,0,0.10311251260465,0,0,0,-0.087995066381151,0,0,0,0,0,0.449661477930745,0,0,0,0,0,0,0,0,0,0,0.0459834826363901
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.432940127967902,0.0911718340793144,0.0277117708646532,0.455932314386056,0,0,0,0.367619390381967,0,0,0,0,0,0,0,0,0,-0.27810052591489,0,0,0,0,0,0,0,-0.652975450189448,0,0,0,0,0,0,0,0,0.375395156196691,0,0,0,0,0.183542726335633,0,0,-0.155881684335616,0
X5.HK.EQUITY,-0.01773740140865,-0.105111157676382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519422173967314,0,0.0332025757647195,0.538862274383752,0,0,0,0,0.0905660588877096,0,0,0,0,-0.187078977534909,-0.0524136468433937,-0.0754114234452218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24870159491827,0,0,-0.164998804566903,0,0,0
X601988.CH.EQUITY,-0.35440883835074,0,0,-0.0305129890313591,0.481209877804841,0,0,0,0,0,0,-0.00015271949579881,0,0,0,0,0,0,0,0.755337911961414,0,-3.46944695195361e-18,0,0,-0.0671182096830312,0,0,0,0,-0.524347369063836,0,0,0,0,0,0,0,-0.0624485751214437,0.0797856971951108,0,0,0,0.134964376812942,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0714971028203553,0.388447626638414,-0.0700914184363866,0,0,0,0,0,-0.0424408785908124,0.484964228577048,0,0.220871651330186,0,0,0,0,0,0,0,0,0,-0.123632587138501,0,0,0.241728658879475,0,0,0.085861554985326,0,0,0.0556059345949354,0,0,-0.31525399396885,0,0,0,0,0,0,0,0.2330098798945,0,0,0.127361686289956,0,0,0,0,0,0.068653103297573
X1299.HK.EQUITY,0,0,0,0,0.130579888036521,0.0115677590773662,0,0,0.132774509673679,0,0,-0.08238284313618,0,0,0.142467943518058,0.0301333684836813,0,0,0.0507947454269975,0,0,0,0,0,0,0.151420305821387,0,0,0,0,0,0.146670745206116,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00568395272646662,0,0
X601628.CH.EQUITY,0,0.0295316106757575,0.0539378188981071,0.035989955125863,0,0,0,0,0,0,0.0426561876626509,0,0,0.362167586286007,0,0,0,0,0,0.0797007160403896,0,0,0,0,0,0,0,0,0,0,-0.0301170896881448,0,0,0,0,0.190105866999393,0.131874472237203,-0.0338870937194886,0,0,0,0,0,0,0,0,0,0,0,0,-0.12532657798132
X601328.CH.EQUITY,0,0,0,0,0,0,0.41362904447743,0,0,0,0,0.0617915490010683,0,0,0,0,0,0,0,0,0,0,0.037532216080159,0,0.230630407425283,0.174190274571911,0,0,0,0,0,0,0,0,-0.122449159188877,0,0,0,0,0,-0.109052788145764,0,0,0.123696858669285,0,0,0,0,0,0,-0.20777318101164
