,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.191823582917364,0,0,0,0,0.50713123004253,0,0,0,0,0,0,0,-0.0297126097611345,0,0,-6.7762635780344e-21,0,-0.131370221915807,0,0,0.580606042350407,0,0,0,0,0,0,0,0,-0.0659778560457597,0.0774436160302342
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0,0
X601939.CH.EQUITY,0,0,0,0.499803756566896,0.0218130762725789,0,0,0,0,0.334240342843375,0,0,0,0,0,0,0,0,0,0,0.12134198216675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160956573054699,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.00930778392139137
X601288.CH.EQUITY,0,0,0,0,0,0,-0.398222617926054,0,0,0,0.990271656870128,0,0,0,0,-0.117041757454545,0,0,0,-0.305027764450395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016102879972543,0,0.201041857091505,0,0,0,0,0,0.018140582462792,0,0,0,0,0.0446739023094541,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.129225875224113,0.384495856644855,0,0,0,0,-0.0335755548550762,0,0,0.236969650207937,0.0823904279650955,0,0,0,0,0,0,0.210654877940172,0,0,0.0520901613154802,0.0365263121952809,-0.192805344525236,0,0,0,0,0,0,0,0,0.00256455242260416,0,0,0,0,0,0,0,0,0,-0.228258147804356,0,0.124796228180778,0,0
X601988.CH.EQUITY,0,0,0,0,0.394868800764342,0,0,0,0.0642434005062541,0,0,0,0,0,0.0920072150794385,0,0.0327714176777262,0,0,-0.0818423317931214,-0.0704759183584537,0,0,0,0.265458455806844,0,0,0,0,0,-0.249089954038744,0,0,0,0,0,0,0,0,0.0547487931091481,0,0,0,0,0,0,0,0,-0.0401307433874674,-0.127434087063054,0
X1299.HK.EQUITY,0,0,0,0,0.234166488362811,0,0,0,0,0,0,0,0,0,0,0,0.193617125183041,0,0,0,0,0,0,0,0,0.0389125670094126,0,0.0463440931128025,-0.112236988381777,0.0926038087186738,0.0418653105040337,0,0,0,0,0,0.522835246588544,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137593194088657
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,0,0,-0.0129713669523948,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.129894262304299,0,0,0
X601628.CH.EQUITY,0,0.0840664124116608,0,0.00160985446658555,-0.0899360620844645,0,0,0,0,0,0,0.0526313817328675,0,0,0,0,0,0.212576853912035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42366309029207,0,0,0,0,0,0.217409201002298,0.0910143409215793,0,0.0650793723164041,0,-0.0108365076492648,0,0,0,-0.0193342861225596
X601328.CH.EQUITY,0,0,0.105807392480271,0,-0.0566038813531396,0,0,0.417195904087813,0,0,0,-0.0402437623470973,0,0.472317187908055,0,0,0,0,0,0,0.139157421751878,0,0.0925175185812323,0,0,0,0,0,0,0,0,0,-0.091266927120312,8.67361737988404e-19,0,0,-0.0947145559235469,-0.19252161781591,0,0,0,0,0,0,-0.0601475855066793,0,0,0,0,0,0
