,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,-0.155198147924985,0,0,0,0,0,0,0,-1.73472347597681e-18,0.521123822431012,0,0,0.0191672684140855,0,0.0191495952000128,0,0,0,0,0,-0.189530715478998,0,0,0,0,0,0,0,0,0,0,-0.308130932513839,0,0,0,0,0.700491559465981,0,-0.154891834829602,0.0589478334152628,0,0,0,-0.0527230952581468,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.189908417097204,0,0.025821171165003,0.0299465781485741,0,0,0,0,0,0,0.0276655521069854,0.124961719801644,0,0,0,0,0,0,0.0493371761009614,0,0,0,0,0.0991884336765051,0,0,0,0,0,0,0,0.0381879498998911,0.530595557085185,0,0,-0.111002240791635,0,0,0,-0.0331843177473033,0,0,0,0,0
X601939.CH.EQUITY,0.330618019726661,0,0,0,0,0,0,0,0.0285202587068388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181756737087514,0,0,0,0,0.160793060440393,0,0.0594365579182702,0,0,0,-0.181598748512954,0,0,0.360494103226312,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0414428837433291,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.23045032390887,0,0,0,0.0124569636119172,0,0,0.052737423773529,0,0,0,0,0,0.0589534530992,0,0,0,0,0,0,0,0.129403896791078,0,0,0,0,0,0,0,0,0,0,0,0.311937177353198,0,0,0,0,0.16705268828951,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.0576395798383187,-0.136258608337469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350237935036791,0,0,0.205891807756838,0,0.175162014825371,0,0.309207697006821,0,0,0,0,0,-0.108735882984278,0,0,0,0,0,0,0,0,0,0,0.197297288339628,-0.0768221323529806,0,0,0,0,-0.0859866016669785,0,0,0,0
X601988.CH.EQUITY,0.280258202095867,0,0,0.571825590030267,0,0,0,0,0,0,0.0998458171103773,0,0.103743046599649,0,0,0,-0.0773235114830375,0,0,0,0,0,0.00400531115244633,-6.93889390390723e-18,0,0,0,0.084248858304296,0,0.0339996800790836,0,0,0,0,0,0,0,0.0141119780542601,0,0,0,0,0,0,0,0,0,0,0,0,0.0462861687690198
X600036.CH.EQUITY,0,0.581308176712645,0,0,0,0,0,0,-0.00487703910107635,0,0,0,-0.0882589110164358,-0.141445449637461,0,0,0,0,0,0,0,0,0,0,0,0.255165849670398,0,-0.125898163005028,0,0,0.0201942065313599,0,0,0,0,0,0,0,0,0,0.172371911678321,0,0,0,0,0.132206146915216,0,0,0,0,0
X1299.HK.EQUITY,0,0.168195104747167,0,0,0,0,0,0,0,0,-0.16979059081115,0,0,0,0,0.258026781726401,0,-0.122274626402944,0.0645633587038169,0,0,0.143561220957854,0,0,0.357722845862185,0.0368076246217902,0,-0.0248519113115101,0,0,0,0,0,0,0,0,0,0.145540538072103,0,-0.13343719618367,0,0,0,0,0,0,0.056705017701377,0,0,0,-0.126679818632611
X601628.CH.EQUITY,0,0.196598499754721,0,0,0,0,0,0,0,0,0,0,0.0583630671071388,0.259390862746649,0,0,0,0.0355355011985014,0.0411651254765938,0,0,0,0,0,0.0778957452422301,0,0,0,0,-0.0487996070587536,0,0,0,0,0.0285812557074574,0,0.0351039470105506,0,0.11552869546432,-0.0663815058271982,0,0,0,0,0,0,0,0,0.108440707797502,0,0
X601328.CH.EQUITY,0,0.134234628690481,0.158803265817333,0.37270879254345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338166301171479,0,0,0,0.0187695775708037,0,0.0220384480970777,0,0,0.273612312158471,0,0,-0.0207198771968254,0,-0.0863838183549704,-0.115205077727875,0,0,0,0,0,0,0,0,0,0.056247703315534,0,0,0,0,-0.021179798684681,0,-0.30072532208583
