,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.381053715063588,0,0,0.0528116241730984,0,0,0,0,0,0,0,0,0.0386302940551586,0.0172094830772265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481707154259869,0,0,0,0.164356716495504,0,0,0.0812657724343445,0,0,0,0,0,0,0,0,0.168948615868419,0.0440213107031316,0.0434164961939393,0.0161941646599803,0
X601318.CH.EQUITY,0,0,0,0,0.022318672918443,0,0,0.0233811697774096,0.145131813742249,0,0.053446288265492,0,0.0996059231033235,0,0,0,0,0,0.215348957410833,0,0.228888712711735,0,0,0,0.0247699334760782,0,0,-0.0150762022436371,0,0.0824700789585091,0,0,0,0,0,0,0,0.032790256895568,0,0,0,0,0,0.0370504835821373,0,0,0,0,0,0,0,0.0854772695751316
X601939.CH.EQUITY,0,0,0,0.249965343555206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728319687548731,0,0.0290225138347971,-0.267090170743425,0,-0.16609545107283,0.0188800360060618,0,0.123441528015684,0,0,0,0,0,0,0,0,0,0,-0.0961693871413977,0,0,0,0,0,0,0,0,0,-0.0560087486771907,0
X601288.CH.EQUITY,0.182011957538758,0,0.0298796140815962,0,0,0.0557295698811988,0.382906525458333,-0.0932360392638606,0,0,0.0215763397378231,0,0,0,0,0.0655414080364888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18837430607837,0,0,0,0,0,0,-0.108489275601914,0
X600036.CH.EQUITY,0,0.180834835824677,0,0,0,0.0679023152040878,0.0915999491136677,0,0,0,0,0,0.201705245080739,0,-1.35525271560688e-20,0,0,0,0,0,0,0,0.312893949292206,0,0,0,0,0.0248795174715053,0,0,0,0.0813932476166383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00179302718660859
X601628.CH.EQUITY,0,0,0,0.101676874968222,0,0,0,0,0,0.0334273694205705,0,0,0,0,0,0,0,0.0583819666118834,0,0,0,0,-0.0996038471031519,0,0.263866285512587,0,0,0,0,0,0,0,0.253060773695224,0,0,0.487656662733808,0,0,0,0,0.0193448474917335,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.249810241112656,0.00252294175682283,0,0.0614329177353806,0.0596602108242066,0,0,0,0,0,0,0,0.179056710255177,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.263777887022739,0,0.104079048971798,0,0,0,0,0,0.0051652999660327,0,0,0,0,-0.0840917111188835,0,0,0,0,0,0,0.344888565335643,0.00993783084822508,0
X1299.HK.EQUITY,0,0,0,-0.0332643412434584,0,0,0,0,0,0.153658733098093,-0.0373992840883092,-0.0300344092982623,-0.125264510368249,0,0,0,0,0,0,0,0,0,0,0,0,0.248074272031298,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0932270406496983,0.0539521697421467,0.132975384639467,0.0169074803945521,0.0386031143766953,0,0.0343711763467087,0.178947877535551,0,0.105249110582248,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659416052142413,0,0,0,0,0,0,0,0,0,0.0373594806850296,0.104426221161895,0.609264441321151,0,0,0,0.0544584815226851,0.106411145908221,0,0,0,0,0,0,0,0,0.207205769656673,-0.0973087113535734,0.0993154950124675,0,0,0,0.130181981460335,0,0.173598908969316,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0604906685715815,0,0,0,0,0.0259776348175655,0,0,0,-0.0295863181582538,0,0,-0.160380519816818,0,0,0,0,0.446755093586153,0,0.246739730812853,0,0,0,0,0.217376680317752,0.314236361804514,0,0,0,0,0.186034458465753,0,0,0.030308486591578,0,0,0,-0.486964138362442,0,0.106381357410004,0,0,0,0,0
X601658.CH.Equity,0.177319356994328,0,0.0871942658445976,0,0,0,0.0330475730551966,0,0,0,0,0.0331804421833183,0.0450033698517131,0,0,8.67361737988404e-19,0,0,0.380609377087192,0,0,0,0,0,0,0,0,0.0120581492239363,0,0,0,0,0,0,0,0,0,0,0.000830977189844677,0,0,0,-0.151680895374682,0,0,0,0,0,0.0957050606692063,0,-0.0601421763842816,-0.0195992560891935
X601166.CH.EQUITY,0,0,0.00864777583846882,0,0,0,0,0,0,0,0.0293056664046774,0,0.0476775825957912,0,0,0,0,0.118675520506233,0,0,0,0,0,0,0.020116782720904,0,0,0,0.05388521123793,0,0,0,0.0460276694346231,0,0.0764482656937596,0,0,0,0,0,0,0,0,0,0.329702740430073,0.0899060683759599,0,0,0,0.0946818279609747,0,0
