,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0565051885437186,0,0,0,0,-0.00666769130789789,0.247449196897905,0,0,0,0,0,0,0,0,0,0,-0.210219840185125,0,0,0,0,0,0,0,0,0,0,-0.303339305803062,0,0.00187313512954638,0,1.73472347597681e-18,0.780567752774028,-0.199121347591682,0,0.27055526426471,-0.0967733138907116,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.195546458058102,0,0,0.0308966513968228,0,0,0,0,0,0.00257654828534919,0,0,-0.062729330690539,0,0,0,0.0638672256180938,0,0.137154500453922,0,0,0,0,0.0981407384507158,0,0,0,0,0,0,0,0.000920371601161676,0.567280467721912,0,-0.062785119278291,0.00123169973733942,0,0,0,0,0,-0.0386388683651787,0,0,0
X601939.CH.EQUITY,0.306329176054938,0,0,0,0,0,0,0,0,0.0431538917009475,0,0,0,0,0,0,0,0,0,0,0,0,0.101436643017467,0.0499016936106104,0,0,0,0,0.198781560388228,0,0.0878721810731606,0,-0.00858674702809168,0,-0.117552247111036,0,0,0.420200608943335,0,0,0,0,0,0,0,0,0,0,0,0,0.161613266123657
X601288.CH.EQUITY,0,0,0,0,0,0.358156155572416,0,0,0.246695701105643,0.0300722664841296,0,0,0,0,0,0,0,0.0639328005883698,0,0,0,0,0,0,0,0,0,0.197566195114321,0,0,0,0,0,0,-0.0314634452986187,0,0,0,0,0,0,0.091017977268897,0,0,0.0783641944311914,0,0,0,0,0,0
X5.HK.EQUITY,-0.217311407710534,0,0,0,0,0,0,0.0296371747194308,0,0,0.0201253940457108,0,0,0,0.0158000956347241,0.225731981554879,-0.0335093911271906,0,0.0688923152676648,0,0.220925438952897,0,0,0.50786398619896,0,0,0,0,0,-0.233967708772234,0,0,0,0,-0.0274928645950571,0,0,0,0,0,-0.0697576733474421,0.214972157155031,0,0,0,-0.1494705473621,0,-0.0878802209595332,0,0,0
X601988.CH.EQUITY,0.175357839340848,0,0,0.516963369773757,0,0,0,0,0.0284879057214603,0,0.140715913966822,0,0,0,0,-0.0286512580438905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108925452820776,0,0.036197635120259,0,0,0,0,0,0.104499580107794,0,0,0,0,0.0878810901374712
X600036.CH.EQUITY,0,0.543895313936566,0,0,-0.0219061419510527,0,0,0,-0.201479487038559,0.614465779162957,0,0,0,0,0,-0.0939518698212457,0,0,0.107769752311754,0,0,0,-0.0534721148625265,0,-0.0449848874371001,0.154239004353845,0,0.0509732150121942,0,0.222935081989102,0,0,0,0,-0.159343969908931,0,0,0,6.93889390390723e-18,0,0,0.187604278867123,0.0778882508908365,0,0,0,0,0,-0.0857200109227224,0,0
X1299.HK.EQUITY,0,0,0.0190967754640807,0,0.182061984920372,0,0,0,0,0,0,-0.0485534409832693,0,0,0,0,0.172460483274325,0,0.0125717389655771,0,0,0,0.0373179454018837,0,0,0.25946502996154,0,0,0,0,0.187403431824386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347592392619993,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0113510954210571,0.00238854846697195,0,0,0,0,0,0,0,0,0.0146702954724027,0.209167572808542,0,0,0,0,0,0,0,0,0.108423731747991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393244102811948,0,0,0,0,0,0,0,0,0,0,0,-0.0501249633659119
X601328.CH.EQUITY,0,6.93889390390723e-18,0.0654937271491527,0.306062038346628,0,0,0.281783652382391,0,0,0,0,0.0368725845013518,0,0,0,0,0,0.242718750959925,0,0,0,0,0,0,0,0,0.0592660848831511,0,0,0,0,0,0,-0.160630174561764,0,0,0,0,0,0,0,0,0,0.0369074207761513,0,0,0,0,0,0,-0.433912767123415
