,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.012161455271505,0,0,0.0390996858695485,0,0.295218183135785,0,0,0,0,0,0.115181061804621,0,0,0,0,0.110720226914521,0,-0.00354062017242405,0,0,0,6.93889390390723e-18,0,0,0,0.0573269537066112,0.280301303924286,0,0,6.93889390390723e-18,0,0,0.0523011849018606,0,0,0,0,0,0,0,0,0,0,0.0182085144157832,0,0,0,0
X601939.CH.EQUITY,0.265668715441098,0,0,0,0,0,0,0,0,0,0,0,0,0.426759972293789,0,0,0,0,0,0.106816031821819,0.0559702868648099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464412532452488,0.040287450913204,0,0,0.0213511359415667,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.2104009536713,0,0,0,0,0,0,0,0.164983176112862,0,0,0,0,0,0,0.214438728669985,0,0.117671935032838,0.0949407514849502,0,0,0,0,0,0,0,0,0,0,-0.0342032597250225,0.0815335693381312,0,0,0.0291086338910078,0,0.112666180559411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017258572723268,0,0
X601288.CH.EQUITY,0.344146800229871,0.00648605771628495,0,0,0.502299018177116,0,0,0,0,0,0,0.0118042294821404,0,0,0.0403833562546632,0,0,0,-0.0329695669539026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171201643545917,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0949648381537997,0.0078726339925255,0,0
X601988.CH.EQUITY,0,0,0.123417245734867,0,0,0,0,0,0,0,0.10974399591704,0,0,0,0,0.107587904543951,0,0.064789911163172,0,0,0,0,0,0.0464344705314527,0,0,0,0,-3.46944695195361e-18,0,0,0.124573700357412,0,0,0.105870813635737,0,0,0,0,0,0,0,0,0,0,0.243418686887968,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.0755611108979291,0,0,0,0.14671020303688,0,0.0392087007680475,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.350387668887661,0.190060384202349,0,0,0,0,0,0,0,0,0,0,0.408457121538193,0,0,0,0.346593745164223,0,0,0,0,0,0,-0.370147084130413,-0.358044077678564,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.0886151961350643,0,0,0,0.274440555445089,0,0,0,0.14248224760565,0,0,0,0,0,0,0,0,0,0,0,0.0840612382408673,6.93889390390723e-18,0,0.203469904594702,0,0.108533891070372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558535544166992,0,0
X1299.HK.EQUITY,0,0.0667421574904563,0,0,0,0,0,0,0,0,0,0.0925326134712972,0,0,0.0583851622622731,0,0,0.288190289408042,0,0,0,0.0399809711866678,0,0,0,0.0606837311400275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.387222667258574,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206213950261714,0,0,0,0,0.00855611807630276,0,0,0,0.0910681140102438,0,-0.020199422186535,0,0,0,0.248974908796174,0,0,0,0.104362100523984,0,0,0,0,0,0,0,0,0.0326833729984244,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.117880159026554,0,0,0,0,0,0.186526641284493,0,-0.106029786280275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077154085701689,0,0,-0.225416413929662,0,0,0,0,0,0,0.695106606821845,0,0,0,0,0,0,0.47075984085048,0,-0.161506760486505,0,0,0
