,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0.373481812165418,0.0234380720865285,0.0996420044364981,0,0,0,0,0,0,0.201957387791272,0,0,0,0,0,0,0,0,0,0,0.0986365481272891,0.0557246519026648,-0.027454158128966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246006813144462,0,0,0,0,0,0,0,0.0369993103144859,0,0.0267000537233492,-0.165876181530233,0
X601939.CH.EQUITY,0.398308763184448,0,0,0.186173651249765,0,0,0,0,-0.0371855578387673,0,0.142825063807907,0,0,0,-0.0812493774824541,0,0,0,0,0,0,0,0.175479037123089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571519334625493,0,0,0,0.0964771238227439,0,0,0
X601318.CH.EQUITY,0,0,0,-8.67361737988404e-19,0.289110181247179,0.0484112315083218,0,0,0,0,0,0.0412515632722478,0,0,0,0,0,0,0,0,0,0.17520713407149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964311897802177,0,0,0.0731367870784822,0,0.153922647322588,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.360832933568769,0,0,0,0.332927705084913,0,0,0,0,0,0.0231299019146686,0,0,0,0,0,0,0,0,0.0744775274763188,0.0307795842915462,0,0,0,0,0,0,0,0,0,0,0,0.0439641973940958,0,0.0879891391524258,0,0,0,0,0.0418553474100262,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.510651690022118,0,0,0,0,0,0.199603106364893,0,0,0,0,0,0.0950857756066367,0.126577837883758,0,0,0,0,0,0,0,0,0,0.0446807685857473,0,0,0,0,0,0,0,0,-0.51036025743124,0,0,0,0,0,0,0,0,0,0,0.146852904802487,0,0,0,0,0.270131435080438
X600036.CH.EQUITY,0,0.0137331065467123,0,0,0,0,0,0,0,0,0,0.246527581110248,-0.0379673139786151,0,0,0,0.114396503917582,0,0,0,0,0.126495070994588,0,0,0,0,0,0,0,0,0,0.237809991544042,0,0,0,0,0,0,0,0,0.136820171984512,0,0.11497492475233,0.112631195436968,0,0,0,-1.73472347597681e-18,0,0,0.0232859635356889,0
X1299.HK.EQUITY,0,0,0,0,0.0349797858750037,0,0,0,0,0,0,0,0,0.157355372707889,0,0,0.0502692845564996,0.502673628523234,0,0,0,0,0,0.135507949066437,0,0,0,0,0,0,0.0884248768559369,-0.0257273703102277,0,0,0,0,0,0,0,0,0,0,0.0777328977086976,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,-0.0319674375662908,0,0,0,0,0,0,0,0,0,-0.139855916778729,0,-0.121962217022816,0,0,0,0,0,0,0.389221804190096,-0.15274801566278,0,0,0.734656967374733,0,0,0,0,0,0,0,0,0,0.367315900152775,0,0,0,0,0,0,-0.242174954353401,0,0,-8.67361737988404e-19,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.155253018656107,0,0,0,0,0,0,0,0,0.272873306291876,0,0,0,0,0,0,0,0,0,0.0498225802180523,0,0,0,0,0,0,0,0,0.274979608341036,0.11793769131226,0,0,0,0,0,0.224531014014834,0,0,-0.076073328381562,0
X601658.CH.Equity,0,0,0,0.146163008864261,0.145248955861324,0,0,0,0,0,0,0,0,0.109446615933247,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.063255964546112,0,0.100500172366113,0,0,0,0,0,0,0,0,0.256570643245008,0,0,0,0,0,0,0,0,0,0,0.380145019261766,0,0.0477816622238022,0
X601328.CH.EQUITY,0.0616488350343741,0,0,0.600347559472417,0,0,0,0,0,-0.0702745043563884,0,0,0.00417650358963658,0,0.0581639815369137,0.0171992246405442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15161627618592,0,0,0,0,0.116022370310355,0,0,0,0,0,0,0,0,0,0,0,0,0.0226520520295825,0,0.11276188506383,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.438644170557954,0,0,0,0,0.00900132417837016,0,0,0.0292985668545526,0,0,0.0328163794839813,0,0,0,0,0,0,0,0,0,0,0,0,0.241766307345048,0.0248572116476886,0,0,0,0,0,0,0,0,0.00462173937773888,0,0,0,0.0324500380826238,0,0,0,0.0516305312809464,0.108062889404264,0,0,0
X388.HK.EQUITY,0,0,0.218704687423992,0,0,0,6.93889390390723e-18,0,0,0,0,0.0482791500813541,0,0.0165395714898975,0,0,0,0.0689929329459429,0.128457856312024,0,0,0,0,0,0.00886542901452203,0,0,0,0,0,0,0,0,0.0834778816709625,0,0,0,0,0,0,0,0,0,0,0.0623691074805717,0,0,0.0213838054713137,0,0,0,-0.0982102765253884
X600000.CH.EQUITY,0.296022661394831,0.0503353056473919,0,0,0.124920067115408,0,0,0,0.108126744044279,0,0,0,0,0,0,0,0.0299909970675201,0,0,0.052380002728973,0.0784057965095271,0,0,0,0,0,0,0,0.0275505272102225,0,0,0,0.025754855149895,0,0,0,0,0,0,0.0546424940095087,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.021414882588836,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114160592745591,0,0,0,0.426829293947286,0.0770693076832238,0,0.11954244697902,0,0,0.223290108494247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.041008565518376,0,0,0,0,0.024545580033869,0,0,0,0,0,0,0,0,0,0,0,0.031011141511701,0.277744912622284,0,0,0,0,0,0,0.170639608140649,0,0.0879886872294557,0,0,0,0.0839521823098161,0,0,0,0.0109672974649544,0,0.0758707481791434,0,0.217595977815051,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.180000821233184,0,0,0,0,0,0,0,0,0.276704324369308,0,0,0.099530121012571,0,0,0,0,0,0,0,0,0,0,0.138674872212687,0,0,0,0,6.93889390390723e-18,0.0653675037563768,0,0,0,0,0,0.00954334639767082,0,0,0,0,0,0,0,0,0,0,0,0.162505405384957,0,0
X16.HK.EQUITY,0,0,-0.0358135375101359,0,-1.73472347597681e-18,0,0.171238428430588,0,0,0,0,0,0.117295319303178,-8.67361737988404e-19,0,0,0,0,0,0.141814553535542,0,0,0,0,0,0,0,0,0,0,-0.025633740975171,0,0,0.139837789124554,0,0,0.140504125068264,0,0,0.0905929751275294,-0.143005783274184,0.0267549351394385,0.329164432806059,0,0.0147245807732759,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.260311125352659,0,0.0139114624881635,0,0,0,0,0,0.0487775762532471,0,0,0,1.38777878078145e-17,0.0544852917753237,0,0,0,0,0,0,0,0,0,0,0,0.0500296701201586,0.180786328364572,0,0,0.126760906189403,0,0,0,0,0,0.304682692734981,0,0,0,-0.0818203703207826,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0516026043797166,0,0.107297322174951,0.142196220483735,0,0,0,0,0.0832140722189914,0.0687640141433961,0.157183142611739,0,0.189600523556881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618720302638104,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0863138957897625,0,0,0.0178482791762007,0,0.00258658259408672,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.189176950183871,0,0,0,0,0,0,0,0,0,0,0.121258695220392,0,0,0,0,0,0.106279178662983,0,0,0,0,0,0,0.230113263415583,0,0,0.0672466525779109,0,0.120867842764542,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.041377603617671,0
