,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601336.CH.EQUITY,0,0,0,0.472273281815214,0,0,0,0,0,0,0,0,0,0,0,0.211677988240619,0,0.0930996509170909,0,0.160501383732274,0,0,0,0,0,-0.212095833756106,0,0,0,0,0,0,0,0.0509172178630522,0,0,0,0.113190229166482,0,0,0,0,0,0.0520612616666171,0,0,0,0,0,0,0.0545802301987462,-0.0142535200532238
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.200889550204312,0,0.0344390685894288,0.0102255140765373,0,0.153689790668685,0,0,0,0.17204171480607,0,0,0,-0.0732307618927121,0,0,0,0,0,0,0.0370303418580155,0.25665662053467,0,0,0,0,0,0,0,0,-0.0103991518380226,0,0,0,0,0.054404158864609,0,0,0,0.0182372646900166
X601211.CH.EQUITY,0,0,0,0.194693382296117,0,0,0,0,0,0,0,0.145661037125271,0.0240961762910847,0,0,0,0,0,0,0.0951562677582524,-0.157508514331093,0.15275031441229,0,0,0,0,0,0.0520427755035571,0,-0.120374525216926,0,0,0.00873197239863892,0,0,0,0,0,0,0.276271856721966,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.256468058105538,0,0,0,0,0.171302275263726,0,0,0.00551774310542306,0,0.126225574693551,0,0,0,0,0,0,0,0,0,0.00581060888747148,0,0,0,0,-0.0574592177821705,0,0,0,0,0.0933105196251302,0.19417070390499,0,0,0.0225764307817701,0,0,0,0,0,0,0,0.24899157153005,0,0,0,0.0760217969721145,-0.207559029319551,0,0.122974102421102,0,0
X002736.CH.EQUITY,0.146883127745244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121728429525215,0,0,0,0,0,-0.0748109575242058,0,0,0,0.0846737771501034,0,0,0,0,0,0,0,0.269081564296754,0,0,0,0,0,0,0.237644703896324,0,0,0,0,0.0114932028625944,0,0,0.00348926287944255,0,0.0209336992063846,-0.0343357893765927,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.158003998821584,0.0702534778434287,0,0,0,0,0,0,0,0,0,0,0,0,0.00431459895857457,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.0327883273786881,0.340136999507146,0.0943745953809644,0,0.203362857569981,0.078502511634688,0,0.0929884490343009,0,0,0,0,0.00705599901051385,0,0,0,0.256328878826222,0,0.00475492451589786,0.11071446127816,0
X001979.CH.EQUITY,0,0,0,0,-0.12379819774864,0,0,0,0,-0.041024960439514,0,0,0,0,0,0.220995263722638,0,0,0.803561986672713,0,0,0,0,0,-0.0278839598364561,0,0,0,0,0,0,0,0,0,0,0.182316956758891,0,-0.0884528399645258,0,0,0,0,0,0,-0.199876814207651,0,0,3.46944695195361e-18,0,-0.0259066467481502,-0.056231538458367,0
X601229.CH.EQUITY,0,0,0,0,0,0.212968028147588,0,0,0,-0.187662315367148,0,0.219357902258807,0,0,0,0.147405059030005,0,0,0,0.225924670273961,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.14763156632379,0,0,0,0,0,0.0353907247787814,0,0,0,0,0,0,0,0,0,0,0,0.112099270040314
X12.HK.EQUITY,0,0,0,0,0,0.0289027308419133,0,0.523391775260676,-0.0967820582596972,0.13276073455783,0,0,0,0,0,0,0.124751552065344,0,0,0,0.294341772525543,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.107098738574423,0,0,3.46944695195361e-18,0,0,-0.125119903429574,0,0,0,0.0218470084877837,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.183806812572791,0,0,0,0,0,-0.263974478980859,0,0,0,0,0,0.114671401502135,0,0,0,0,0.218593950108618,0,0,-0.0603447029674879,0,0.0457518104678919,0,0,0.811482169522695,0,0,0,0,-0.718106604220538,0,0,0,0.130580985597089,0,0.318364863936382,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0761733548055095,0,0,0,0,0.16329712653601,0.0861326140011437,0,-0.212044350104451,0,0,-0.285419684144643,0,0,0,0,0,0.0334298650378481,0,0.067303383433488,0.0293190021809354,0,0.0606290299978237,0,0,0,0.0846150628721374,0,0,0,0,0,0,0,0.106394874007092,0,0,0.168558408582959,0,0,0.732491212642704,-0.0531717247728487,0
X000776.CH.EQUITY,0,0,0,0.0690421758964162,0.019065979133048,0,0,0,0,0,0.187515738474022,0.0463233501828756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00905105649219424,0,0.35804914310214,0,0,0,0.232682270802362,0,0,0,-0.00811916759170849,0,0,0,0.0922605193543317,0.120613089135456,0,0,0
X823.HK.EQUITY,0,0,0,0,0.321838222934718,0,0,0,0,0,0,0,-0.179584009117606,0,0,0,0,0,0,0,0.120494463062452,-0.0720022758427767,0,0,0,0,-0.405139316002563,0,0,0,-0.199380907829834,0,-0.114896888947943,0,0,0,0,0.16695070266893,0,0,-0.122806511265045,0.215872960962375,0.281843304066792,0.376527846811336,0.18961680134241,0,0,0,0,0,-0.0452134214584857,-0.0675628546247586
X600918.CH.Equity,0,0,0,-0.0369956367935605,0,0,3.46944695195361e-18,0,0,-0.0667097969268256,0,0,0.17603269182794,0,0,0.0152304240682586,0,0,0,0,0,0.364195660207614,0,0,0,0,0,0,0,0,0,0.104878813506688,0.140407101886295,0,0,0,0,0,0,0.369723585230967,0,0,-0.0350874886228205,0,0,0,0,0,0,0,0,-0.0942647915649299
X601169.CH.EQUITY,0,0,0,0,0.0894010842921385,0,0.0300251985277664,0,0,-0.0525253543445588,0.150419762781914,0,0,0,0,0,0.108918791252191,0,0,0,0,0,0,0.0328682814608973,0,0,0,0,0,0,0,0,0.0881442042292105,0,0,0,0,0,0,0.0981398636287712,0,0.190107275666788,0,0,0,1.38777878078145e-17,0,0.0289306863301228,0,0,0.00453631089209414,0.035988572238885
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607362571268039,0,0,0,0,-0.331221462969079,0,0,0,0,0,0,0,0,0,0,0.131712395700103,0,0,0,0,0,0,0.181731931701569,0,0.178937100662682,0,0,0,-0.12376085917736,0.633478068265325,0,-0.0593797058245969,0,0,0,-0.0482378948101085,-3.46944695195361e-18
VXFXI.INDEX,0,0,0,-0.18566090434376,0,0,0.0187009154624637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.434750227476245,0,0,0,0,0,0,0,0,0,-0.341601128164789,0.38839571601046,-0.253745066904888,0,0,-0.128562207588421,0,0,0,0.229652132596125,0,-0.380752171298146,0,0.182319626804443
CN2YR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
