,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0.123508772547827,0.22835088853407,0,0.0518183553520229,0.0178776694451679,0,0,0,0,0,0,0,0,0,0,0,0.352863015025602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.29395592033938e-23,0,0,0,0,0,0.115274808060038,0,0.0564314977109681,0,0,0,0,0.115555927038901,0.0553618314602807,0,0
X601318.CH.EQUITY,0,0,0,0,0.0481373016162188,0,0,0,0.130480491934466,0,0.112413219262366,0,0,0.0966672240839735,0,0,0,0,0.0862197585270219,0,0.279517881697506,0,0,0,0,0,0,0.0802511355645663,0,0,0,0,0,0,0,0.0535905682765686,0,0,0,0,0,0,0,0,0,0.0385709318926128,0,0,0,0,0,0.0881292631534729
X601939.CH.EQUITY,0.0455567600658472,0,0,0.420870281793931,0,0,0,0.0170213928452985,0,0,0.181257374019237,0,0,0,0.0344608421705423,0,0,0,0,0.0612389243612861,-0.0953927421227144,0,0,0.156167761180722,0.313610557775349,0,-0.0760091068701886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903899672062181,0,0,0,0,0,0,0,0,0,0.029697740577403
X601288.CH.EQUITY,0.180655963945986,0,0.04272835881321,0,0,0.0899932865935087,-0.0678851520303247,0.308594524851878,0.0707199412613692,0,0,0,0,0,0,0.126144538324664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157292358388126,0,0,0,0,-0.115208216706795,0
X600036.CH.EQUITY,0,0.117037017101576,0,0,0,0.0802990723813648,0.0735876956693219,0.128335738671791,0,0,0,0,0,0.167029903078579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342879213568876,0.0754593444830002,0,0,0,0,0,0,0,0,0,0,0.126272370626569,0,0,0,0,0,0,0,0,0,0,0.0420532502504287
X601628.CH.EQUITY,0.0025397254924496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143184566446089,0,0,0,0.107564316239449,0,0,0,0,0,0,-0.0797970736067221,0.0287330305661226,0,0,0.212927370408665,0,0.0770297979305985,0,0.506142471078026,0,0,0,-0.0203925611539405,0.0721700921585283,0,0,0,0,0,0,0,0,0,0.0737816794445218
X1299.HK.EQUITY,0,0,-0.208272831214724,0,0,0,0,0,0,0.143702755977878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010554683768208,0.0504476769203626,0,0.0261869034224019,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.225367425766528,0.300328137632954,0.040773243292771,0.170862306733184,0.129032677903777,0,0,0,0,0,0.0973439971822973,0
X601988.CH.EQUITY,0.165247712169595,0.117989859259086,0.0241889230202038,0.0688844284182722,0.336005124872884,0,0,0,0,0,0,0,0,0,0,0.159979524341205,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0782488975267178,0,0,0,0.0339689349611083,-0.131178947216017,0,0,0.17991603103813,0,0,-0.0500921143549708,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X5.HK.EQUITY,0,0.00582263883190753,0,0,0,0,0,0,0,0,0,0,0,0.0928284198395647,0.0325007992721169,0,0,0,0,1.73472347597681e-18,0,0.00436258604906429,0.100043692002821,0,0,0,0.0204728197491736,0,0,0,0,0,0,0,0,0,0,0,0.455008108474688,0,0,0.231280337697084,0,0.160558874627104,0,0,0,0,0,0,0.00792878608068193,0
X388.HK.EQUITY,0,0,-0.21708027299485,0,0,0,0.190250820265565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391189014460136,0,0,0,0,0,0,0,0,0,0,0.0695308738585758,0,0,0,0,0,0,0.170578459968205,0,0.076024713643703,0,0,0.131310799536719,0,0,0,0,0,-0.0553490685401266,0
