,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0409528627207116,0,0,0,0,0,0,0,0,0,0,0,0,0.530831111725535,0.675815368949697,-0.112070801972482,0,0.00655707958168538,0,0,0,-0.199459719710003,0,0,0.244592746402164,-0.311838926415602,0,0,0,-0.011677226721716,0,-0.0574456100812402,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.190993120896073,0,0,0,0,0,0,0.106658541216424,0,0,0,0,0,0.1873730207813,0,0,0,0,0,0,0,0,0.119663058717905,0.0304057948268972,0,0,0,0,0,0,0,0.203503297338485,0,0,0,0,0,0,0,0,0,0,0,0.00670486084067496,0,0
X601939.CH.EQUITY,0,0,0,0.828654748218855,0.0253467091361852,0,0.0107018225643803,0,0,0,0,0.00168811182640091,0,0,0,0,0,0,0.0627290989911731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460396594200572,0,0,0,0.00511277562072127,0.00314013897766435,0,0,0,0,0.0683216757655267,0,0,0,0,0.0199293859194392,0,0,0
X601288.CH.EQUITY,0,0,0.851712407798591,0,0,-0.0957824039193361,0,0,0,0,0,0,0,0,0.0233555422675857,0.0182042520246698,0.0739218130586798,0.139139049364214,0,0,0,0,0,0,0,0,-0.0597488124441778,0.0253075765885751,0,0,0.0210624878401464,0,0,0,0,0,0.0149139900954371,0,0,0,-0.177821050688667,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0378498720520291,0,-0.064797131092711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121468579234166,0,0,-0.0780924632685412,0,0,0,0.0813601889539155,0,0,0,-0.112509577829458,1.00799155223729,0,0.113049098734601
X601628.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0318689005211295,0,0,0.812424658677882,0,0,0,-0.00400307701163362,0,0,0,0,0,0.143563630873004,-0.0231943417619575,0,0,0,0,0,0,0,-0.0548366872923831,0,0,0,-0.0536285929005467,0,0,0.0285065976119692,0,0,-0.0347592929133292,0,0,0.10971543907111,0,0.0829215941529013,0,0,0.0317208245101537,0,0,0.132319690533835
X600036.CH.EQUITY,0,0,0.319762824511459,0,0,0,0,0,0,-0.0159710048430921,0,0,0,0,0,0.18982212575043,0,0,0,0.0401538594063066,0,0,0,0,0,0,0,0.0980276877035758,0.0383914410404247,0,0,0,0,0.332616499208321,-0.0714397359090292,0,0,0,0,0,0,0,0,-0.0267452137444972,0.0947436755292523,0.05852500004017,0,0,0,0,0,0.0141437267320378
X1299.HK.EQUITY,0,0,0,0,0,0.187923324066092,0,0,0,0.250289679774082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129170381184657,0,0,0,0.299246805910806,0.243585489248648,0.0998780079691367,0.127955194939127,0,0,0,0,0,0,0,0,0,0,0.125939648491306,0,0,-0.115347559862914,0.0231797256796352,0,0,0.0621306923341669,0,-0.0920633944678544,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.112733008829932,0,0,0,0.212655971095957,0,-0.0843314417190637,0,0,0,0.151081575454897,0,0,0.34532237382399,0,0.137911492716285,0,0,0,0,0,0,0,0,0.134530248938342,0,0,0,0,0,0,-0.236280603751626,0.104936276727444,0,0,0,0,0,0,-0.148823411444894
X388.HK.EQUITY,0,0,0,0,0,0.293816134632729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0913328005605968,0,0,0,0,0,0,0,0.150735255180263,0,0,0.179436664239816,0,0,0,0,0,0,0,0,0,0,0,0,-0.212217665776128,0,0,0.217604534011957,0,0,0,0,0,0.137596214158771
X601658.CH.Equity,0,0,0.122789361362638,0.116301549018103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29238320165058,0,0,-0.0121208423505321,0,0,0,0,0,0,0,0,0,0.0397679243007076,0,0,0,0,0,0,0,0,0,0,0.180811858244803,0,0,0,0,0,0,0,0,-0.0178565149635088,0
X600030.CH.EQUITY,0,0,0,0,0,0.100158899490872,0.0390644629550226,0,0,0.0405207400879608,0,0,0,0.0970609155855456,0.0477999034118081,0,0,0,0,0,0,0,0,0,0.026032775595076,0,0,0,0.00539292720487601,0,0,0,0.660255681885108,0,-0.0683720987955717,0,0,0,0,0,0,0,0,0.0284962899276103,6.93889390390723e-18,0,0.0274507128107677,0,0,0,0.043369415511088,0.00666378319093388
