,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.279562242429868,0.115039752422583,0,0.24558284368575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199719450364886,0,0,0,0,0,0,0.0147221510362781,0,0,0.0185957860767316,0.0962302123369752,0,0,0,0.0891576621811148,0,0,0,0,0,0,0,0,-0.000885872245814979,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.113363633701322,0,0,0,0,0.184321283957295,0,0,0,0.0342286198048801,0,0.0532004515028771,0.208606707738657,0,0.138027385021242,0,0,0,0.134013049186365,0,0.0203128279964363,0,0,0,0,0,0,0,0.0873679735764195,0,0,0,0,0.0496788051400433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.117234233911162,0,0,0,0,0,0,0.0873259641683603,0,0,0,0,0,0,0,0,0,0.0493305680283708,0,0,0.0779938845365816,0.337459514397289,0,0,0,0,0,0,0,0,0,0,0,-0.117843712555962,0.111646438496614,0,0,-0.0415317175888844,0,0,0,0,0,0.161248188209536,0.0191593874821749,0,0
X601939.CH.EQUITY,0.616670107034404,0,0,0,0,0,0,0,0.221598730049259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114351218851914,0,0,0,-0.0418011020599427,0,0,0,0,0,0.133842162036681,0,0,0.0131257586716022,-0.0207225939175029,0,0,0,0,0,0,0,0,0.140655199131473,0.0191091218478947,0,0
X601288.CH.EQUITY,0,0,0,0.157514843105648,0,0,0.482977043893842,0,0,0,0.00745396833579144,0,0.0296492663333599,0,0,0,0.0715758168695878,0,0,0.0641867873796878,0,0,0.0662929924691605,0,0,0.0587108651837967,0,0,0,0,0,0,0.123222135588404,0,0,-0.0340770148744784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214799558867443,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0971842194685521,0.246446837627742,0,0,0,0.149165102282851,0,0,0,0,0,0,0.180577196305406,-0.231362980422596,0,0,0,0,0,0,-0.00981013025616513,0.13079193179116,0,0,0,0,0,0,0,0,0,0.14521758377459,0,0,0,0,0,0,0.248294423402832,0,0,0.0152131026903439,-0.0224499074621375,0
X601988.CH.EQUITY,0.1915600590852,0,0,0,0.349506546560282,0,0,0.0780791793373484,0,0,0,0.0603783781101254,0,0,0,0,0,0,0.120384277428553,0,0,0,0.0943766217814716,0,0,0,0,0,0,0,0,0,-0.203888579135037,0,0,0,0,0,0,0.0535269578442151,0,0,0,0,0,0.0725136868431834,0,0,0,0,0,-0.0711068640840104
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184191129859842,0,0,0.277421232639652,0,0,0.0514897606145672,0,0,0.0340824384139679,0,0.00870035765996167,0,0,-0.0831574064367228,0,0.0381656667416716,0,0.102930333515535,0.213498384218075,0,0,0.0156326442052003,0,0,0,0,0,0,0,0.00106609982308908,0,0,0,0,0.0547336214216369,-0.0268668957222005
X5.HK.EQUITY,0,0.141289559455974,0,0.102495169013709,0,0,0,0,0,-0.139499410513649,0.0676629921459344,0.0763783635007359,0,0,0,0,0,0,0,0,0,0,0,0,0.204034723446538,0,0,0.166611320924791,0,0,0,0,0,0,0,0,0,0,0.266713800508131,0,0,0,0,0,0.0362977656938524,0,0,0,0,0,-0.0413847243682737,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141359538442198,0,0,0,0,0,0,-0.0627880183688752,0,-0.22255049958433,-0.186506066323755,0.100147286247093,-0.101513765676279,0,0.06653719881573,0,0,0,0,0.0851652642364774,0,0.282512098435366,0,-0.0326440133704359,0.341328981248431,0,0,-0.418644535366671,0
