,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.117383451514364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211843463962662,0,0.544442021145404,0.550978555676631,0.0551977098985186,0,0,0.0735581639341779,-0.232768421433804,-0.122546587547591,0,0,0,0,-0.0229842684996519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0.116977248836116,0,0,0,0,0,0,0.0483713735385852,0.197168327256697,0,0,0,0.0982714378463286,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0704328472171723,0.0161883522073285,0,0,0,0.0503090651333988,0.230996439485469,0,0,0,0,0,0,0,0,0,0,0,0.0294557464955659,0,0,0.0998413654874667
X601939.CH.EQUITY,0,0,0,0.809294257259847,0,0,0,0,0,0,0,0,0,0,0,0,0.095375358439727,0.0367466034244435,0.0757160767551024,0,0,0,0,0,0,0.00895981308514256,0,0,0,0,0.0112460994569298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.858122632774334,0,-0.0923100927310783,0,0,0,0,0,0,0,0,0,0.0135516013483452,0.0305038744851664,0,0.21522959727659,0,0,0.0126459003128047,0,0,0,-0.0425144447135931,0.0400955581593402,0,0,0,0,0,0,0.00902379308781922,0,0,0,0,0,-0.0533922672626772,0,-0.12293827652264,0,0,0,0,0,0,0,0,0,0.0170636253609838,0
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0350410646390508,0.132402320109449,-0.0381033595088969,0.152630496074207,0,0,0,0,0,0,0,0,0,0.0144994424594348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275162868214577,0.42412758222095,0,0,0,0,0,0,0,0,0.278425507793387,0,0,0,0,0,0.0822106122904488
X600036.CH.EQUITY,0,0,0.406186020183917,0,4.33680868994202e-19,0,0,0,0.0222028731741776,-0.00512057329330571,0,0,0,0,0,0,0.104812819985115,0,0,0.00628461503050131,0.0125451690531282,0,0,0,0,0.187877695608604,0,0.120960919616217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.161155432458219,0.0824542805944388,0,0.0275067483941971,0,0,0,-0.000842163549987271,0,0.0385682579816987,0,0,0,0,0,0,-0.0725885379778357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105911657889046,0,0,0.0110260003659259,0,0,0,0,1.02120634277926,0,0.035044112863224,0
X1299.HK.EQUITY,0,0,0,0,0.0817253747515654,0,0,0,0,0.172562021196748,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0874709779106519,0.0476777440265333,0.412631548824265,0,0,0.0674258937518902,0.13368735590706,0.226177812450874,0.143530064483372,0,0,0,0,0,0,0,0,0,0,0,0,-0.151884249201128,0,0,0,0,0,-0.186952254423678,0
X5.HK.EQUITY,0,0,0,0,-0.00800283441198953,0,0,0,0,0,0,0,0,0,0,0,0,-0.159235115294085,0,0,0.00565833198935468,0,0,0,0,0.237575804716005,0.468683805707496,0,0,0,0,0,0,0,0,-0.131622395598591,0,0,0,0.0052449428578247,0,0,0,0.0909661394539507,0.0843997852360886,-0.0674484693468329,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.249312561521347,0,0,0,0,0,0,0,0,0,0,0.0190824039976282,0,0,-0.240815496116562,0,0,0,0,0,0.413978490565106,0,0,0,0.127960640098277,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.246896387244905,0,0.0537246380107058,0.188335155713169,0,0,0,0,0.0317979206047977
