,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,VXFXI.INDEX,CN2YR
X601398.CH.EQUITY,0,0,0,0.0548404128083492,0,0.132109859048438,0.172593412676942,0,0.353283533870979,0,0,0,0,0,0.126669933065489,0,0,0,0,0,0,0,0,0,0.0230070767471603,-1.73472347597681e-18,0,0,0,0.107691365221308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.257020246723948,0,0,0,0,0,0,0,0.201872397953917,0,0,0,0,0,0.0860313269243535,0.207099493056006,0,0.218175245355187,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0602639718779314,0,0,0,0,0,0.0451195790401559,0.00639504968076453,0,0,0,0,0,0,0,0.0420205315398121,0,0,0,0,0,0
X601939.CH.EQUITY,0.269876962394796,0,0,0,0,0,0,0,0,0,0,0,0,0.415291866551293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18453843750888,0,0.109171511776067,0,0,0.0130109711018681,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.344333200446586,0,0.0228938623327584,0,0,0.490812222392858,0,0,0,0,0.00448134776916243,0,0,0,0.0329201718479604,0,0,-0.0235489580604949,0,0,0,0,0.00947506568592507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103693201640793,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.103958645905775,0,0,0,0,0.190984765763341,0,0,0,0,0,0,0,0,0,0.734253121979799,0,0,0,0.161210742995543,0,0,0,0,0,0,0.123719976490166,0,0,0.103435002697017,0,0,0,0,0,-0.222142450576349,-0.126587114566708,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800564389808294,0,0.271043255611959,0,0,0,0.0790175661784209,0,0,0,0.413480839132609,0,0,0,0,0.00357076314054166,0,0,0.0536988753934682,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0113543513639837,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.135629812815608,0,0,0.276184272512047,0,0,0,0,0.143059889048744,0,0,0,0,0,0,0,0,0,0,0.023713986236167,0,0,0.148688510064762,0,0.0571604410280123,0.153259982143609,0,0,0,0,0,0.032261068692133,0,0,0,0,0,0,0,0,0.0379376384616542,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.110439742210523,0,0,0,0.151635706847754,8.67361737988404e-19,0,0,0,0.274475874568797,0,0.106122254289059,0,0,0,0,0,0,0.00361829298028567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.389402520305812,0.110858471823055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142271206087116,0,0.154294221856091,0,0,0,0.118547259553854,-0.0300063940556059,0,0,0,0,0.203172550306669,0,0,0,0,0.0782132000076241,-0.0637964498414327,0,0.0143608370990299,0,0,0,0,0.018492252896723,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.204627284041594,0,0,0,0,0,0.219227810724336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.134269943429662,0,0,0,0,0,0,0,0,0.734043491075191,0,0,0,0,0,0.464277485199233,0,-0.206839564997971,0,0
